"text","cmp_code","eu_code"
"Bu süreçte önce milletin fertleri arasındaki güçlü bağlar gevşetil meye çalışıl mış, bu amaçla çoğu ayrıntı düzeyind eki fark lılık lar öne çıkarıl mış,","608.1",NA
"tarih i ve kültürel d erinliğe sah ip ortak d eğerler kıymetsizleştiril miştir.","601.1",NA
"Sürek li olarak 36 etnik gruptan söz edilerek to plumda etnik ayrılıkçılık öne çıkarıl mış,","608.1",NA
"ötekileştirici bir dil ile d e mezhepçilik kaşınmıştır.","608.1",NA
"“Siyasî/hukuki” kimlik ile “etnik/kültürel kimlik” arasındaki ayrımın anlaşılamaması, “insani hak talebi” ile “etnik /ayrılıkçı imtiyaz talebi” arasındaki farkın da anlaşılamamasına sebep ol muş, bu durum ise bölücülüğün ivme kazanmasına yol açmıştır.","302",NA
"“Millet ol ma hâli”, böylelik le to pyekûn ve organize bir saldırıya maruz bırakıl mıştır.","601.1",NA
"“Türk” isminin tüm dünyada zih inlerd e çağrıştırdığı ihtişamın içinin boşaltıl ması çalışmalarına girişil miş, bu çerçeved e, Anadolu coğrafyasında mukim irili ufak lı etnik to pluluk larla birlikte telâffuz edilerek “Türk” kelimesinin kapsayıcı, kuşatıcı, heybetli ve en az bin yıldır bir med eniyete gönd erme yapan niteliği örselenmiştir.","601.1",NA
"Türk isminin ve tanımlamasının karşılık bulduğu evrensel çerçevebu şekilde zayıflatılmaya, vatandaşlarımızın bu tanımlamayla olanduygudaşlık ları kurut ul maya ve irtibatları kesil meye çalışılırken,","601.1",NA
"eşzamanlı olarak bir etnik grubun milletleştiril mesi ve ait olduğu kültür havzasından soyutlanarak emperyalizme yem edil mesi gayretleri d e hız kazanmıştır.","103.1",NA
"“Açılım” ve “çözüm” adı altındaki ihanet sürecine paralel olarak yapılan birçok yasal ve idari düzenleme, etnisite merkezli, fark lılık ları ve ayrımcılığı öne çıkartan bir anlayışla şekillendiril miş, bu kapsamda sürdürül mekte olan hukuki süreçler, gid erek Türkiye’nin üniter yapısını zorlayan bir mah iyete sürük lenmiş, yaşananlar d evletin ve milletin bekasını alenen tehdit ed er hale gel miştir.","302",NA
"Bölücü terörle yürütülen müzakere süreci, ne PKK’nın dağdan inmesini ve silah bırakmasını ne d e birlikte yaşama irad esinin güçlenmesini sağlamıştır.","605.1",NA
"Sad ece taviz ve teslimiyet döngüsünd e ilerleyen bir hükümeticraatı ile birliğimiz zedelenmiş ve Türkiye zayıflatılmıştır.","601.1",NA
"Terör örgütüPKK “çözüm” kandırmacası altında d evletin terörle mücad eleyi bıraktığı süreci silah, müh immat ve militan yığınağı yapmak için kullanmıştır.","605.1",NA
"Bu süreçte hükümetin çözüm süreci zarar görmesin diye teröris t oluşumlara göz yumduğu ve terörle mücad eleyi askıya aldığı yine hükümet yetkililerince utanmadan ikrar edil miştir.","605.1",NA
"Hükümet te d evlet kuruluşları da uyumuş, bölücü örgüt güçlenmiştir.","605.1",NA
"Bölücü örgütün iki ton bombayı traktöre yük leyip karakola saldırmasını temin ed en gücü d e, birçok yerd e özerk lik ilan ed ecek cesareti d e, şeh irlerd e hâkimiyet kurarak asker ve polisi sokmama cesameti d e AKP’nin ve onun çözüm süreci politikasının eseridir.","605.1",NA
"Bu ned enledir ki akan kandan, gelen şeh it cenazelerind en ve beka meselesind en AKP sorumludur.","305.1",NA
"Nitekim düne kadar MHP’yi “kandan beslenenler”, “morg bekçisi” diye itham ed en ve iftira atanlar “yanlış yapmışız” n oktasına gel miştir.","305.1",NA
"Hükümet ve AKP yetkililerinin art arda yaptık ları açık lamalar ad eta birer itiraf niteliğind e olup bu süreçte d evleti nasıl bir acze sevk ettik lerinin d e ikrarı ol maktadır.","605.1",NA
"Bize göre daha da önemlisi ülke ve millet yararını esas alarak yıllardır dile getirmekte olduğumuz doğruların, bu süreçte milletimizin ekseriyeti tarafından da ka bul görmesi ol muşt ur.","305.1",NA
"Çözüm sürecinin bir ihanet ve bölünme süreci olduğu bugün net olarak anlaşıl mıştır.","601.1",NA
"Bize göre zaman geçirilmeden Türkiye Cumhuriyeti Devleti’nin ve Türk milletinin bekasını tehdit ed en bölücü terörle mücad ele kapsamında yeni bir yak laşım geliştiril melidir.","605.1",NA
"Güvenlik ku vvetlerinin savunmacı bir anlayışla kışla ve karakollarına hapsedil mesi uygulamasına","605.1",NA
"ve terör örgütüyle örtülü ve/veya açık müzakerelere d erhâl son veril melidir.","605.1",NA
"Bölücü terör sorununun çözümünün öncelik le teröris t unsurların etkisiz hâle getiril mesine bağlı olduğu gerçeği doğrult usunda kendileri d e terör örgütünün tehdidi altında olan birtakım siyasî figürlerd en med et umma yak laşımı terk edil melidir.","605.1",NA
"Eş zamanlı olarak da terör unsurlarının is tismar ettiği ekon omik ve sosyal sebeplerin ortadan kaldırıl ması için tedbirler hayata geçiril melidir.","404",NA
"Milli birlik ve bera berliğin tesisi ancak ortak d eğerler ve geçmiş üzerind e inşa edilen bir millet anlayışıyla","601.1",NA
"ve müşterek bir gelecek yürüyüşü ile mümkün ola bilecektir.","606.1",NA
"Ortadoğu coğrafyasında yaşanan büyük karmaşa ve kargaşa, hem tarihî ve kültürel ilişkileri, hem d e bölgeye olan doğal yakınlığı sebebiyle Türkiye’yi olumsuz etkilemektedir.","106",NA
"Aynı zamanda dar bir bürokrasi çevresinin tekelind e ve şahsî egolar eksenind e şekillenen dış politika yak laşımı, sad ece Ortadoğu’da d eğil, diğer bölgelerd e d e Türkiye’nin işini zorlaştıracak ve manevra alanını daraltacak bir mah iyet kazanmıştır.","107",NA
"Türkiye makroekon omik büyük lük ler açısından da gittikçe kırılgan hâle gel mektedir.","414",NA
"Gerek li tedbirlerin alınamaması durumunda bu kırılganlıklar, Türk halkı için sarsıcı sonuçlar doğurabilecektir.","414",NA
"Esnaf ve sanayici üretemez hald edir.","410",NA
"Sıcak para akışına dayalı ve üretmekten çok tüketmeye,","410",NA
"bilgi ve tekn oloji yoğun,","411",NA
"reka betçi yatırımlar yerine h izmet sektörüne dönük yatırımlara","410",NA
"ve rant ekon omisine dayalı yak laşımlar sürdürülebilir ol madığı gibi, Türkiye ekon omisinin geleceği için d e önemli bir risk faktörü oluşt urmaktadır.","414",NA
"Reka bet gücü yüksek, üretken ve dinamik bir ekon omiye sah ip ülkeler, bölgesel ve küresel siyasette daha fazla rol ala bil mektedir.","411",NA
"Türkiye’nin böylesi sağlık lı bir ekon omik düzene kavuşması, önümüzd eki yılların şekillenmesini etkileyecek en önemli hususlardan birisi olacaktır.","414",NA
"İşsizlik,","701",NA
"yoksulluk,","504",NA
"gelir dağılımındaki adaletsizlik,","503",NA
"eğitim sis temind eki çarpık lık lar ve","506",NA
"sosyal güvenlik sis temind eki yetersizlik ler","504",NA
"ile her alanda yaşanan yozlaşma ve yolsuzluk, Türkiye’nin önünd e duran ve kök lü temelleri bulunan başlıca sosyo-ekon omik sorunlardır.","304",NA
"Politik ik limin sertleştiği, siyasî söylemlerin zaman zaman seviyesizbir nitelik arz ettiği, uzlaşma kültürünün zayıfladığı, kamplaşmalarınkörük lendiği ve kard eşlik hukukunun yara aldığı bir Türkiye manzarası, son zamanlarda daha çok konuşulur hâle gel miştir.","606.1",NA
"17-25 Aralık’ta d eşifre olan yakın siyasi tarih imizin hükümet üyeleri eliyle yapıldığı iddia olunan en büyük yolsuzluk ve rüşvet olayları ile bu iddiaların üs tünün iktidar gücü kullanıl mak suretiyle örtül mesi; to plumsal huzur, kard eşlik ve güven için en çok ihtiyaç duyulan hak, adalet, eşitlik ve meşruiyet gibi d eğerlerin örselenmesine ve bu d eğerlere inancın kal mamasına sebep ol muş, insanların adalet arayışında meşru mekanizmalardan umudunu kesmesine yol açmıştır.","202.1",NA
"Bu manzara karşısında Türkiye’nin; nered eyse bir asırdır süregelen ve birçoğunun to plumsal karşılığı ol mayan tartışmaları bir kenara bırakması, enerjisini müre ffeh bir ülkenin inşası","606.1",NA
"ve yüksek d eğerlerle donanmış yeni bir Türk medeniyeti oluşturulması hedeflerine yöneltmesi gereklidir.","601.1",NA
"Zira Türkiye’nin ekon omik, sosyal ve siyasi olarak sağlık lı bir zemine ot uramaması","606.1",NA
"ve gelişmiş çağdaş d emokratik ülke s tandartlarına erişememesi;","202.1",NA
"ana çerçevesi çizil miş, ayrıntıları üzerind e düşünül müş, d evletin ve milletin geleceğe dönük yol haritası olarak müştereken benimsediği bir med eniyet projesinin bulunmamasından kaynak lanmaktadır.","601.1",NA
"Bu çerçeve içind e öncelik le Türk milletinin türedi bir to pluluk ol madığı hususunda başta siyasî partiler ol mak üzere üs t düzeyd e bir mutabakat sağlanmalıdır.","601.1",NA
"Türk milletini etnik gruplara göre sınıflandırma gafletinden behemehâl vazgeçilmelidir.","608.1",NA
"Türkiye’nin sad ece bir ülkenin adı d eğil, görkemli bir med eniyetin ve zengin Türk-İslam geleneğinin mirasını barındıran to prak ların adı olduğu;","601.1",NA
"ayrıca bu to prak ların batı dışı dünyada yeni buluşma ve uzlaşmalar için bir sembol d eğeri taşıdığı unut ul mamalıdır.","601.1",NA
"Bize göre Türk- İslam med eniyetinin temsil ettiği ruhu ve kök d eğerleri bugün yeni bir başlangıç n oktası yapmak, Türkiye’yi içind e bulunduğu kafa karışık lığından ve kısır döngüd en çıkaracağı gibi mazlum milletler için d e bir umut ışığı olacaktır.","601.1",NA
"Türk milletinin başlatacağı yeni bir med eniyet yürüyüşü; manevi ik limini Türk-İslam kaynak larından, kültürel temellerini kadim d eğerlerimizd en alacaktır.","601.1",NA
"Bu yürüyüş, öncelik le Türkiye’yi kendisine güvenen, kendi gücüyle ayakta duran,","601.1",NA
"başı dik, karnı tok","410",NA
"ve özgür insanların yaşadığı onurlu bir ülke hâline getirme yürüyüşüdür.","201.2",NA
"Gid erek acımasızlaşan küreselleşme olgusunun insani bir nitelik kazanmasını, adaletsizlik lerin azaltıl masını ve milletler arasındaki dayanışmanın artırılmasını hedefleyen insan merkezli bir yürüyüştür.","107",NA
"Türk milleti sah ip olduğu engin tarih i tecrübeye ve kültürel d erinliğe,","601.1",NA
"d emokratik d eğerlerle teçh iz edil miş evrensel kazanımları da katarak yenid en büyük bir sentez yaratma imkân ve potansiyeline sah iptir.","202.1",NA
"Bu anlayışın gerçek leşebil mesi, siyasetin her seviyed e to plumla bütünleşmesinin yolunu açacak olan “kesintisiz tam d emokrasi” ile d evletin to plumdan, tarihten ve millî kimlikten uzak laşmasına yol açan antid emokratik, gayri milli kural, kurum ve yapıların tasfiyesini;","202.1",NA
"ayrıca Türkiye’nin kendi ka buğunu yırta bil me ve mazlum milletlere med eniyet yapıcı d eğerleri ulaştırma gücünü yakalaya bil mesini sağlayacak kural, kurum ve yapıların ihdasını gerek li kıl maktadır.","601.1",NA
"Gücünü mukadd esattan, inançlarından, ilkelerind en ve Türk milletind en alan Milliyetçi Hareket Partisi, siyasette “to plumsal merkezi” hem inşa hem d e temsil iddiasını taşımaktadır.","606.1",NA
"Milliyetçi Hareket Partisi çatışmacı d eğil uzlaşmacı, ayrıştırıcı d eğil bütünleştirici, kavgacı d eğil barışçı, ötekileştirici d eğil kucak layıcı, bölen d eğil birleştiren, kaos tan d eğil huzurdan beslenen, sorumluluk için gayret gös teren, Türkiye’yi ve Türk milletini geleceğe birlikte taşıma irad esini ortaya koyan bir siyaset diliyle bu iddiasını pekiştirmektedir.","606.1",NA
"MHP’nin 7 Haziran 20 15 seçimlerinin sonrasında sergilediği siyasi t ut um da, sayılan bu ilke ve iddialar doğrult usunda vücut bul muşt ur.","305.1",NA
"Milletin tercih ine saygının d emokratik kültürün bir gereği olduğuna inanan MHP, seçim sonuçlarıyla milletin verdiği temel mesajın koalisyon olduğunu daha ilk günd en ilân etmiş ve koalisyonun bir d emokratik seçenek olduğu görüşünü d eğişik vesilelerle kamuoyuna takdim etmiştir.","202.1",NA
"Türkiye’nin özellik le son 4-5 yıldır kimlik merkezli ayrışmalardan dolayı çok yorulduğunu, to plumda tehlikeli fay hatları oluşt uğunu ve milli birliğin temini için bu fay hatlarında biriken enerjinin süratle tahliye edil mesi gerektiğini düşünen MHP, to plumsal kard eşlik ruhunun pekişmesi için kurulacak koalisyonda ayrışmanın taraflarının yer al masının önemine dikkat çekmiştir.","601.1",NA
"Bu itibarla MHP, 7 Haziran seçimind e aldık ları oy itibarıyla birinci ve ikinci parti konumunda bulunan iki partinin koalisyonunun to plumsal gerilimi düşüreceğini, bu ned enle d e öncelik li seçenek olduğunu ifad e etmiştir.","606.1",NA
"MHP’nin öncelik le kendisi haricind eki iki partinin koalisyonunu is temesinin temelind e, Türk milletinin birliği ve dirliğini kendi parti menfaatlerinin önüne koyması yer al mıştır.","601.1",NA
"Bütünleştirici, birleştirici, barışçı ve kucak layıcı siyaset anlayışının bir gereği olarak MHP; söz konusu koalisyonun mümkün ol maması halind e, ülkenin içind e bulunduğu şartların her geçen gün ağırlaştığı bir dönemd e sorumluluk al maktan geri durmayacağını, gerekirse gövd esini taşın altına koyacağını ve belirli ilkeler çerçevesind e koalisyon hükûmetind e yer ala bileceğini d e Türk kamuoyu ile paylaşmıştır.","305.1",NA
"AKP ve CHP arasındaki uzun müzakerelerin bir koalisyon hükûmeti kararı ile sonuçlanmaması üzerine MHP; azınlık hükûmeti ve seçim hükûmeti seçenek lerinin böylesine hassas bir dönemd e ülke çıkarına ol madığını ve d es tek lenmeyeceğini ifad e ed erek “d evletin ve milletin bölünmez bütünlüğü”, “üniter yapının güçlendiril mesi”","601.1",NA
"ve “ahlâk lı siyaset” ön şartlarında anlaşmak kaydıyla, uzun ömürlü ve tek günd emi ülkeye h izmet olan bir koalisyon hükûmeti kurmaya hazır olduğunu dile getirmiştir.","304",NA
"Milliyetçi Hareket Partisi;Devletin ve milletin bekasını tehlikeye düşüren, PKK’ya silah vemüh immat sağlayan, “çözüm” adı altında yürütülen bölünme ve ihanetsürecinin bitirilmesine “EVET” demiştir.","605.1",NA
"Yolsuzlukla mücadele edilmesine, yetim hakkı yiyenlerden hesap sorul masına, hırsızların adalete teslim edil mesine, rüşvetçilerin yakasından tutulmasına “EVET” demiştir.","202.1",NA
"•  Herkesin, sadece Anayasa ve yasalardan aldığı yetkiyi kullanmasına “EVET” demiştir.","202.1",NA
"Devletin kuruluş esaslarının ve Cumhuriyetin temel niteliklerinin yer aldığı Anayasa’nın ilk dört maddesine sahip çıkılmasına “EVET” d emiştir.","203",NA
"MHP bu ilke ve şartların ka bul edil mesi halind e, “koalisyona varız” d emiştir.","305.1",NA
"MHP; bölünmeye,","601.1",NA
"hırsızlığa,","304",NA
"adaletsizliğe ve vesayete “HAYIR”;","202.1",NA
"huzura, kardeşliğe,","606.1",NA
"refaha","410",NA
"ve güvenli bir geleceğe “EVET” demiştir.","605.1",NA
"PKK’ya evet diyen AKP, MHP’ye sırtını dönmüştür.","305.1",NA
"İmralı canisinin 10 madd elik ihanet metnini ka bul ed enler, MHP’nin ilkelerini konuşmayı bile d enememiştir.","305.1",NA
"MHP ne d emişse milletimizin leh inedir.","601.1",NA
"MHP neyi is temişse milletimizin menfaatinedir.","601.1",NA
"MHP ikbalin d eğil, is tikbalin peşind edir.","601.1",NA
"MHP millet ve vatan davasının savunucusudur.","601.1",NA
"MHP binlerce yıllık Türk-İslam ülküsünün varisi, bu çağdakiemanetçisidir.","601.1",NA
"MHP, Türk milletinin bekasını","601.1",NA
"ve ahlâk lı-temiz siyasetin inşasını sağlamak şartlarından başka bir talepte bulunmamıştır.","304",NA
"Ancak siyasi muhatapları, MHP’nin asgari düzeyd e t ut ul muş, ahlâki ve meşrubir zemine is tinat ed en d emokratik taleplerini peşinen redd ed erekmuhtemel bir koalisyonu imkânsız hale getirmiştir.","305.1",NA
"En başından itibaren milletin ortaya koyduğu iradeyi bir türlü ka bullenemeyenlerin, koalisyon fikrini hazmed emeyenlerin, muhtemel bütün koalisyon seçenek lerini türlü entrika ve siyasi hamlelerle berhava ed enlerin aksine MHP; uzlaşma temelind e kurulacak bir koalisyonun önemli bir d emokratik araç olduğunu ifad e etmiştir.","202.1",NA
"Siyaset ik limini karartarak gerçek leri halkın nazarından kaçıran ve pro paganda bombardımanı ile algı mühendisliğine soyunan mahfiller, haksız ithamlarla sürek li olarak MHP’ye sorumluluk yük lemeye çalışmaktadırlar.","305.1",NA
"MHP, Türk Milletinin hassasiyetlerini temsil ed en ilkelerine uygun her türlü koalisyon formülüne açık ol muşt ur.","601.1",NA
"Bu süreçte, esasen kendilerine hükûmet kurma görevi verilenler sorumluluk larının gereğini yerine getirme irad esini ortaya koyamamıştır.","305.1",NA
"Türk Milleti bu entrikalara şah ittir ve sandıkta buna ceva bını bir kez daha, hem d e şidd etli bir şekild e verecektir.","601.1",NA
"Dürüstlük, siyasi namus, yolsuzluklardan hesap sorulması gibi temel ahlâki düs t urları benimsemek yerine tartışma konusu yapan aktörlerin, kişisel ikbal hesa bına dayanan gayri ahlaki t ut umunu MHP’nin ka bul etmesi asla mümkün d eğildir.","304",NA
"Milliyetçi bir siyasi teşekkül olan ve milliyetçiliği siyasi programının merkezine koyan MHP, ta bii olarak Türk milletinin tercih ve hakemliğine önem atfetmektedir.","601.1",NA
"Sonuçta MHP, milleti ne birilerinin yaptığı gibi “güdülecek bir sürü” olarak görmekte, ne d e başka birilerinin sandığı gibi “sürek li kandırıla bilecek bir to pluluk” olarak d eğerlendirmektedir.","202.1",NA
"MHP Türk milletini, emsalsiz med eniyetler kurmuş ve daha büyük lerini kurma potansiyelini bünyesind e barından bir to pluluk olarak benimsemekte, onun sağduyu ve basiretinin kültürel genetiğind e sak lı olduğuna inanmaktadır.","601.1",NA
"Bu inanç içind e MHP; tarih in imbiğind en süzülüp gelen birikimiyleaziz ve asil milletimize hür birey,","201.1",NA
"müre ffeh to plum,","410",NA
"güçlü d evlet","302",NA
"ve daha insani bir dünya hed e fi sunmaktadır.","503",NA
"Milliyetçi Hareket Partisi, bireysel hak ların en geniş manada kullanımını sağlayarak “hür bireyin” güçlenmesini;","201.1",NA
"güçlü sanayi,","411",NA
"güçlü ekon omi,","410",NA
"güçlü d emokrasi","202.1",NA
"ile yatırım,","401",NA
"üretim","410",NA
"ve is tihdamı artırarak “müre ffeh to plum”a ulaşıl masını;","701",NA
"bunlarla birlikte milli birlik ve bütünlük,","601.1",NA
"etkin dış politika,","107",NA
"caydırıcı silahlı ku vvetlerin tesisi","104",NA
"ile “güçlü d evletin” inşasını;","302",NA
"küresel düzeyd e insan hak larını,","201.2",NA
"adaleti,","202.1",NA
"sürdürülebilir kalkınmayı","416.2",NA
"öne çıkararak ise “daha insani bir dünya”nın gerçek leştiril mesini tasavvur etmektedir.","503",NA
"Milli ve evrensel düzeyd eki politikalarını bu temel ilke ve ka buller eksenind e şekillendiren MHP; ülkemizin sorunlarını çözecek,","305.3",NA
"Türkiye’yi dünyada saygın, sözü dinlenir, kalkınmış bir ülke yapacak projelerle milletimizin huzuruna çıkmaktadır.","107",NA
"Temel proje alanları şu şekild e belirlenmiştir: Toplumsal Onarım Sürecinde Devlet ve Yönetim Reformu","303",NA
"Üreten Ekonomi Programı","410",NA
"Yoksullukla Mücadele Projesi","304",NA
"Terörle Mücadele ve Milli Birlik Projesi","605.1",NA
"Yolsuzlukla Mücadele, Ahlak ve Kalitenin Tesisi Projesi","304",NA
"Türkiye’d e uzunca bir süredir yaşanan “akıl t ut ul masının” sona erdiril mesi,","601.1",NA
"to plumsal bir muta bakatla, birlikte yaşama irad esinin güçlendiril mesi","606.1",NA
"ve vatandaşlarını hor görmek yerine onlara d eğer veren bir d evlet ak lının oluşt urul ması için bu ana projeler ile bunların uygulanmasını düzenleyen alt projeler geliştiril miştir.","202.1",NA
"Ayrıca, Türkiye’nin behemehâl çözüme kavuşt urması gereken acilsorunlarına ilişkin olarak “Öncelikli Eylem Planı (ÖNEP)” hazırlanmış veçözüme yönelik süreç takvimlendiril miştir.","305.3",NA
"Bu çerçeved e;Türkiye’nin içinde bulunduğu acil durum ve kriz ortamının sükûnete kavuşt urul ması sağlanacaktır.","305.3",NA
"Türkiye’nin her n oktasında huzur ve güven yenid en ve kalıcı bir şekild e tesis edilecektir.","605.1",NA
"Bu amaçla, öncelik le her türlü terörün kökü süratle kazınacak,","605.1",NA
"ülkemize tehdit oluşt uran içerid e ve dışarıdaki teröris t unsurlar etkisiz hale getirilecek,","104",NA
"hainlerin mutlaka Türk yargısı önünd e hesap vermeleri sağlanacaktır.","202.1",NA
"Teröre ve teröriste yataklık eden, hamilik yapan, destekleyen, arka çıkan, göz yuman, açık ya da gizli işbirliği içind e olan, her türlü kaynak sağlayan, sempati besleyen bütün kişi, kurum, kuruluş, kesim, to pluluk, cemaaat ve benzeri unsurlar yargı önüne çıkarılacak ve ihanet sürecind eki payları ölçüsünd e cezalarını görecek lerdir.","605.1",NA
"Ulusal bütünlüğümüzü hedef alan ve “çözüm” rezaleti altında yürütülen müzakereye son verilerek ihanet süreci tamamen bitirilecektir.","605.1",NA
"Toplumsal,","606.1",NA
"siyasi ve","305.3",NA
"ekonomik dar boğazların kronik hale gel med en, krize dönüşmed en gid eril mesi ve Türkiye’nin n ormalleşmesi temin edilecektir.","404",NA
"Üniter yapı, millî ve manevî değerler ile Cumhuriyetin temel nitelik lerinin tahribine ve tehdidine dönük düzenlemeler kaldırılarak, d evletin ve milletin bekasına dönük tehditler gid erilecektir.","601.1",NA
"Anti demokratik, vesayetçi, kayırmacı, hukuk tanımaz, kişi güvenliğini ihlal edici, temel insan hak ve özgürlük lerini kısıtlayıcı her türlü iş, işlem, kural ve kurum bütün unsurlarıyla ele alınarak bozuk düzene son verilecek, hukukun üs tünlüğü hâkim kılınacaktır.","202.1",NA
"Siyasetteki çatışma,","606.1",NA
"toplumdaki kutuplaşma,","606.1",NA
"medyadaki tekelleşme,","403",NA
"d evlet idaresind e kayırma","304",NA
"ve her alanda yaygınlaşan is tismarcı ve kavgacı söylem ve eylem yerine;","606.1",NA
"kucak layıcı, Türkiye’yi birlikte geleceğe taşıma irad esinin güçlendiği,","606.1",NA
"ahlakî ilkelerin egemen olduğu bir to plumsal yapının tesisine h izmet edilecektir.","603",NA
"Türkiye’nin hem siyasi hem de ekonomik açıdan küresel bir güç ol ması yolunda ihtiyaç duyduğu çağdaş n ormlarda bir d evlet ve to plum düzeninin gerektirdiği bütün d emokratik kurum ve kurallar bir an önce tesis edilecektir.","202.1",NA
"B",NA,NA
"ÇAĞIN DİNAMİKLERİNE MİLLİ BAKIŞ","H",NA
"21’nci yüzyılın ilk yılları küreselleşme rüzgârı ile birlikte geleneksel bazı ittifak ların dağıldığı, gelişen tekn olojinin üretme, tüketme, yönetme ve yaşama tarzı üzerind e belirleyici olduğu, küresel sermayenin sınır tanımaz hareketliliğe ulaştığı ve çok boyutlu ortak lık lar eksenind e dünya düzenini yenid en şekillendirme ça balarının d evam ettiği yıllar ol muşt ur.","103.2",NA
"Bununla birlikte daha çok d emokrasi,","202.1",NA
"insan hakkı,","201.2",NA
"adalet,","202.1",NA
"barış","106",NA
"ve re fah artışı bek lenil miştir.","410",NA
"Her ne kadar küreselleşmenin insanlığın ortak re fah ve mutluluğunun tesisi gerekçesiyle d emokrasinin yaygınlaştırıl ması ve geliştiril mesi,","202.1",NA
"hukukun üs tünlüğünün hâkim kılınması,","202.1",NA
"temel hak ve özgürlük lerin güvence altına alınması açısından fırsatlar sunduğu söylense d e bu süreç;","201.2",NA
"uluslararası terörizm,","104",NA
"göç,","107",NA
"etnik çatışmalar,","106",NA
"iç karışık lık lar,","106",NA
"bölgesel çatışmalar,","106",NA
"uluslararası hukuka aykırı çifte s tandartlar,","107",NA
"açlık ve yoksullaşma,","410",NA
"zengin ülkelerle fakir ülkeler arasında büyüyen uçurum,","410",NA
"d emokrasi adına yapılan hukuk ihlalleri,","202.1",NA
"çevresel felaketler gibi sorunlarla birlikte ilerlemiştir.","501",NA
"Bazı güçler bu süreçte önlerine çıkan milli ve insani duyarlılık ları ve kuralları ola bildiğince yok saymaya ya da ortadan kaldırmaya çalışarak kendi imtiyaz ağlarını genişletme ça basında ol muşlardır.","601.1",NA
"Bunu yaparken d e “insan hak ları” bayraktarlığına soyunarak hed e f alınan ülkelerd e hükümet dışı sivil to plum yapılanmalarını, etnik ve dini unsurları en önemli araç ya da işbirliği aktörü olarak kullanmışlardır.","606.1",NA
"Tekn olojik ve ekon omik hâkimiyetin sağladığı üs tünlük le etnik kimlik leri kaşıyarak ve milli kimliği zayıflatarak milli devlet yapısını tehdit etmeye yönel mişlerdir.","302",NA
"Küresel saldırı karşısında, asgari müşterekleri zayıflayan, ahenkli bir to plumsal birliktelik zemini oluşt uramayan, ortak karar ve çözüm üretemeyen to plumlar bu süreçte milli direnç kalelerini birer birer kaybetmek le yüz yüze kal mışlardır.","601.1",NA
"Özellik le etnik ve dini kırılganlığın hâkim olduğu bölgelerd e, kamu düzeni bozularak kaotik bir ortam oluşt urul mak suretiyle çok kimlik li, çok kültürlü, çok dilli ve çok hukuk lu parçalı yapıların oluşumu körük lenmiştir.","608.1",NA
"Jeo politik konumu itibariyle çatışmaların, kaos ve kargaşanın odağında bulunan Türkiye ne yazık ki bu döneme, meşruiyetini çatışmaların yaşandığı bölged e egemenlik kurma peşind e koşan emperyalis t güçlerde arayan;","103.1",NA
"basiretsiz, is tikametsiz, kimliksiz ve kişiliksiz siyaseti ön plana çıkarmış kadroların yönettiği AKP’li hükümetlerle yakalanmıştır.","305.1",NA
