"text","cmp_code","eu_code"
"vatandaşları huzurlu, refah, barış ve kardeşlik yurdu bir Türkiye inşa edilecektir.","606.1",NA
"Saadet iktidarında onarım, yatırım ve atılım dönemi olarak üç aşamada ülkemiz hak ettiği bir yaşam standardına ulaşacaktır.","410",NA
"Öncelikle toplumsal barış ve huzur sağlanacak,","606.2",NA
"yargı bağımsızlığı tesis edilecektir.","202.1",NA
"Hukukun üstünlüğü prensibi doğrultusunda kuvvetler ayrılığı egemen kılınacaktır.","202.1",NA
"Farklı kimlik ve hayat tarzları ile tüm vatandaşlarımızın özgürce ve kardeşçe yaşayacağı bir Türkiye inşa edilecektir.","607.1",NA
"Tüketime ve israfa ayrılan kamu kaynakları üretime ve istihdama yönlendirilerek hızlı ve yaygın bir kalkınma hamlesi başlatılacaktır.","410",NA
"Maddi ve","410",NA
"manevi kalkınmaya birlikte önem verilecektir.","603",NA
"Gençlerimizin geleceğe ümitle bakabilmesi için kapsamlı bir eğitim reformu gerçekleştirilecektir.","506",NA
"Eğitimden istihdama, kamu ihalelerinden atamalara kadar her alanda kayırmacılık, ayrımcılık ortadan kaldırılacak, liyakati esas alan adil bir sistem kurulacaktır.","304",NA
"Haysiyetli ve tutarlı bir dış politika izlenerek ülkemize uluslararası arenada hak ettiği itibar kazandırılacaktır.","107",NA
"Bölgemizde yer alan ülkeler başta olmak üzere tüm coğrafyalarda ezilenlerle köklü ilişkiler kurularak lider ülke Türkiye vizyonu hayata geçirilecektir.","601.1",NA
"Emperyalist güçlere alan açan bir Türkiye değil, mazlum coğrafyaların umudu olan güçlü bir Türkiye oluşturulacaktır.","601.1",NA
"Saadet iktidarında;","H",NA
"5 “Y”ye asla izin verilmeyecektir: Yolsuzluk","304",NA
"Yasak","201.1",NA
"Yalakalık","304",NA
"Yağma","304",NA
"Yandaşlık","304",NA
"5 “A”dan asla vazgeçilmeyecektir.","305.1",NA
"Akıl","000",NA
"Adalet","202.1",NA
"Ahlak","603",NA
"Adanmışlık","000",NA
"Asalet","000",NA
"Saadet Partisi olarak milletimize inanıyor ve güveniyoruz.","305.1",NA
"25 Haziran sabahı aşk ve şevk ile işe koyulacak ve “Yeniden Büyük Türkiye” ve “Yeni Bir Dünya”yı hep birlikte inşa etmeye başlayacağız.","305.1",NA
"Biz siyaseti hakkı hâkim kılmak, adil bir düzeni kurmak için yapıyoruz.","202.1",NA
"Ezen ve ezilenin olmadığı, külfetin birlikte omuzlandığı ve nimetin âdil olarak paylaşıldığı bir Türkiye ideali taşıyoruz.","503",NA
"Gençlerimizin göz bebeğinde geleceğe dair umut ve ışık pırıltıları görmek istiyoruz.","706",NA
"Tüm vatandaşlarımızın birbirini gönülden kucakladığı esenlik yurdu bir ülke hayal ediyoruz.","606.2",NA
"C. Saadet Partisi Çözer","H",NA
"1. Siyaset Anlayışımız","H",NA
"a. Kutuplaştırmayız, Kucaklarız","H",NA
"Aynı mekânı, aynı toplumsal hafızayı taşıyan insanların farklılıktan doğan zenginliklerinin tahrip edilmesi, toplumsal düzen ve ahengin bozulması kutuplaşma ve çatışma ortamına yol açar.","606.2",NA
"Kutuplaşma sonucunda aynı tarihi ve coğrafyayı paylaşan insanların kalpleri kırılır, sosyal barış ve dayanışma ruhu yara alır ve insanlar acıları ve dertleri ile baş başa kalır.","606.2",NA
"Kutuplaşma, bir yandan ötekileştirmeyi üretirken ülkemiz üzerinde menfi emelleri olanlar için de büyük bir fırsat haline gelmektedir.","606.2",NA
"İçeride küçük hesaplar adına kutuplaşma körüklenirken millet olarak egemen güçlerin büyük stratejik hedeflerinin nesnesi haline getirilmekteyiz.","606.2",NA
"Kısa vadeli politik çıkarlar uğruna her türlü ortak değerin istismar edilmesi ülkemizi büyük bir kutuplaşma ve kamplaşmanın eşiğine getirmiştir.","606.2",NA
"Gündelik siyasete ilişkin en basit mevzular dahi zıtlaşmaya ve bölünmeye neden olabilmektedir.","606.2",NA
"Bulundukları konum itibariyle vatandaşlarımızın birlik ve beraberliğini sağlamak ve muhafaza etmek zorunda olan iktidar sahipleri de kendi politik çıkarları uğruna toplumsal ayrışmayı tetiklemektedir.","606.2",NA
"İç politikada gerginlik, zıtlaşma ve kamplaşma iç huzuru bozmakta ve ülkemizi geri dönülmesi mümkün olmayan bir felakete doğru sürüklemektedir.","606.2",NA
"Kutuplaştırıcı siyasi dil, siyasi tercihleri üzerinden insanlarımızı komşuları, akrabaları, arkadaşları ile dahi konuşamaz hale getirmiştir.","606.2",NA
"Aynı aile içerisinde bile siyasi meseleler sükûnetle mütalaa edilemez olmuştur.","606.2",NA
"Vatandaşlarımız kutuplaşma ve gerginlikten yorulmuştur.","606.2",NA
"Toplumun tüm kesimleri normalleşme ve huzur aramaktadır.","606.2",NA
"Fakat iktidarın denetimi altına aldığı televizyon kanalları, gazete sayfaları ve sosyal medya hesapları üzerinden mevcut kutuplaşma ve kamplaşma derinleştirilmektedir.","606.2",NA
"Uzlaşma talebi ve arayışında olan siyasetçiler de ağır ithamlara göğüs germek durumunda kalmakta ve yoğun bir linç kampanyasının nesnesi haline getirilmektedir.","606.2",NA
"Saadet Partisi olarak toplumu kamplara ayıran bir siyaset anlayışını ve her türlü rövanşist yaklaşımı tamamen reddediyoruz.","606.2",NA
"Ülkemizin en önemli ihtiyacının kucaklaşma, helalleşme ve normalleşme olduğunu düşünüyoruz.","606.2",NA
"Tüm vatandaşlarımızın özgür ve kardeşçe yaşadığı bir Türkiye hedefliyoruz.","201.1",NA
"Tüm vatandaşlarımızı kucaklaştırarak her türlü kutuplaşmaya son vermeyi taahhüt ediyoruz.","606.2",NA
"b. Ayrıştırmayız, Birleştiririz; Ötekileştirmeyiz, Uzlaştırırız","H",NA
"Saadet Partisi olarak 80 milyon memleket evladının her birini değerli görüyoruz.","606.2",NA
"Farklılıklarımızı bir çatışma ve ayrışma sebebi olarak değil, toplumsal dokumuzu renklendiren bir zenginlik olarak kabul ediyoruz.","607.1",NA
"Hiçbir vatandaşımızın etnik ve mezhepsel kimliği, dünya görüşü, siyasi tercihi, hayat tarzı nedeniyle baskı ve tahakküme maruz kalmayacağı, toplumun her kesiminin kendi kimliği ile var olacağı bir Türkiye hedefliyoruz.","607.1",NA
"Toplumun tüm kesimlerinin bir arada huzur ve barış içerisinde özgürce yaşayabileceği bir toplumsal zemin inşa etmeyi taahhüt ediyoruz.","607.1",NA
"c. Kuvveti Değil, Hakkı Üstün Tutarız","H",NA
"Hakkı üstün tutmak adalet ve saadet, kuvveti üstün tutmak ise zulüm ve felaket getirir.","202.1",NA
"Saadet Partisinin siyaset anlayışında güçlü olan haklı değil, haklı olan güçlüdür.","202.1",NA
"Adalet sadece imtiyaz sahibi seçkin bir zümrenin değil tüm vatandaşlarımızın en temel hakkıdır.","202.1",NA
"Hak ve adalet ekseninde hukukun üstün olduğu bir Türkiye hedefliyoruz.","202.1",NA
"Adalet sistemine kaybolan güveni yeniden tesis etmeyi, yargı bağımsızlığını tam anlamıyla gerçekleştirmeyi taahhüt ediyoruz.","202.1",NA
"d. Menfaati Değil, Hizmeti Esas Alırız","H",NA
"“Halka hizmet Hakk’a hizmettir.”","202.1",NA
"Anlayışını benimseyen Saadet Partisinde siyasetin amacı kendine ve çevresine menfaat temin etmek değil, halka hizmet etmektir.","202.1",NA
"Yaptığı hizmetleri kendi çevresine rant sağlama aracına dönüştüren ve bunu meşrulaştıran anlayışı reddediyoruz.","304",NA
"Hak yemeden ve yedirmeden de hizmet edilebileceğine inanıyoruz.","304",NA
"Hizmette eşitliği, adaleti ve kaliteyi esas alan bir Türkiye hedefliyoruz.","303",NA
"Kimsenin efendisi değil, milletimizin hizmetkârı olmayı taahhüt ediyoruz.","202.1",NA
"2. Yönetim Anlayışımız","H",NA
"a. Adalet","H",NA
"Yönetim anlayışımızın temeli adalete dayanır.","202.1",NA
"“Devlet küfürle ayakta durur ama zulümle ayakta durmaz.”","202.1",NA
"Devletin bekası da, milletin refahı da ancak adalet ile mümkündür.","202.1",NA
"Saadet iktidarında adalet kâmil manada tesis edilecek, hukukun üstünlüğü hâkim kılınacaktır.","202.1",NA
"Adalet sistemi her türlü politik etkiden arındırılacaktır.","202.1",NA
"b. Liyakat","H",NA
"Devletin varlık nedeni vatandaşına hizmet etmektir.","303",NA
"İktidar emanetini elinde bulunduranların görevi kaynakları en verimli şekilde kullanarak kamu hizmetlerini daha nitelikli hale getirmek ve her bir ferde ulaşmasını sağlamaktır.","303",NA
"Kaynakları har vurup harman savurmak ve yandaşına peşkeş çekmek milletin emanetine ihanettir.","304",NA
"İşin ehline verilmemesi hizmetlerin niteliksiz hale gelmesine neden olurken partizanlık ise kamunun ufkuna hapsedilmiş bir karar alma mekanizmasının ise hata yapma ihtimali her zaman çok yüksektir.","304",NA
"Devlet yönetiminde farklı seslerin varlığı düşmanlık veya ihanet değil, fikri zenginliktir.","202.3",NA
"İsabetli kararların alınabilmesi için güçlü fikirlerin katılımına ihtiyaç vardır.","202.3",NA
"Saadet iktidarında bütün meseleler istişare ile çözülecektir.","202.3",NA
"Toplumun farklı ve bizim gibi düşünmeyen kesimleri de dinlenecek ve hassasiyetlerine önem gösterilecektir.","202.3",NA
"Memleketin genelini ilgilendiren konularla ilgili kararlar toplumsal mutabakatla alınacaktır.","202.3",NA
"Bürokratların, aydınların, ilim adamlarının, danışmanların ve sivil toplum temsilcilerinin görevi siyasi otoritenin her söylemini tasdik etmek ve topluma dayatmak değil yöneticilerin doğru ve isabetli karar almalarını temin etmek olacaktır.","202.3",NA
"d. Ahlak","H",NA
"Dürüstlük ve doğruluk temel prensibimizdir.","304",NA
"Her adımımızı sorumluluk bilinci ile atarız.","304",NA
"Hukuk ve ahlakın bize çizdiği sınırların dışına çıkmayız.","202.1",NA
"Saadet iktidarında devlette torpil, nepotizm, iltimas, adam kayırmacılık engellenecek, yandaş olanı önceleme anlayışına son verilecektir.","304",NA
"Vatandaşlarımız işe yerleşebilmek ya da herhangi birişini halledebilmek için kimsenin karşısında boyun bükmek zorunda bırakılmayacak, siyasi parti kapılarında referans arama derdine düşürülmeyecektir.","304",NA
"Yolsuzluk ve rüşvetin kökü kazınacaktır.","304",NA
"Milletin malından çalanlara, milletin verdiği makamı kullanarak menfaat elde edenlere en ağır yaptırımlar uygulanacak, etkin denetim mekanizmaları hayata geçirilecektir.","605.1",NA
"“İtibardan tasarruf olmaz” mantığıyla kamu kaynaklarının har vurup harman savrulması engellenecektir.","414",NA
"Bütçe gösteriş amaçlı tüketime yönelik alanlara değil, üretimi","410",NA
"ve istihdamı artıracak yatırımlara yönlendirilecektir.","701",NA
"e. Şeffaflık ve Denetim","H",NA
"Şeffaflık, demokratik sistemlerde kamu yönetiminin temel vasıflarından bir tanesidir.","202.1",NA
"Kamu güvenliği açısından gizlilik içerenler hariç tüm icraatların süreç, sonuç ve maliyetleri itibariyle kamuoyunun gözü önünde ve vatandaşlar tarafından bilinir olması gerekir.","202.1",NA
"Çünkü yöneten durumunda olanlar yetkinin sahibi değil, emanetçisidir.","202.1",NA
"Şeffaflık ve denetim yolsuzluğu önlemenin en etkili yoludur.","202.1",NA
"Temel esas, tüm icraatları toplumun bilgisine sunmak ve süreci etkin mekanizmalarla denetlemektir.","202.3",NA
"Saadet iktidarında şeffaflık ve hesap verebilirlik kamu yönetiminin vazgeçilmezi haline getirilecektir.","202.1",NA
"Hiçbir işimiz kapalı kapılar ardında, kamuoyundan gizli yapılmayacaktır.","202.1",NA
"Vatandaşın bilgilerine ulaşamadığı hiçbir ihale, sözleşme vesaire bırakılmayacaktır.","202.1",NA
"Güçlü iç ve dış denetim mekanizmaları kurulacaktır.","202.1",NA
"Denetim raporları milletin ve meclisin bilgisinden kaçırılmayacaktır.","202.1",NA
"Milletin emanetine ihanet edenler bizden-bizden olmayan şeklinde ayrılmayacaktır.","202.1",NA
"Her türlü suiistimal iddiasının üzerine kararlılıkla gidilecektir.","202.1",NA
"f. Verimlilik","H",NA
"Vatandaşlarımızın vergileriyle elde edilen kamu kaynağını kullanırken en az maliyetle ile en fazla toplumsal faydayı sağlamak gerekir.","408",NA
"Bu noktada,  toplumun ihtiyaçlarının ve önceliklerinin doğru bir şekilde belirlenmesi önem arz eder.","408",NA
"Aksi takdirde yapılan yatırımlar toplumun temel gereksinimlerini ve beklentilerini karşılamaktan uzak kalır.","408",NA
"Saadet iktidarında kamunun maddi ve insan kaynakları etkin ve verimli kullanılacaktır.","408",NA
"Devletin imkânları üretime ve","410",NA
"istihdama yönlendirilecektir.","701",NA
"Tüm paydaşların katılımı ile toplumsal ihtiyaç ve beklentilerin önceliği belirlenecektir.","408",NA
"Toplumsal talepler önem sırası ölçüsünde ivedilikle karşılanacaktır.","408",NA
"g. Plan ve Program","H",NA
"Kamu yönetiminde planlı ve programlı hareket etmek atıl yatırımların önüne geçme ve kaynak israfını önlemenin yanı sıra iş ve yatırımların asgari sürede ve maliyetle gerçekleştirilmesine olanak sağlar.","404",NA
"Bu nedenle yürütme yetkisini elinde bulunduranların çalışmalarını planlanmış bir şekilde yapmaları elzemdir.","404",NA
"Herhangi bir yatırım başlamadan önce ciddi bir ön hazırlık sürecinin bulunması ve fizibilite raporlarının hazırlanması önemlidir.","404",NA
"Anlık ve ansızın alınan siyasi ve popülist kararlarla hayata geçirilen politikalar devlette süreklilik esasını da zedeler.","404",NA
"Saadet iktidarında planlı ve programlı çalışılacaktır.","404",NA
"Alanında uzman kişilerin ve konunun muhatabı olan kurum ve kuruluşların katılımıyla stratejik planlamalar yapılacaktır.","404",NA
"Her yatırım öncesinde kapsamlı fizibilite raporları hazırlanacaktır.","404",NA
"Milletimizin milyarlarca lirasının ölü yatırımlara aktarılması engellenecektir.","404",NA
"3. Türkiye Vizyonumuz","H",NA
"Birinci Bölüm","H",NA
"a. Barış ve Huzur Ortamını Sağlayacak ve Ülkeyi Normalleştireceğiz.","H",NA
"Ülkemizin normalleşmesi için ilk iş olarak OHÂL kaldırılacaktır.","202.1",NA
"OHÂL yüzünden suçsuz yere mağdur olan kişilerin mağduriyetleri giderilecek ve mağduriyetten kaynaklanan hakları teslim edilecektir.","202.1",NA
"Tüm vatandaşlarımız bizim yönetimimizde birinci sınıf vatandaş olacaktır.","202.1",NA
"Hiç kimse siyasi görüşünden, ideolojisinden, dilinden, inancından, mezhebinden, cinsiyetinden, etnik kökeninden, ırkından dolayı ayrımcılığa ve adaletsizliğe uğramayacaktır.","202.1",NA
"Toplumda hâkim olan tahammülsüzlük, nefret ve şiddet sebep ve sonuçlarıyla birlikte ortadan kaldırılacaktır.","606.2",NA
"Yoksullara, engellilere, kadınlara, çocuklara ve yaşlılara yönelik her türlü şiddet ve dışlamaya, toplumsal hayatta ve kamu yönetiminde görülen fişleme, kayırmacılık ve ayrımcılık gibi insan haklarına ve hukuka aykırı tutum ve davranışlarla kararlı bir şekilde mücadele edilecektir.","605.1",NA
"Toplumda yaygınlaşan fiili, psikolojik, cinsel her türlü taciz ve saldırı sebep ve sonuçlarıyla birlikte değerlendirilip köklü biçimde çözülecektir.","605.1",NA
"Bu çerçevede hukukun ve hukukun üstünlüğü ilkesinin hangi saiklerle olursa olsun içinin boşaltılmasına, zayıflatılmasına izin verilmeyecektir.","202.1",NA
"Hukuku yeniden ihya edecek, masumiyet karinesi en temel ilke olarak tüm vatandaşlarımız için geçerli kılınacaktır.","202.1",NA
"Toplumda barış, kardeşlik ve huzurun hakim olması için tüm toplum kesimleri yediden yetmişe can kulağıyla dinlenecektir.","202.3",NA
"Edirne’deki kardeşinin acısını Hakkâri’deki kardeşi duyan, Trabzon’dan yükselen bir sese Antalya’dan ses veren bir Türkiye birlikte inşa edilecektir.","606.2",NA
"İnsanımıza güvenliğin esasının karşılıklı güven duygusu olduğu yeniden hissettirilecektir.","606.2",NA
"Kendini güvende hisseden bir toplum, tüm yurttaşlarımızla birlikte inşa edilecektir.","606.2",NA
"Bütün toplum kesimleri ile birlikte sorunlarımız görüşülecek ve çözümlerimiz şeffaf bir şekilde konuşularak karara bağlanacaktır.","202.3",NA
"b. Hukukun Üstünlüğünü Temin Edeceğiz.","H",NA
"İdare ve iradede temel ölçüt ve belirleyici unsur, hukuk olacaktır.","202.1",NA
"Tüm iş ve icraatlarımız hukuki norm ve ilkeler çerçevesinde gerçekleştirilecektir.","202.1",NA
"Tüm devlet organları üzerinde hukuk, mutlak bir egemenliğe kavuşturulacaktır.","202.1",NA
"Saadet iktidarında hiçbir şart ve konjonktür hukuk kurallarının ve evrensel hukuk ilkelerinin çiğnenmesini meşrulaştırmayacaktır.","202.1",NA
"Özellikle son yıllarda birbiriyle alakasız düzenlemelerin tek bir teklif/tasarı metni haline getirilerek “torba kanun” olarak yasalaştırılmaktadır.","202.3",NA
"Bu uygulama neticesinde kamuoyunun yasama sürecini takibinin zorlaşması, düzenlemelerin parlamento görüşmelerindeki etkinliğinin azalması, düzenlemeler ile amaçlanan hususların neler olduğuna dair belirsizliklerin artması gibi bir takım olumsuzluklar ortaya çıkmaktadır.","202.3",NA
"Her türlü olumsuzluğun önüne geçilmesi ve sağlıklı bir yasama faaliyeti yürütülmesi adına İçtüzük’te torba kanun uygulamasının önüne geçecek kesin hükümlere yer verilecektir.","202.3",NA
"c. Kuvvetler Ayrılığı Prensibini Kamil Manada Uygulayacağız.","H",NA
"Yeni cumhurbaşkanlığı sistemiyle birlikte Meclis’in yürütme üzerindeki denetim gücü elinden alınmış, yürütmeyi denetlemesi gereken yargı da yürütmenin etkisine girmiştir.","202.1",NA
"Dolayısıyla yasama ve yargı kendilerinden beklenen kamu yararı için yasa yapma, yürütmeyi denetleme ve dengeleme rollerini yerine getirmekten hayli uzaklaşmıştır.","202.1",NA
"Yargı ise hukukun üstünlüğü ilkesine sahip çıkamayan, hukuki boyutun dışında kendi içinde kutuplaşarak siyasallaşan, nihayetinde yürütmenin etkisine giren bir konuma sürüklenmektedir.","202.1",NA
"Saadet iktidarında kuvvetler ayrılığı vazgeçilmez prensiplerden bir tanesi olacaktır.","202.1",NA
"Kamu yararını, halkın menfaatini, insanların temel hak ve hürriyetlerini güvence altına almak amacıyla","201.2",NA
"birbirinden ayrı fakat birbirini denetleyen ve dengeleyen kuvvetler ayrımı sistemi tesis edilecektir.","202.1",NA
"d. Etkiden ve Önyargıdan Arındırılmış Bir Adalet Sistemini Tesis Edeceğiz.","H",NA
"Günümüzde tesis edilmesi gereken adalet talep edilir duruma gelmiştir.","202.1",NA
"Adalet dağıtması gereken kurumlar mağduriyetlerin merkezi konumuna gelmiştir.","202.1",NA
"Hiçbir ideolojik bağlılık, hiçbir konjonktür hukukun üstünlüğü ilkesinin önüne geçemez.","202.1",NA
"Talimatla harekete geçen ve karar veren bir adalet mekanizması ülkeyi felakete götüren yanlışların en büyüğüdür.","202.1",NA
"Ne yazık ki Türkiye’de yargının tarafsızlığına gölge düşürülmüştür.","202.1",NA
"Yargının siyasallaşması, ülkemiz için hayati bir sorundur.","202.1",NA
"Tarafsızlığı hususunda yeterli olmayan HSK (Hâkimler ve Savcılar Kurulu) 16 Nisan Referandumu ile birlikte bütünüyle tarafsızlığını ve bağımsızlığını yitirmiştir.","202.1",NA
"Yargının siyasallaşmasıyla birlikte hâkim ve savcıların kararlarında tarafsız ve bağımsız davranmaması kamu vicdanını yaralamakta, devletle millet birbirine düşman edilmektedir.","202.1",NA
"Yargıya dair bir diğer temel mesele, mevzuattaki sorunların yanında özellikle ağır ve çoğu zaman gereksiz iş yükü nedeniyle yargının yavaş işlemesidir.","303",NA
"İnsanlar adaletin bu ağır işleyişinden dolayı hukuk dışı arayışlara girmeye zorlanmaktadır.","202.1",NA
"Bilinmelidir ki geciken adalet, adalet değildir.","202.1",NA
"Saadet iktidarında;","H",NA
"Yargı reformu yapılacaktır.","303",NA
"Yargı reformu, vatandaşların, baroların ve mahkemelerin görüş, öneri, talep ve şikâyetleri dikkate alınarak hayata geçirilecektir.","303",NA
"Yapısal reformlar çerçevesinde siyaset ve yürütme, yargıya müdahale edemeyecek; yargının siyasallaşması yolu bir daha açılmamak üzere kapatılacaktır.","202.1",NA
"Yargı bağımsızlığı ve tarafsızlığı tam anlamıyla tesis edilecektir.","202.1",NA
"Adaletin hızlı işletilmesi için usul kanunlarında gerekli düzenlemeler yapılacaktır.","303",NA
"Mahkemelerin önündeki dosya yoğunluğunu azaltmak için uzlaşma ve arabuluculuk kurumu teşvik edilecek, özel hukuk davaları için tahkim kurulunun yaygınlaştırılmasına çalışılacaktır.","303",NA
"Savcılar ile hâkimler yapısal ve kurumsal olarak birbirinden ayrılacak, iddia ve savunma işlevini yerine getiren savcılar ile avukatların konumları denk hale getirilecektir.","202.1",NA
"Böylece savunmanın fonksiyonu artırılacak ve savunma makamının duruşmalarda savcılarla eşit hale getirilmesi sağlanacaktır.","202.1",NA
"Avukatların delillere ulaşmasının ve delil toplamasının önündeki engeller kaldırılacaktır.","202.1",NA
"Yargıya ayrılan bütçe payı artırılıp kadro sorunları çözülecektir.","303",NA
"Hâkim ve savcıların meslek içi eğitimlerine önem verilecek ve mesleklerindeki ihtisaslaşmaları teşvik edilecektir.","303",NA
"İstinaf mahkemeleri etkili bir şekilde çalışır hale getirilecektir.","303",NA
"İnsan hakları ihlalleri konusunu ele alan “İnsan Hakları İhtisas Mahkemeleri” kurulacaktır.","201.2",NA
"HSK, Hâkimler Kurulu (HK) ve Savcılar Kurulu (SK) olmak üzere ikiye ayrılacaktır.","202.1",NA
"Yargı mensuplarının ve avukatların saygınlığını artıracak düzenlemeler gerçekleştirilecektir.","303",NA
"e. Temel Haklar ve Özgürlükleri Teminat Altına Alacağız.","H",NA
"i. Düşünce ve İfade Özgürlüğü","H",NA
"Bir fikir ya da düşüncenin ifade edilebilir olmasının ölçütü makul olması değil, hakaret ve şiddet içermemesidir.","201.2",NA
"Bir iktidarının hoşuna gitmeyen düşüncelerin ifade edilmesini kısıtlama ve bu düşüncenin sahiplerini cezalandırma hakkı yoktur.","201.2",NA
"Düşünce ve ifade özgürlüğünün önündeki bütün  engeller kaldırılacaktır.","201.2",NA
"ii. Basın Özgürlüğü","H",NA
"Basın özgürlüğü sadece halkın haber alma özgürlüğünün tesis edilmesi olarak anlaşılamaz.","201.2",NA
"Halkın doğru ve farklı kaynaklardan haber alma özgürlüğünün sağlanması da önemlidir.","201.2",NA
"Merkez medyanın tamamını elinde bulunduran iktidara karşı, muhalefetin sesini ve sözünü halka ulaştırma şansı ortadan kalkmıştır.","201.2",NA
"Bunun için medyanın iktidarla olan güç ve menfaat ilişkisi sona erdirilecek, düzenlemelerle medya iktidarın değil, halkın hizmetine sunulacaktır.","201.2",NA
