"text","cmp_code","eu_code"
"Nüfusun % 77’sinin barındığı, köylerde, evlerin hemen hepsi kuru çamur, moloz, taş yığını viraneler halindedir.","504",NA
"Şehir evlerinin %60’ı teneke örtülü gecekondular, tamire muhtaç, gayri sıhhî, köhne izbeler durumundadır.","504",NA
"Milletin büyük çoğunluğu eğitimsizdir.","506",NA
"Nüfusun % 60 oku- ma-yazma, öğrenme imkânından dahi mahrum kalmıştır.","506",NA
"Bu hal ve şartlardan kurtulma çaba ve hamlelerinin başlangıcı 46 yıl öncesine gider.","506",NA
"Kurtuluş Savaşı ve Atatürk Inkılâpları, esaret ve gerilik şartlarını yenmek","506",NA
", medenî âlemde, şerefli ve güvenli bir yer almak,","601.1",NA
"mes’ut, müreffeh, kuvvetli bir Türkiye kurmak içindi.","601.1",NA
"Milletimizi 46 yıl önce bir istiklâl savaşı vermeğe zorlayan şart ve nis- betlerde büyük bir değişme yoktur.","601.1",NA
"30 Ağustos büyük zaferiyle elde edilen netice Atatürk’ün önceden görüp işaret ettiği gibi, “iktisat,","404",NA
"teknik,","411",NA
"kültür zaferiyle teyit edilmediği” için güvene alınmış değildir.","502",NA
"Mes’ut, kuvvetli Türkiye gerçekleşmiş değildir.","601.1",NA
"AZİZ TÜRK MİLLETİ:","H",NA
"Bizim inancımız şudur : Türk Milleti çok daha büyük işler başarmağa muktedirdir.","601.1",NA
"Türk Milleti kendisini tanıyan, anlayan, kendisinden olan, kendisi gibi yaşayan halk önderleri rehberliğinde bugünkü seviyesinin çok üstüne yükselebilir.","601.1",NA
"Ve er geç yükselecektir.","601.1",NA
"Bunun için, dünya şartlarım, yurdun durumunu ve 1961-65 devresini iyi kıymetlendirmek zorundasın.","601.1",NA
"İki defa iktidara gelen AP liderleri, sana gizli-açık vadettiği hiçbir hususu gerçekleştirme güç ve ehliyetinde değildirler.","305.1",NA
"Temiz halk kitlelerine keyiflerince hükmetmeye hevesli bu bir avuç kişilerin, büyük Türk Milletine ciddî bir hizmette bulunamıyacakları aşikârdır.","305.1",NA
"Keza CHP liderleri de, CHP yi kendi vesayetleri altında tutmağa alışkın bir davranışta olduklarından, 1961-65 dönemindeki iktidar denemelerinde her türlü başarı yeteneğinden mahrum olduklarını göstermişlerdir.","305.1",NA
"Üstelik bu talihsiz denemelerden biri reform hükümeti adım taşıyordu.","305.1",NA
"Öyle olduğu halde, hiçbir reforma el sürmemiştir.","305.1",NA
"AZIZ TÜRK MİLLETİ :","H",NA
"Yeni Anayasa’ya her partiden fazla değerli hizmetlerde ve ilâvelerde bulunan CKMP,","203",NA
"bugün yeni bir hizmet kadrosunun öncülüğünde senin emir ve hizmetine girmiş bulunmaktadır.","305.1",NA
"Bu kadro, senin hürriyet","201.1",NA
"ve huzurun için,","605.1",NA
"demokratik cumhuriyet için kendilerini adayan ve hayatlarım fedaya hazır olduklarını def'alarca isbat eden evlâtlarından kuruludur.","202.1",NA
"Bu kadro, zaptiye devleti yerine (Halkın hizmet ve refah devletini) getiren millî idealistler kadrosudur.","410",NA
"Bu kadro, köhne, faşist partilere","202.1",NA
"ve marksist macera fikrine ve denemelerine tamamen karşıdır.","202.1",NA
"Türk Milletinin hürriyet içinde tarihî şahsiyet ve millî benliğini muhafaza ederek yükselmesi dâvasının,","601.1",NA
"modem millî devlet","601.1",NA
"ve medeniyet fikrinin savunucusudur.","601.1",NA
"ASİL TÜRK MİLLETİ :","H",NA
"CKMP müreffeh, kuvvetli, mutlu bir Türkiye kurmak için 1965 seçimlerinde senden hizmet vekâleti bekliyor.","305.1",NA
"CKMP'nin program ve beyannamesi, millî bir hizmet ifadesi ve samimî şeref taahhüdümüzdür.","305.1",NA
"CKMP, Türk millî kurtuluş hareketinin ikinci safha önderliğini, Türkiye’yi geri kalmış ülke şartlarından çıkarmağa, açlığı, yokluğu,","410",NA
"işsizliği,","701",NA
"bakımsızlığı,","504",NA
"eğitimsizliği yenmeğe,","506",NA
"kötü ve ehliyetsiz yönetimden halkı kurtarmak için vekâletine taliptir.","305.1",NA
"Bizi dinle, programımızı oku, düşün.","305.1",NA
"Emaneti ehline ver.","305.1",NA
"Biz, Allah’a inandığımız gibi, Türk Milletinin yüksek kabiliyetine, sağduyusuna ve başarıya ulaşacağımıza inanıyoruz.","601.1",NA
"TEMEL İNANÇLARIMIZ:","H",NA
"1 — Bizim için Türkiye’nin ve Türk Milletinin birliği, bütünlüğü,","601.1",NA
"saadet ve selâmeti, her türlü düşüncenin üstündedir.","410",NA
"Bölücü, ayırıcı, topluma nifak sokucu her türlü davranışın karşısında¬yız.","601.1",NA
"Türkiye tarihi ve Türk vatanı, Atalarımızın ve hepimizin ortak eseridir.","601.1",NA
"O’nu hep birlikte, barış ve kardeşlik düşüncele¬riyle koruyacağız.","601.1",NA
"2 — Demokratik rejimin emniyeti meselesi en önemli meselelerimiz arasındadır.","202.1",NA
"Rejim sarsılırsa, hep birlikte batarız.","202.1",NA
"Rejimin mükemmelleşmesi için çalışacak, Anayasa ve kanun hâkimi¬yetinin sağlanmasını isteyecek hürriyetleri koruyacağız.","202.1",NA
"3 — Ekonomik refah ve sosyal huzur için “hukukî, siyasî,","410",NA
"ekonomik","404",NA
"ve toplumsal adalet”ten başka çıkar yol görmüyoruz.","202.1",NA
"Tür¬kiye’yi geri, ekonomik yapısının arazlarından yokluk ve im¬kânsızlıktan sür’atle kurtarmak için Devlet ve Milletin yeniden teşkilâtlanması gereklidir, bunu gerçekleştireceğiz.","303",NA
"4 — Zaptiye devleti değil, gülen ve halkın yüzünü güldüren bir hizmet","303",NA
"ve refah devleti istiyoruz.","504",NA
"Bugünkü, çok masrafla işleyen memurlarını ezen,","303",NA
"halkı usandıran bir baskı cihazı haline gelen devlet teşkilâtım İdarî reformlarla düzenleyeceğiz.","303",NA
"Halkla dev¬letin kaynaşmasını, idarenin hizmetlerinin halka yeter, kolay, sür’atli, külfetsiz ulaşmasını temin edeceğiz,","303",NA
"idarenin halk hizmetinde politik tesir ve tercihlere karşı mutlak tarafsızlığı¬nı temin edeceğiz.","202.1",NA
"5 — Devlet, halkın beslenme şartlarına ve imkânsızlıklarına ilgisiz, seyirci kalamaz.","504",NA
"Türkiye halkının tümünün beslenme şartlarım ve gıda rejimini incelemek ve düzenlemek devlet Ödevi olacak¬tır.","404",NA
"Milletin tümü için bölge ve iklim şartlarım da dikkate alan bir gıda-beslenme rejim ve standardı tesbit edilecektir.","404",NA
"Gıda maddelerinin, tarım ürünlerinin bütün yurtta üretimini art-tıracak,","703.1",NA
"kalitelerini yükseltecek tedbirler alınacaktır.","703.1",NA
"Herkese iş bulmak, iş sahaları açmak ve geçim imkânı sağlamakla ödev¬li devlet yurttaşın gıda rejiminin tesbit edilen standartların altına düşmesini önleyecektir.","701",NA
"Yüksek seviyede et, yağ, süt, sebze, meyve üretim ve tüketi¬mi, hayatî değer verdiğimiz ön hedeftir.","404",NA
"Hizmet dönemimizde, Türkiye, aç hürler, tok esirler ülkesi ol¬maktan çıkacaktır.","410",NA
"Artık et, yağ, şeker, meyve, sebze lüks gı¬dalar olmaktan çıkacak, her yuvaya girecektir.","410",NA
"6 — Köyde ve şehirde, her ailenin, güzel, sağlam, sıhhî bir eve sahip kılınması değişmez amacımızdır.","404",NA
"Bu maksatla şehirde ve köyde inşaat seferberliğine gireceğiz.","404",NA
"Yepyeni meskenlerle, bahçeli blok apartmanlarla kurulu yeni mahalleler, kasabalar, şehirler, modern kentler ve köyler kuracağız.","404",NA
"Aileler, yeni meskenlere yerleştirildikçe, gecekondu sefalethanelerini, izbe ve mağaraları tasfiye edeceğiz.","404",NA
"7 — Halkın hayat ve sağlığı ticarete konu olamaz.","504",NA
"Sağlık hizmetlerini, hekimlik ve eczacılığı, milletimizin hizmetine sunacağız.","504",NA
"Halkın tümüne parasız sağlık hizmeti, tedavi ve ilâç temini devlet ödevi olacaktır.","504",NA
"Sağlık hizmetlerinin yurt sathına yeter ve dengeli dağılımını temin edeceğiz.","504",NA
"Hastalıklara karşı mücadeleyi, koruyucu hekimliği ciddiyetle geliştireceğiz.","504",NA
"8 — Kuracağımız Sosyal işler Bakanlığı'na bağlı Devlet Sigorta Kurumu ile bütün vatandaşları sigortalayacağız.","504",NA
"55 yaşını bitirmiş kadın, 65 yaşını bitiren erkek, kısaca her yurttaşın emekli hukukuna sahip bulunmasını temin edeceğiz.","504",NA
"9 — Millî eğitim hizmetini yurt çapında yeniden teşkilâtlıyacağız.","506",NA
"Eğitim, reform ve seferberliğiyle, her yurttaşa kabiliyetine uygun en yüksek eğitim ve öğretim imkânlarım hazırhyaca- ğız.","506",NA
"Eğitim hizmetinden faydalanmadaki adaletsizliği sür’atle düzelteceğiz.","506",NA
"Eğitim ve öğretim hizmetini millî kalkınma plân ve amaçlarına uygun olarak yeniden tanzim edeceğiz.","506",NA
"10 — Türkiye’nin hızla kalkınmasını sağlamak için ış gücünün değerlendirilmesi ve harekete geçirilmesi, görevimizdir.","506",NA
"11 — Tarım, toprak","703.1",NA
"ve sanayi reformu, temel çalışmalarımızdandır.","411",NA
"12 — Vatandaşlar arasında, nimetler ve külfetler, kabiliyet, kültür, çalışma ve liyakat esaslarına göre adaletle dağıtılmalıdır.","503",NA
"13 — Her vatandaş rejimin ve sosyal düzenin, nimetlerinden imkân ve fırsat eşitliği içinde faydalanmalıdır.","503",NA
"iltimasın ve rüşvetin kökü kazınmalıdır.","304",NA
"14 — Tarihimizde örnekleri bulunan ekonomik, sosyal tesisleri ihya edecek, vatandaşlar arasında çağdaş yardımlaşma tesisler i kuracağız.","606.1",NA
"15 — Türk toplumunun bel kemiği olan orta sınıfı koruyacak, geliştireceğiz.","704",NA
"16 — Nüfusumuzun çoğunluğunu teşkil eden köylü ve","703.1",NA
"işçi vatandaşların temel mes’elelerini, gerçekci ve toplumsal metodlarla ele alacağız.","701",NA
"17 — Çalışanların emeği, Türkiye’nin ekonomik, sosyal gerçeklerine ve hedeflerine göre değerlendirilecektir.","701",NA
"18 — Meşru ve millî menfaatlere uygun sermayeyi, toplumsal akımları sömüren komünizme karşı tamamen güven altına alacağız.","401",NA
"19 — Türk san’atını, Türk toplumunun kalkınmasında güçlü, hareketli ve faydalı kılmak için san’at hayatım ve san’atçıyı koruyacak ve destekliyeceğiz.","502",NA
"20 — Türk toplumunun manevî ve ahlâkî değerlerini koruyacak, geliştirecek ve yükselteceğiz.","603",NA
"21 — Türk petrolünü ve madenlerimizi Türk Milletinin yararına olarak değerlendireceğiz ve işleteceğiz.","413",NA
"22 — CKMP her Türk’ün Türkiye’de, Türkiye’nin de dünyada önemli bir yeri ve görevi olduğunu bilmektedir.","601.1",NA
"Bu ilkenin ışığı altında, bütün dünyadaki anlaşmazlıkların barışçı yollarla halledilmesi görüşünden yanayız.","106",NA
"23 — Türkiye’nin yerini, şeref ve haysiyetini tedirgin edebilecek tutum ve davranışlara karşı, şahsiyetli ve millî bir dış politika ile enerjik ve kararlı olarak, DEVLETLER HUKUKU’nun gerektirdiği müdahalelere baş vurulmalıdır.","107",NA
"Kıbrıs konusunda da aynı şekilde karar ve irade sahibiyiz.","101",NA
"DEVLETLER HUKUKU ilkelerini zorlamadan, bir takım misillemelerle hareket edilmesinin zamanı geçmektedir.","104",NA
"Sür’atli kararlar alınmalı ve uygulanmalıdır.","104",NA
"MÜREFFEH VE KUVVETLİ TÜRKİYE İÇİN GÖRÜŞLERİMİZ, GAYE VE HEDEFİMİZ :","H",NA
"Türkiye’de insan hak ve hürriyetlerini","201.2",NA
"kişinin ve toplumun refah","410",NA
"ve huzurunu,","605.1",NA
"sosyal güvenliği gerçekleştirecek ve teminata bağlayacak bir devlet düzeni ve yönetimini bütün müesseseleriyle birlikte, hızla kurmaktır.","504",NA
"Partimiz, millî,","601.1",NA
"demokratik,","202.1",NA
"lâik, sosyal hukuk devleti ülküsüne bağlı olup,","203",NA
"hürriyet,","201.1",NA
"milliyet,","601.1",NA
"ahlâk,","603",NA
"ilim,","504",NA
"toplumculuk,","606.1",NA
"gelişme,","411",NA
"halkçılık, köylücülük ve endüstrileşme ilkelerine, samimiyetle inanmaktadır.","404",NA
"GENÇLİK:","H",NA
"Cumhuriyet terbiye ve ülküsüyle yetişen genç kuşakların, Türkiye’yi yeniden kurmanın şerefli sorumluluğunu yüklenmesini ve hizmet mevkilerine gelmesini istiyoruz.","601.1",NA
"Partimiz, gençliğin bu anlamda bir eğitimle yetiştirilmesini gerekli görür.","601.1",NA
"ATATÜRKÇÜLÜK :","H",NA
"Atatürkçülüğü, barışa,","106",NA
"hürriyete,","201.1",NA
"insan değerine sevgi,","201.2",NA
"Türklüğe, aşk,","601.1",NA
"ilmin Önderliğine inanış olarak görüyor ve kabul ediyoruz.","504",NA
"ADALET ANLAYIŞIMIZ","H",NA
"CKMP adaleti, siyasî, ekonomik, sosyal ve hukukî bütün yönleriyle, bölünmez bir adalet ülküsü olarak görür.","202.1",NA
"Herkese hakkını verme hususunda sarsılmayan devamlı bir irade olarak kabul eder.","202.1",NA
"Hak, CKMP için ahlâkî bir gaye, bir iman unsuru olduğu kadar, gerçekleştirilmesi gereken müşahhas, amelî bir sonuçtur.","202.1",NA
"Hak ve adalete inanıyoruz ve adaleti, mülkün temeli sayıyoruz.","202.1",NA
"DİN GÖRÜŞÜMÜZ î","H",NA
"CKMP Din ve vicdan hürriyetini, insan hürriyetlerinin ayrılmaz bir kökü sayar.","201.2",NA
"Biz, dinin, dînî duyguların, dince kutsal sayılan varlıkların hor görülmesine, saldırıya uğramasına karşıyız.","201.2",NA
"Manevî temellerin, maddî temellerle birlikte ele alınmasını zarurî görmekteyiz.","203",NA
"Bu bakımdan, sevgi, saygı ve vazife temeline dayanan bir ahlâk sisteminin ülkücüsüyüz.","603",NA
"İnsanın ahlâkî bir varlık olduğuna inanıyoruz.","603",NA
"Toplumda, siyasî hayatta, bütün hizmet ve terbiye kurumlann- da bu ruhun hâkimiyetini istiyoruz.","603",NA
"Dolayısiyle dînî öğretim kurumlarının ihtiyaca uygun seviye ve nitelikte hizmet görmesini sağlıyacağız.","603",NA
"Din adamlarımızın çağdaş bilimle mücehhez olarak yetişmelerini, görevlerini rahatca yapacak maddî imkânlara sahip olmalarım temin edeceğiz.","603",NA
"ilâhiyat Fakültesini, Yüksek Islâm Enstitüsü’nü geliştireceğiz,","603",NA
"imam Hatip okullarım, meslekî liseler olarak görüyoruz, onları ge¬nişletmek amacımızdır.","603",NA
"Mezunlarım öğretmen olarak okullarda da görevlendireceğiz.","603",NA
"Aynı zamanda bu türlü meslek liseleri mezunları¬nın üniversitelere, yüksek okullara devamlarım engelleyen kayıtlan kaldıracağız.","603",NA
"İlk ve orta öğretimde din ve ahlâk derslerinin bütün sınıflara konulmasını ve ehliyetli öğretmenlerce verilmesini sağlıyacağız.","603",NA
"MİLLİYETÇİLİK :","H",NA
"Türk milliyetçiliğini Türk Milletine, kültürüne, Devletine, sevgi, bağlılık ve hizmet ülküsü olarak tanıyoruz.","601.1",NA
"Bu bakımdan bütün mil¬liyetçi dernekleri desteklemek ve geliştirmek kararındayız.","601.1",NA
"Millî ülkü ve millî kültürün ihyasını ele alınması gereken en büyük dâva ola¬rak görüyoruz.","601.1",NA
"Türkiye halkının refah ve mutluluğunu, kişi, zümre, sınıf ve parti çıkarlarının üstünde görüyoruz.","601.1",NA
"AİLE :","H",NA
"Aile bütünlüğünü, yüksek manevî bir kıymet ve Türk Milletlinin temeli kabul eden partimiz, bu birliği koruyacak ve kuvvetlendire¬cek tedbirleri alacaktır.","603",NA
"Kadın haklarım geliştirecek ve onu Türk top- lumunda aziz bilecektir.","503",NA
"Ailelerinin fakirlikleri, çevrelerinin yetersizlikleri ve imkânsızlık¬ları sebebiyle şefkat, bakım ve eğitimden yoksun yetişen çocuğa kar¬şı devlet ve milletin borçlu olduğu hizmeti, CKMP ön plânda tuta¬caktır.","504",NA
"Kimsesiz, yetim, yoksul çocukların korunması için gereken teşkilâtlan kuracaktır.","504",NA
"Doğum kontrolüne karşı olan partimiz, çok çocuklu ailelere, ye¬terli yardımın yapılmasına çalışacaktır.","603",NA
"SOSYAL ADALET :","H",NA
"Bütün vatandaşların, sosyal adalet ilkelerine göre emek, teşeb¬büs, kaabiliyet, gayret, hizmet ve başanları Ölçüsünde, millî gelirden pay almaları gerektiğine inanıyoruz.","503",NA
"Geri kalmış yurt bölgelerinin kalkınmasına öncelik verilmesini sosyal adalet icaplarından sayıyoruz.","503",NA
"Vergi, yatırım ve harcama po¬litikacını sosyal adalet esaslarına göre düzenliyeceğiz.","503",NA
"ÖZEL TEŞEBBÜS:","H",NA
"Sosyal devlet kavramının çerçevesi içinde partimiz, millî ekono¬mi alanında özel kişinin teşebbüs ruhunun, yaratıcı fikrinin korun¬ması, geliştirilmesi, desteklenmesi lüzumuna inanıyoruz.","401",NA
"KÖY VE KÖYCÜLÜK :","H",NA
"Köylümüzün ve köyün kalkınmasını, milletçe yükselme dâvamı¬zın, ön ve temel mes'elesi olarak kabul ediyoruz.","703.1",NA
"Köylünün bugünkü yoksulluk ve sefaletini yenmeyi, onu lâyık olduğu refah ve huzura eriştirmeyi, millî ve ahlâkî bir vazife biliyoruz.","703.1",NA
"Köylünün çektiği de¬rin acıyı gidermek için süratle köy kalkınması çalışmalarının hızlan¬dırılmasına inanıyoruz.","703.1",NA
"İŞÇİ HAKLARI VE İŞÇİ DAVAMIZ :","H",NA
"Türk işçisini en kısa zamanda lâyık olduğu refah ve huzura ka¬vuşturacağız.","701",NA
"Emeğin değerlendirilmesini sağlayacak ve işçinin sö- mürülmesini önleyeceğiz.","701",NA
"Sendikaları geliştirmek, işçi haklarım daha ileri seviyede kanunî imkânlara kavuşturmak amacımızdır.","701",NA
"İşçilerin mesken ve tahsil meselesini en kısa zamanda halledeceğiz.","701",NA
"İşsizliği Önleyecek, iş bulmayı devlet eliyle muhakkak sağlayacak, çalışılma¬yan veya çalışılamayan günlerde işçinin her zamanki tam ücretini al¬masını temin edeceğiz.","701",NA
"MEMURLARIMIZ :","H",NA
"Memurlarımızın bütün ıstıraplarını tesbit etmiş bulunuyoruz.","303",NA
"On¬ların mesken meselelerini plânlı olarak halledeceğiz.","303",NA
"Memurların ge¬çim seviyesini yükseltmek imkânlarını geliştirmek, huzurlu ve mes’ut bir hayata kavuşturmak en samimî emelimizdir.","303",NA
"ENDÜSTRİLEŞME :","H",NA
"Sanayi devriminin süratle gerçekleştirilmesini yurdun elverişli yerlerinde fabrikalar kurulmasını zarurî buluyoruz.","411",NA
"Türkiye’nin bir sanayi ülkesi olmasını istiyoruz.","411",NA
"MİLLİ NÜFUS POLİTİKAMIZ :","H",NA
"Türkiye’nin nüfusça da kudretli bir seviyeye ulaşabilmesi için gereken bilcümle sıhhî, İçtimaî, İktisadî, malî teşkilâtlan kuracak ve büyük Türkiye ülküsünü gerçekleştireceğiz.","404",NA
"MİLLİ EGİTÎM POLİTİKAMIZ :","H",NA
"Türkiye’nin medeniyet ve kültür dâvasını,","601.1",NA
"Türkiye’nin kalkınma hamlesini, millî eğitim ve öğretimde gören partimiz, programındaki eğitim ve öğretim esaslarını yerine getirmeyi şerefli bir vazife bile¬cektir.","506",NA
"Cefakâr Türk öğretmeninin bütün mes’elelerini ele alacak ve onlara çözüm yollan bulacaktır,","506",NA
"Öğretmenlerin tâyin ve terfi durum¬larını ve ek ders ücretlerini yeni baştan ve öğretmenlerin refahı isti¬kametinde ele alacaktır.","506",NA
"CKMP Türkiye’nin geleceğini, ülkücü ve faziletkâr öğretmenlerin nurlu ellerinde ve çalışmalarında görmektedir.","506",NA
"SPOR VE BEDEN EĞİTİMİ :","H",NA
"Sporu, milletin bir fizik ve ruh sağlığını koruyacak bir faaliyet olarak görüyoruz.","502",NA
"Bu bakımdan her türlü spor faaliyetlerinin geliş¬tirilmesini ve tesislerinin çoğalmasını lüzumlu görüyoruz.","502",NA
"Bilhassa millî sporlarımızın geliştirilmesi amacımızdır.","502",NA
"CKMP kapalı spor sa¬lonlarına ve kapalı yüzme havuzlarına önem verecek, okullarda ve halk eğitiminde, millî oyunların öğretimini, milletçe benimsenmesini teşvik edecektir.","502",NA
"SANAT KONUSUNDA GENEL GÖRÜŞÜMÜZ :","H",NA
"San’at ve kültür çalışmalarını yeni kurulacak bir bakanlığın em¬rine vereceğiz.","502",NA
"Halkımızın san’at yoluyla eğitimini sağlıyacak yeni kurumlan kuracak, eskilerini geliştireceğiz.","502",NA
"Güzel sanatları, belli bir hedefe yönelteceğiz.","502",NA
"Yönetimimizde, te¬sadüfler ve geçici davranışlar yerine plânlı bir devre egemen olacak, uluslararası temaslar da tesadüflere bırakılmıyacaktır.","502",NA
"San’at ve kültür çalışmalarımızda, san’atın, ideolojik çekişmelere âlet oluşunu bir yana bırakıp eski ve yeni “Çağdaş” akımlan Türk görüşü ve İnsanî açısından belgeleyerek, san’atta ve kültürde bir mil¬lî değerler sisteminin doğmasını hedef edineceğiz.","502",NA
"Uzak, yakın ve çağ¬daş Türk san’atı konusundaki çalışmaları, araştırmaları teşvik et¬mek, bu alanda çalışan bilim","502",NA
"ve san’at adamlarına destek olmak ka¬rarındayız.","502",NA
"TİYATRO:","H",NA
"Tiyatro bir millet okulu olarak, devletin yardımım görecektir,","502",NA
"Özel tiyatroların gelişmesinde, devlet kredilerinin açılması, vergi re¬simlerinin indirilmesi önemli rol oynayacaktır.","502",NA
"Bunları sağlıyacağız.","502",NA
"Devlet tiyatroları bugün, içinde bulunduğu yeknesaklıktan kurtarıla¬cak, san’atçının maddî-manevî dünyası düzenli bir hale gelecektir.","502",NA
"Devlet tiyatrolarının Anadolu’nun belli başlı illerinde de teşkilâtlan¬masını ön plâna alacağız.","502",NA
"Ankara Devlet Konservatuvarını yeniden ve ilmin ışığında düzenliyecek, konservatuvar eğitimini batı ülkelerin¬deki seviyede organize edeceğiz.","502",NA
"Devlet tiyatrolarının yönetiminde, gezici tiyatrolar kurmak ama¬cımızdır.","502",NA
"Devlet tiyatrosu, operası ve balesini ayrı genel müdürlükler idaresinde teşkilâtlandıracak şartlar yaratacağız.","502",NA
"SİNEMA :","H",NA
"CKMP, sinemanın eğitici ve öğretici olarak gelişmesini faydalı görür.","502",NA
"Her seviyedeki okullarda ve halk eğitiminde kullanılacak mes¬lekî, teknik ve kültür filimlerinin imâli, devlet eğitim endüstrisince temin edilecektir.","502",NA
"Film sanayii ve san’atı gerçek san’at seviyesi ve milletimize yap¬tığı fayda ölçüsünde devletten yardım görecektir.","601.1",NA
"Flim sanayiinin san'at değeri ve millî hayatımız bakımından faydalı olması göz önün¬de tutulacak,","601.1",NA
"ahlâk dışı","603",NA
"ve komünizme müsait zemin hazırlamaya matuf davranışlar üzerinde dikkatle durulacaktır.","605.1",NA
"FOLKLÖR","H",NA
"Folklor araştırmaları ve uygulamaları için devletin yöneteceği bir enstitü kuracağız.","502",NA
"MİLLİ SAVUNMA VE SİLAHLI KUVVETLER :","H",NA
"Millî savunmayı, yurt ve millet çapında teşkilâtlandıracağız.","104",NA
"Si¬lâhlı kuvvetler büyük bir halk okulu olma ruh ve niteliğini muhafa¬za ederek geliştirilecektir.","104",NA
"Kumanda ve subay heyetine yüksek mes’u- liyetli ödevlerini başarı ile ifaya gerekli maddî ve manevi şartlan hazırlayacağız.","104",NA
"Subay ve kumanda heyetini, modem çağ düşünce ve tekniğinin bütün gelişimi ile ilgili ve bilgili kılacağız.","104",NA
"Askerî bilim ve öğretim kurumlarını en ileri hedef ve seviyelere göre geliştireceğiz.","104",NA
