"text","cmp_code","eu_code"
"Ülkemizin Lider  Ülke konumuna  gelmesi için şartların  hazirlanmasi  MHP'nin stratejik  hedefidir.","601",NA
"Millî birlik ve bütünlüğünü  tesis ederek, kültürel değerle-ri ve sosyal yapisini güçlendi-ren,","601",NA
"rekabetçi bir ekonomiye  sahip olan toplumlar; küresel  düzenin belirleyici aktörleri  olmakta ve dünya refahindan  daha fazla pay almaktadirlar.","401",NA
"Milliyetçi Hareket Parti-si'nin bu gelişmeler karşisinda  öngördüğü fikir ve eylem plâni-nin temelini; Türk milletine mil-lî, mânevî ve insanî açilar-dan seslenen;","603",NA
"sevgiyi, adaleti,  barişi ve güven içinde bir geli- şimi amaçlayan Türk Milliyet- çiliği anlayişi oluşturmaktadir.","601",NA
"İnsan hak ve hürriyetleri,  hukukun üstünlüğü ve adalet  gibi değerler, Türk milliyetçi- liğinin ilk ve temel adimlari  ve Milliyetçi Hareket Parti- sinin temel referanslaridir.","201",NA
"Çağin dinamikleri  üzerinde söz sahibi  olmanin yolu, güçlü  milli kimliğe ve  özgüvene sahip bir  millet olmaktan  geçer.","601",NA
"Milliyetçi Hareket Parti-si içinde yaşadiğimiz çağin  dinamikleri üzerinde söz  sahibi olmanin yolunun,  güçlü milli kimliğe ve özgü- vene sahip bir millet olmak- tan geçtiğine inanmaktadir.","601",NA
"Milliyetçi Hareket Partisi,  her türlü siyasi faaliyetini, meş-ruiyetçi bir çizgide, hukuk","605",NA
"ve  ahlâka uygun yürütmeyi esas  alir.","603",NA
"İlkeli, seviyeli, tutarli,  dürüst, önce ülkem diyen bakiş  açisiyla halkin güveni- ni her şeyin üstünde tutar.","601",NA
"MHP; önce ülkem  bakış açısıyla halkın  güvenini kazanmayı  her şeyin üstünde  tutar.","601",NA
"Milliyetçi Hareket Partisi,  sosyal hayattan ekonomiye,  demokratik yapidan diş  politi- kaya, savunmadan enerjiye, her  alanda ""Tam Bağimsiz bir Tür- kiye"" inşa etmeye kararlidir.","601",NA
"Partimiz, 22 Temmuz 2007  seçimlerine bu kararlilik ve  anlayişlagirmekteve ""TekBaşi- na İktidari"" hedeflemektedir.","305",NA
"Milliyetçi Hareket  Partisi, 22 Temmuz  2007 seçimlerinde  tek başına iktidarı  hedeflemektedir","305",NA
"Temel konularda Parti Programimiz ve önceki Seçim Beyan- namelerimizde yer alan husus- lar esas itibariyle geçerliliğini  korumakla birlikte, 2007 Seçim Beyannamemizde değişen ve  gelişen şartlarin ortaya çikar-diği bazi konulara ağirlik veril-mesi öncelikli hale gelmiştir.","000",NA
"Milliyetçi Hareket, tek başina iktidarinda; 1-Demokrasinin bütün kurum ve kurallariyla işletilerek;","202",NA
"demokratik siyasi kültürün yerleştiği,","202",NA
"temel hak ve özgür-lüklerin güvence altina alindiği,","201",NA
"kanunilik yerine en geniş  anlam-da hukukun üstünlüğünün tesis  edildiği","605",NA
"ve her alanda adaletin  hakim kilindiği siyasi ve huku-ki bir düzenin oluşturulmasini,","605",NA
"2-Rekabetçi piyasa ekonomisini ve serbest teşebbüsü  esas alan,","401",NA
"kaynaklarin rasyo-nel kullanildiği,","000",NA
"yeterli yatirim  ve üretimin sağlandiği,","410",NA
"adil bir  gelir bölüşümünün tesis edildi-ği,","503",NA
"dünyadaki ilk 10 ekonomi  arasinda yer aldiğimiz hakka-niyetli ve istikrarli bir ekono-mik düzenin tesis edilmesini,","410",NA
"3-Yatirimlarin yüksek tek-noloji gerektiren ve katma değeri yüksek mal ve hizmet  üreten alanlara yöneltilmesini  öngören bir sanayileşme strate-jisini,","410",NA
"istikrarli, sürdürülebilir  ve istihdam yaratan bir büyü-me yapisinin sağlanmasini,","416",NA
"4- Bilim ve teknolojide gelişmiş ülkelerle olan açiğin kapatilarak bilgi toplumuna geçişin  sağlanmasi,","411",NA
"bilim, teknoloji,  yenilik ve üretim arasindaki  etkileşimi esas alan bütüncül  bir anlayişla hayatin her alanin-da elektronik yaşam ""e-yaşam""  tarzinin benimsenmesini","411",NA
"5-Yoksulluk, işsizlik","701",NA
"ve yolsuzlukla mücadele etmek üzere milli seferberlik başlatilma-sini,","304",NA
"6-Milli kimliğimizin vazgeçilmez unsurlarindan birisi  olan Türkçenin, Türk Dünya-sinda kullanilan ve anlaşilabi-len ortak bir kültür ve bilim  dili olmasinin sağlanmasini,","601",NA
"7-Milletimize evrensel normlarda hizmet sunulmasi anlayişindan hareketle, vatan-daşa hizmeti ve vatandaşin güvenini esas alan, etkin ve  verimli çalişan, bir yönetim  anlayişinin tesisini,","303",NA
"8-Eğitim, sağlik ve sosyal güvenlik gibi temel ihtiyaçla-rin eksiksiz olarak karşilan-diği, insan onur ve haysiyetine yakişir sosyal düzenin oluştu-rulmasini,","504",NA
"9-Türk Milleti'ne mensubiyetin gurur ve şuuruna sahip,  milli ve manevî değerlerimizi özümsemiş,","601",NA
"düşünme, algilama ve problem çözme yeteneği gelişmiş,","000",NA
"yeni gelişmelere açik,","000",NA
"sorumluluk duygusu ve toplumsal duyarliliği yüksek,","000",NA
"bilim ve teknoloji üretimine yatkin,","411",NA
"girişimci,","401",NA
"demokrat,","202",NA
"kültürlü ve inançli nesillerin yetiştirilmesini,","603",NA
"10-Kültürel ve ahlaki yoz-laşmanin giderilmesi için, milli ve manevi değerlerden besle-nen,","603",NA
"birlik ve bütünlüğümüzü güçlendirici politikalarin uygu-lanmasi,","601",NA
"11-Türkiye'nin tarihine,  kültürüne, yeralti ve yerüstü zenginliklerine, beşeri-askeri-iktisadi kapasitesine, jeopolitik  avantajlarina uygun bölgesel  ve küresel işbirliği programlari-nin geliştirilmesini,","107",NA
"12-Jeo stratejik konumu köklü devlet geleneği, modern ve güçlü ordusu sahip olduğu zenginlikleri itibariyle önemi gün geçtikçe artan ülkemizin; tarihi ve kültürel bağlarinin olduğu Balkanlar, Kafkasya, Orta Asya ve Orta Doğuda yer alan ülkeler ile ilişkileri en üst seviyeye çikarilarak, ekonomik,  sosyal, siyasi ve kültürel alandaki işbirliğinin zenginleştirilmesini,","107",NA
"13-Ülkemizin, dünya ölçeğinde siyasi, sosyal ve ekonomik politikalarin oluşturulma-sinda söz sahibi olmasini,","601",NA
"önce-likle bölgesinde süper güç ve  2023 yilinda da ""Küresel Güç""  olma hedefi doğrultusunda bir  diş  politikanin tesis edilmesini,  hedeflemektedir.","601",NA
"Bu hedeflerin; ilkeli ve temiz siyaset anlayişi,","304",NA
"yetişmiş kadrolar,","303",NA
"Yüce Türk Milleti'nin engin sağduyusu","601",NA
"ve Cenab-i Allah' in yardimi ile gerçekleşe-ceğine inancimiz tamdir.","603",NA
"C. MİSYON,  VİZYON VE TEMEL GÖRÜŞLERİMİZ",NA,NA
"Misyonumuz:",NA,NA
"Ülkemizin birlik ve bütünlüğünü, hak ve menfaatlerini korumak;","601",NA
"Yüce Türk Milletinin milli ve manevi değerleri ile tarihi ve kültürel zenginliklerine sahip çikmak,","601",NA
"inançli,  yüksek ahlakli ve çağin gerektirdiği niteliklere sahip nesiller yetiştirmek;","603",NA
"Türkiye'nin müreffeh ve onurlu geleceğini inşaa etmek;","000",NA
"bariş, mutluluk ve ada-letin hakim olduğu bir Dünya nizaminin tesisinde Ülkemizin  söz sahibi olmasini sağlamaktir.","601",NA
"Vizyonumuz:",NA,NA
"Türkiye merkezli yeni bir medeniyet ve yeni bir dünya düzeni anlayişiyla; ekono-mik, sosyal, kültürel ve teknolojik gelişimini sağlayarak Ülkemizi 2023 yılında Lider  Ülke konumuna getirmektir.","601",NA
"Temel Görüşlerimiz:",NA,NA
"Milliyetçiliğimiz, Türki-ye'ye ve Türk Milleti'ne olan derin bağlılığımızın ve sevginin verdiği ilham ve cesaretle, varoluşunu anlamlandırmayı ve geleceğini garanti altına almayı temel hedef olarak kabul eder","601",NA
"ve bunun için her türlü çabayı gerekli görür.","601",NA
"Partimiz, ""yaşa ve yaşat""  ilkesini milliyetçilik anlayışımızın manevi temeli olarak kabul etmekte","601",NA
"ve bu ilkenin gelenekten geleceğe uzanan çizgide sürekli geliştirilerek kurumlaşmasına hayati önem atfetmektedir.","601",NA
"MHP, bu ilkeyi bütün insanlık ailesini kapsayacak şekilde yorumlamakta","601",NA
"ve bu çerçevede küreselleşme sürecinin insani bir boyut  kazanmasını savunmaktadır.","601",NA
"Beşeri ilişkilerde sevgi, hoş-görü ve adaleti tesis etmeyi hedef alan bir ahlak anlayışını öngörmektedir.","603",NA
"Bu anlayışın, bütün kurum ve kurallarıyla toplumun her kesiminde hakim kılınması için, her alanda yayılan yozlaşma eğiliminin önüne geçecek olan ahlaki ilke ve standartların hayata geçirilmesini savunmaktayız.","603",NA
"Partimiz,  ""yaşa ve yaşat""  ilkesini milliyetçilik anlayışımızın manevi temeli olarak kabul etmektedir.","601",NA
"Milliyetçi Hareket Partisi toplumsal dönüşümün gerçekleştirilebilmesi için;  ""ekonomik uzlaşma"", ""sosyal uzlaşma"", ""siyasi uzlaşma"", ""toplumsal özgüven"" ve  ""hedef birliğinin sağlanması görüşünü benimsemektedir.","106",NA
"Devlet idaresinde Milletin en iyi şekilde temsil edildiği rejim olan demokrasiyi; hukukun üstünlüğünü,","202",NA
"insan hak ve özgürlüklerinin en geniş anlamda teminat altına alındığı bir sistem olarak görmekte","201",NA
"ve demokrasinin kurumsallaşmasinin  hayati önemine inanmaktayiz.","202",NA
"Hukukun üstünlüğü, demokratik sistem içerisinde düzeni sağlayan bir kanunilikten öte,  insanin yüce değerini ve temel haklarini tanimak,","605",NA
"kabul etmek","605",NA
"ve bunlari güvence altina almak şeklinde değerlendirmekteyiz.","605",NA
"Hukukun üstünlüğünü;  insanın yüce değerini ve temel haklarını tanımak,","605",NA
"kabul etmek","605",NA
"ve bunları güvence altına almak şeklinde değerlendirmekteyiz","605",NA
"Hiçbir kişi ya da kurumun hukukun üstünde olamayacaği gerçeğinden hareketle, hukuku, cumhuriyetin temel niteliklerinin de güvencesi olarak görmekteyiz.","605",NA
"Her insanin dokunulmaz,  devredilmez ve vazgeçilmez temel hak ve özgürlükleri bulunduğuna;","201",NA
"bu haklarin ve bunlari diğer insanlarla eşit ölçüde kullanma yetki ve özgür-lüğünün kutsalliğina,","503",NA
"bunlari her türlü istismardan korumanin,","201",NA
"teminat altina almanin","201",NA
"ve bunlara işlerlik kazandirmanin vazgeçilemezliğine","201",NA
"ve ertele-nemezliğine inanmaktayiz.","201",NA
"Partimiz; Milletimizin temel hassasiyetlerini temsil eden toplumsal merkezin değerler ekseninde bütünleşmesini sağlamayi","601",NA
"ve ekonomik açidan güçlendirilmesini savunmaktadir.","410",NA
"Dayanışma kültürünü geliştirerek toplumsal barışın pekiştirilmesine katkı sağlamayı öngörmekteyiz.","106",NA
"Tarih, kültür ve inanç temelinde derinliği olmayan yapay farkliliklarin ayriştiriciliği yerine, zengin ortak değerlerin bütünleştiriciliğini esas alan bir anlayişla, ekonomik ve sosyal birikimlerimizin ortak hedeflere seferber edilmesini milli birlik ve bütünlüğümüzün teminatı saymaktayız.","603",NA
"Gelir dağılımını adaletli bir biçimde gerçekleştirmeyi,","503",NA
"toplumun millî duyarlılıklarını yaşatmayı,","601",NA
"bencillikve vurdumduymazlığa karşı feragat ve fedakârlık gibi güzel hasletleri yüceltmeyi hedef almakta","000",NA
"ve dayanışma kültürünü geliştire-rek toplumsal barışın pekiştirilmesine katkı sağlamayı öngörmekteyiz.","106",NA
"Vatandaşların inançlarını yok saymadan bir arada kardeşçe yaşamasını temin ettiği ölçüde bir değer ve anlam ifade eden laikliği, milli birlik ve bütünlük ile din ve vicdan özgürlüğünün güvencesi olarak görmekteyiz.","603",NA
"Devlette kalite ve sonuçlara yönelik bir yönetim kültürünün yerleştirilmesini,","303",NA
