"text","cmp_code","eu_code"
"Tutuklu ve hükümlülerin yakınlarıyla anadillerinde görüşebilmesi, vatandaşlarımızın çocuklarına arzu ettikleri isimleri verebilmesi, üniversitelerde farklı dil ve lehçelerle akademik çalışmaların yapılabilmesi ve enstitülerin kurulması, bunların orta öğretim kurumlarında seçmeli ders olarak okutulabilmesi ve nihayetinde farklı dil ve lehçelerde eğitim yapan özel okulların açılmasını mümkün hale getirdik.","607.1",NA
"Farklı dil ve lehçelerde siyasi propaganda, sinema, video ve müzik eserlerine yönelik yasakları kaldırdık.","607.1",NA
"Bu çerçevedeki kültürel faaliyetlere destek verdik.","607.1",NA
"Korkuların, tabuların, yasakların aşılması, toplumun ve devletin kendi sorunları ile yüzleşmesi, yıllardır konuşulamadığı için daha da büyüyen sorunların açıklıkla konuşulup tartışılabilmesini sağladık.","202.1",NA
"Kürt kökenli vatandaşlarımız dahil olmak üzere, tüm vatandaşlarımızın temel hak ve özgürlükler alanında sorunlarını aşma iradesini ortaya koyarak, aidiyet duygusunu güçlendirdik","606.1",NA
"ve toplumsal restorasyon için önemli adımlar attık.","606.1",NA
"Vatandaşlıktan çıkarılanlara haklarını ve yerleşim birimlerine eski isimlerini iade ettik.","202.1",NA
"Bütün bu ve benzeri değişimleri, Partimizin kuruluş belgelerinde de ortaya koyduğumuz üzere, vatandaşlarımızın sahip olması gereken haklar olarak gördüğümüz ve buna inandığımız için gerçekleştirdik.","202.1",NA
"Farklı dillerin yanı sıra, farklı inanç ve mezhepler konusunda da cesur adımlar attık.","607.1",NA
"İlk defa “Alevi Çalıştayları” düzenleyerek, İslam inancının farklı yorumlarının daha özgür bir ortamda tartışılmasına ve sorunlarının demokratik bir ortamda aşılmasına zemin hazırladık.","607.1",NA
"Roman vatandaşlarımızın Cumhuriyet tarihi boyunca biriken toplumsal sorunlarını çözmek için çalıştaylar düzenledik.","607.1",NA
"Yeni İskân Kanunu ile Romanlara yönelik ayrımcı hükümleri ortadan kaldırdık.","503",NA
"İktidarımızın atmış olduğu adımlardan cesaretle yola çıkan Roman vatandaşlarımızın kurduğu dernek ve federasyonların sayısında büyük bir artış yaşandı.","606.1",NA
"TBMM bünyesinde darbeleri araştırmak üzere, bir Meclis Araştırma Komisyonu","202.1",NA
"ve Dilekçe Komisyonu bünyesinde de “Dersim Alt Komisyonu”nu kurduk.","202.1",NA
"Usulüne göre yürürlüğe konulmuş temel hak ve özgürlüklere ilişkin uluslararası anlaşmalarla, kanunların aynı konuda farklı hükümler içermesi halinde, milletlerarası antlaşma hükümlerinin esas alınmasını anayasal kural haline getirdik.","201.2",NA
"Örgütlü toplumun bir gereği olarak, özgürlükçü bir Dernekler Kanunu ile Sendika ve Toplu İş Sözleşmesi Kanununu çıkardık.","201.2",NA
"Toplantı ve gösteri hakkının kullanılması imkânlarını genişlettik,","201.2",NA
"azınlıklara ait cemaat vakıflarının mülk edinmelerinin kolaylaştırılması ve özgürlük alanlarının genişletilmesi konusunda esaslı değişikliklere gittik.","201.2",NA
"Anayasamızdaki aynı zamanda ve aynı iş kolunda birden fazla sendikaya üye olunamaz hükmünü kaldırarak sendika özgürlüğünü geliştirdik.","201.2",NA
"Kamu görevlilerine toplu sözleşme yapma hakkı getirerek kamu çalışanlarının sendikal haklarını geliştirdik.","201.2",NA
"Anayasa Mahkemesine bireysel başvuru hakkını getirdik.","201.1",NA
"YAŞ ve HSYK kararlarını kısmen yargısal denetime açtık,","202.1",NA
"yıllarca vesayet altında kalmış siyaset kurumuna, itibarının iadesi ve özgüveninin yeniden kazandırılmasını sağladık.","202.1",NA
"BM Çocuk Hakları Sözleşmesini göz önüne alarak, mevzuatta esaslı değişiklikler yaptık.","201.2",NA
"Anayasada, çocuklar konusunda pozitif ayrımcılık esasını benimsedik.","503",NA
"Kadın ve erkeklerin eşit haklara sahip olduğunu anayasal hükme dönüştürdük.","503",NA
"BM nezdinde, “İnsan Ticaretinin Özellikle Kadın ve Çocuk Ticaretinin Önlenmesine, Durdurulmasına ve Cezalandırılmasına İlişkin Protokol”ü onaylandık.","605.1",NA
"İş Kanununda yaptığımız değişiklikle kadınlar lehine hükümler getirilmesini sağladık.","503",NA
"Kadın-Erkek Fırsat Eşitliği Komisyonunu kurduk.","503",NA
"Ceza kanunlarında kadın haklarını güçlendirici değişiklikler yaptık.","605.1",NA
"Kız öğrenciler, kadın kamu çalışanları ile milletvekillerinin kıyafetlerine ilişkin kısıtlamaları kaldırdık.","503",NA
"Bu çerçevede, başörtüsü ile sair kısıtlayıcı düzenlemeler artık tarihe karışmıştır.","201.2",NA
"Böylece, yıllardır süregelen ve toplumumuzda gereksiz yere gerilim oluşturan bir sorunu, temel haklar ve milletimizin beklentileri doğrultusunda köklü bir çözüme kavuşturduk.","201.2",NA
"Kişi güvenliği konusunda, orantısız güç kullanımının cezasını arttırdık.","605.2",NA
"Gözaltı koşullarını iyileştirdik.","201.2",NA
"BM ve Avrupa Konseyi standartlarını karşılayamayan cezaevlerini kapattık.","201.2",NA
"Tutuklu ve hükümlülere yakınlarının cenazesine katılma ve ağır hastalık durumlarında ziyaret imkânını getirdik,","201.2",NA
"anadilde savunma yapma imkânını tanıdık.","607.1",NA
"Kişisel kaygılara son vermek için vatandaşlarımızın kişisel verilerinin korunmasını anayasal bir hak olarak ilk defa düzenledik.","201.1",NA
"Daha fazla siyasi partinin devlet yardımı alması için, siyasi partilere devlet yardımının kapsamını genişlettik.","202.3",NA
"İktidarlarımız döneminde Türkiye’de aktif bir sivil toplumun gelişmesine özel önem verdik.","606.1",NA
"Sivil Toplum Kuruluşlarına (STK) yönelik önemli idari ve yasal düzenlemeler yaparak, örgütlenme hak ve özgürlüğüne daha fazla imkân sağlayan bir ortam oluşturduk.","606.1",NA
"Dernek ve vakıfları ilgilendiren mevzuatı iyileştirerek, kamu kesimi ile STK’lar arasındaki işbirliğinin gelişmesine ve etkinliğinin artırılmasına yönelik adımlar attık.","606.1",NA
"Önemli reformların hazırlanması aşamasında, sivil toplum aktörleri ile istişarelerde bulunduk.","606.1",NA
"AB-Türkiye Sivil Toplum Diyaloğu Programlarını başlattık; sivil toplumun gelişmesine ve sivil toplum kuruluşlarının yerel düzeyde daha fazla tanınmasına katkıda bulunduk.","606.1",NA
"STK’lara; kamu yararı ve vergi muafiyeti çerçevesinde, vergisel ayrıcalıklar tanıdık ve kamu kaynağı aktarılmasını sağladık.","606.1",NA
"Kamu-STK işbirliklerinin kurulmasının önünü açtık.","606.1",NA
"Bu kapsamda, Cazibe Merkezlerini Destekleme Programı, Sosyal Destek Programı (SODES), Kalkınma Ajansları veçeşitli Bakanlıklarca yürütülen hibe programlarıyla STK’lara kaynak kullandırmakta ve ortak projeler gerçekleştirilmesini sağlamaktayız.","606.1",NA
"2014 yılı itibarıyla ülkemizde dernek sayısı toplam 104.317’ye, vakıf sayısı ise 4.757’ye ulaşmıştır.","606.1",NA
"b. Neler Yapacağız","H",NA
"AK Parti olarak önümüzdeki dönemde, temel hak ve hürriyetler alanında geçmişte sağladığımız kazanımlarıkararlılıkla koruyacağız.","201.2",NA
"Yaptığımız düzenlemelerin zihniyet dönüşümü  ve etkin bir uygulamayla birlikte hayatın bir parçası haline gelmesi ve düzenlemelerimizin kalitesinin yükseltilmesi önümüzdeki dönem için temel önceliğimiz olacaktır.","201.2",NA
"Geçmişte olduğu gibi ikinci atılım döneminde de topluma kimlik ve yaşam tarzı dayatılmasının karşısında olacağız.","607.1",NA
"Bütün vatandaşlarımızın birinci sınıf olarak muamele gördüğü","503",NA
"ve özgür fertler olarak yaşadığı bir ortamı tesis etmeye devam edeceğiz.","201.2",NA
"Kapsayıcı ve evrensel değerlere dayalı bir vatandaşlık anlayışı içerisinde, birliğimizi ve bütünlüğümüzü pekiştirmeyi sürdüreceğiz.","606.1",NA
"Bütün etnik, mezhebi ve dini kesimlere, başörtülü veya başı açık, köylü veya şehirli, kadın veya erkek, yoksul veya zengin, şu veya bu siyasi görüşten tüm vatandaşlarımıza eşit mesafede duruyor;","503",NA
"her bir bireyin temel hak ve özgürlüklerden en ileri derecede yararlanacağı bir Türkiye’yi hedefliyoruz.","201.2",NA
"Etnik, dini ve mezhepsel aidiyetlerden önce, milletimizin temel değerlerinin yoğrulduğu tarihi yolculuktaki birlikteliğimizi","601.1",NA
"ve eşit vatandaşlık anlayışını benimsiyoruz.","503",NA
"Bu anlayışla, devletin, bütün toplumsal kesimlerle hakkaniyet ölçüsünde, eşitlik temelinde","503",NA
"ve demokratik bir ilişki geliştirmesini sağlayacak;","202.1",NA
"toplumsal zenginliğimizin tüm unsurlarını çoğulcu bir yaklaşımla kucaklamaya devam edeceğiz.","202.3",NA
"Toplumdaki her bireyin yaşam tarzına gösterdiğimiz saygıyı, bundan sonra da özenle devam ettireceğiz.","607.1",NA
"Cemevleri, eğitim sisteminde sağlıklı bilgilendirme, üniversitelerde araştırma ve uygulama merkezleri oluşturma gibi çeşitli konularda alevi kanaat önderleri ile diyalog içinde demokratik uzlaşı temelinde gerekli adımları atacağız.","607.1",NA
"Önümüzdeki dönemde de, başta istihdam, iskan ve eğitim sorunları olmak üzere Roman vatandaşlarımızın sorunlarının çözümüne hız vererek her türlü ayrımcılık zeminini ortadan kaldıracağız.","503",NA
"Türkiye Cumhuriyeti vatandaşı olan azınlıkların herhangi bir ayrımcılığa maruz bırakılmaksızın onurlu bir hayat sürdürebilmeleri için gereken bütün hukuki ve fiili tedbirleri almaya devam edeceğiz.","503",NA
"Çoğulcu, eşitlikçi ve katılımcı demokrasi hedefimiz, Türkiye’yi dünya demokrasileri liginde daha da üst sıralara taşıyacaktır.","202.3",NA
"Temel hak ve özgürlükler alanında uluslararası normlar, bundan sonra da tüm politikalarımıza temel teşkil edecektir.","201.2",NA
"Temel hak ve özgürlükler konusunda eksiklikleri gidereceğiz.","201.2",NA
"Yeni anayasanın temel haklara ilişkin kısmını bu esaslara göre tanzim edeceğiz.","204",NA
"Devletin siyasi, idari, yargısal ve ekonomik düzenini, insan onurunu ve temel hakları merkeze alacak şekilde tasarlayacağız.","201.2",NA
"Bu çerçevede, TBMM İnsan Haklarını İnceleme Komisyonu, Kamu Denetçiliği Kurumu ve Türkiye İnsan Hakları Kurumunu etkinleştireceğiz.","201.2",NA
"Bu kurumların, AİHM ve BM kapsamında Türkiye’nin üstlendiği sorumlulukları hayata geçirmesi için gerekli tedbirleri alacağız.","201.2",NA
"Ceza ve tutukevlerini etkin bir şekilde denetleyecek, kolluğa yönelik şikâyetlerin üzerine kararlı bir şekilde gideceğiz.","201.2",NA
"Siyasi etiğe yönelik kuralları belirleyerek hayata geçireceğiz.","304",NA
"AİHM, Venedik Komisyonu ve diğer uluslararası temel hak mekanizmaları ile mevzuat ve uygulama uyum düzeyini yükselteceğiz.","201.2",NA
"Temel hak ve özgürlüklere ilişkin uluslararası sözleşmelerin iç hukuka dahil edilmesine devam edecek, özgürlükçü demokratik düzen mantığıyla bağdaşmayan şerhleri kaldıracağız.","204",NA
"Önümüzdeki dönemde çerçeve bir mevzuat hazırlayarak, bütüncül ve demokratik bir yaklaşımla; sivil toplum kurumlarının hukuki statüleri, kurumsal yapıları, faaliyetleri, kamu kurumları ile ilişkileri, mali kaynakları gibi alanları düzenleyeceğiz.","606.1",NA
"Kâr amacı gütmeyen kuruluşlar için ayrı finansal raporlama standartları getireceğiz.","606.1",NA
"STK’ların ve kamu yetkililerinin karşılıklı rollerinin daha iyi anlaşılmasını sağlayacak eğitim seminerleri ve STK’ların uluslararası değişim programları gerçekleştirmesini sağlayacağız.","606.1",NA
"Ekonomik ve Sosyal Konseyi etkin bir biçimde çalıştıracağız.","606.1",NA
"Çözüm süreci, ülkemizin demokratikleşmesinde, milli birlik ve kardeşliğinde ve refahında tarihi bir çabaya karşılık gelmektedir.","606.1",NA
"İktidara geldiğimiz ilk günden itibaren, milli birlik ve kardeşlik perspektifi ile siyasetimizi şekillendirdik.","606.1",NA
"Vatandaşlarımızın devletimize aidiyetini zedeleyen, milletimizin farklılıklarını zenginlik yerine tehdit gören anlayışların, ülkemize ve devletimize yakışmadığını açık bir şekilde ifade eden bir siyasi anlayışı benimsedik.","607.1",NA
"AK Parti olarak, milli birlik ve kardeşlik perspektifini pasif bir yaklaşım olmaktan çıkararak, geçmişin ihmalleriyle kronik hale gelmiş sorunlara aktif bir şekilde yaklaştık.","202.1",NA
"Yakın tarihimiz boyunca, hiç bir seçilmiş hükümetin gösteremediği cesaret ve kararlılıkla sorunların üzerine gittik.","305.1",NA
"Cumhuriyet tarihinin temel sorunlarından biri olan Kürt sorununun dönüm noktası Kurucu Genel Başkanımız Recep Tayyip Erdoğan’ın, Başbakan olarak, 2005 yılında Diyarbakır’da yaptığı konuşma olmuştur.","305.2",NA
"Bu konuşma ile tabular yıkılmış, soruna demokratik süreç içerisinde çözüm bulunacağı dile getirilmiştir.","202.1",NA
"İlk kez bir hükümet, sorunla açıkça yüzleşme cesaretini göstermiştir.","305.1",NA
"AK Parti’nin bu cesur adımı, çeşitli terör saldırıları ve provokatif eylemler ile sekteye uğratılmaya çalışılmış, buna rağmen ülkemizin bu temel ve tarihi sorununun çözümü için kararlılık devam ettirilmiştir.","202.1",NA
"Terör ve anti-demokratik uygulamaların nihayete ermesi adına, bir dizi idari ve hukuki reformu hayata geçirdik.","202.1",NA
"Terörün sona erdirilmesi ve demokratikleşme süreçlerini bir arada yürütme kararlılığıyla, 2009 yılında sivil toplum kuruluşları, akademisyenler ve siyasi parti temsilcilerinin görüşlerini alarak “Demokratik Açılım”ı ilan ettik.","202.1",NA
"Milli Birlik ve Kardeşlik Projesi olarak da adlandırılan bu çalışma ile bir taraftan terörün kaynağını kurutmaya dönük çalışmalar yaparken diğer taraftan atılacak demokratik adımların çerçevesini ortaya koyduk.","202.1",NA
"2013 yılında, Milli Birlik ve Kardeşlik Projesini daha da olgunlaştırıp, çok boyutlu bir perspektif içinde, “Çözüm Süreci” ismiyle sürdürdük.","606.1",NA
"Bu süre zarfında, eski Türkiye’nin ağır maliyet üretmiş olan sorunlu devlet-vatandaş ilişkileri tamir ettik,","202.1",NA
"mağduriyet üreten bir çok anti-demokratik uygulamayı ortadan kaldırdık.","202.1",NA
"AK Parti olarak, eski Türkiye’de telaffuz bile edilmeye çekinilen sorunlarla açık bir şekilde yüzleşerek demokrasimizin derinleşmesini sağladık.","202.1",NA
"Ret, inkar ve asimilasyon politikalarına son verdik.","607.1",NA
"Nisan 2013’te Hükümet tarafından belirlenen 63 kişilik Akil İnsanlar Heyeti Türkiye genelinde çalışmalarda bulunmuş, bunun yanı sıra TBMM’de “Toplumsal Barış Yollarının Araştırılması ve Çözüm Sürecinin Değerlendirilmesi” amacıyla kurulan Komisyon da ayrı bir çalışma yürütmüştür.","606.2",NA
"Meclis Komisyonu 2 Aralık 2013’te çözüm süreciyle ilgili 450 sayfalık bir rapor açıklamıştır.","202.1",NA
"1 Ekim 2013’te Başbakan Erdoğan tarafından açıklanan Demokratikleşme Paketi’nin yanı sıra, 2014 yılında seçimlerde Türkçe dışındaki dillerde kampanya yapmasına imkân veren değişiklikler gibi düzenlemelerle çözüm sürecinde ilerleme sürdürülmüştür.","202.1",NA
"10 Temmuz 2014’te ise kamuoyunda “Çözüm Süreci Yasası” olarak tanımlanan, “Terörün Sona Erdirilmesi ve Toplumsal Bütünleşmenin Güçlendirilmesine Dair Kanun” yürürlüğe girmiştir.","202.1",NA
"Kanun ile çözüm sürecine ilişkin usul ve esasları düzenledik.","202.1",NA
"1 Ekim 2014’te ise “Çözüm Süreci Kurulu ile Kurumlar Arası İzleme ve Koordinasyon Komisyonlarının Kurulması”na ilişkin Bakanlar Kurulu Kararını çıkardık.","202.1",NA
"AK Parti olarak, esas itibarıyla tüm vatandaşlarımızın faydalanacağı bir özgürlük ortamını tesis etmek için demokratikleşme konusunda adımlar attık.","202.1",NA
"Bu adımları atarken, her seferinde, açık bir şekilde siyasi partilerimizi, milli birlik ve kardeşlik sürecimize destek vermeleri için davet ettik.","606.1",NA
"Partimiz, demokratik adımlar için anayasal değişimin şart olduğunun altını çizmiş, Meclis çatısı altında, yeni bir toplumsal sözleşme için çağrıda bulunmuştur.","204",NA
"Muhalefet partileri bu çağrılara kulak tıkamasına rağmen, AK Parti olarak anayasa değişikliği gerektirmeyen demokratikleşme adımlarının kahir ekseriyetini atmaktan geri durmadık.","204",NA
"Vatandaşlarımız bu adımlara büyük bir teveccüh göstererek, Çözüm Süreci’ni güçlü bir şekilde sahiplenmiştir.","606.1",NA
"20. yüzyıl Türkiye’sinin en maliyetli sorununun Türkiye’nin 21. Yüzyılını da esir alarak milletimizin ağır faturalar ödemesine müsaade etmeyeceğimizi Çözüm Süreci’yle açıkbir şekilde ilan ettik.","202.1",NA
"Gelinen noktada Çözüm Süreci, sadece ülkemizde değil, bölgemizdeki huzur ve barış ortamının da reçetesi haline gelmiştir.","202.1",NA
"Bölgemizde ‘kanlı süreçlerin’ derinleştiği bir dönemde, ülkemizin ‘barış süreçleriyle’ anılmasını sağladık.","202.1",NA
"Bu yönüyle Çözüm Süreci, sadece Türkiye’nin demokratikleşmesi ve acıların dinmesi için değil, bölgemiz için de birlik ve kardeşlik modelidir.","606.1",NA
"Çözüm Süreci, milletimizin esenlik projesidir.","606.1",NA
"Çözüm Süreci, yüzüncü yılını idrak ettiğimiz, I. Dünya Savaşı’ndaki ve Balkan Harbi’ndeki acılarımızın bir daha yaşanmamasının teminatıdır.","106",NA
"Çözüm Süreci, Türkiye’nin normalleşmesinin yol haritasıdır.","202.1",NA
"Çözüm Süreci, eski Türkiye’nin anti-demokratik uygulamalarının bir daha tekerrür etmemesinin garantisidir.","202.1",NA
"Çözüm Süreci, insan onurunu merkeze alan AK Parti’nin insani kalkınma ve 2023 hedeflerine ulaşmasının önemli dinamiklerinden birisidir.","410",NA
"Çözüm süreci, Doğu ve Güneydoğu başta olmak üzere, tüm ülkemiz için aynı zamanda bir refah sürecidir.","410",NA
"Çözüm Süreci, milletimizin ve devletimizin ayaklarına pranga vurmak isteyenlerin, maliyet ödetmek isteyenlerin, oyunlarını bozma hamlesidir.","606.1",NA
"Çözüm Süreci, adaletin tesisi, kalkınmanın devamlılığı için hayata geçirilen insan hakları ve demokrasi odaklı yerli bir girişimdir.","201.2",NA
"AK Parti olarak, 7 Haziran’dan sonra da ülkede birlik ve kardeşliği tesis etmeyi amaçlayan ve dönemsel bir mesele olarak bakmadığımız Çözüm Sürecini kararlıkla sürdüreceğiz.","606.1",NA
"Demokratik hak ve özgürlüklerin korunmasını yeni anayasa ile güvence altına alacağız.","204",NA
"Özgürlükleri geliştirmeye ve genişletmeye devam edeceğiz.","201.2",NA
"Demokratikleşme ile eş zamanlı olarak yatırım, üretim ve istihdam imkânlarının geliştirilmesi başta olmak üzere, terörden etkilenen yörelerimizin ekonomik ve sosyal rehabilitasyonuna dönük çalışmaları hızlandırarak devam ettireceğiz.","404",NA
