"text","cmp_code","eu_code"
"Birleşmiş Milletler İnsani gelişmişlik endeksine göre “yüksek insani gelişmişlik seviyesi ”ne çıkardığımız ülkemizi, “en yüksek insani gelişmişlik seviyesi”ne ulaştıracağız.","410",NA
"Önümüzdeki dönemde gelirini daha adil paylaşan ve nesiller arası hakkaniyeti sağlamış;","503",NA
"çalışma istek, yetenek ve becerisine sahip; herkesin üretime katkıda bulunduğu;","701",NA
"demokratik standartları yüksek,","202.1",NA
"her alanda kalkınmış bir toplum haline geleceğiz.","410",NA
"Küresel düzeyde ekonomik ve sosyal gelişmeleri şekillendirmesi beklenen alanlardaki teknolojik gelişmelere yoğunlaşacağız.","411",NA
"Bu alanda yetkin bir ülke haline geleceğiz.","410",NA
"Bu süreçte bir taraftan yeni teknolojilere dayalı dijital sanayi yapısına geçerken,","411",NA
"diğer taraftan insanımızı zihni ve fiziki becerilerinden faydalanabileceğimiz yeni alanlarda istihdam edeceğiz.","701",NA
"Milli Gelirden Ar-Ge’ye ayırdığımız kaynaklarımızın payını yüzde ikinin üzerine çıkararak imalat sanayiimizde yüksek teknolojili üretimin payının hakim olduğu ekonomik bir yapıya sahip olacağız.","411",NA
"Bilginin üretiminde ve katma değer oluşturacak şekilde kullanımında girişimci ve yenilikçi bir anlayışla özel sektörün rolünü güçlendireceğiz.","411",NA
"Küçük ve orta boy işletmeler başta olmak üzere, rekabetçi bir ortamda oluşturacağımız özgün projelerle küresel ölçekte tanınan bir çok girişimcisi ve markası olan bir ülke konumuna yükseleceğiz.","402",NA
"Tüm sektörlerde dijital dönüşümü sağlamış, kamuda ve özel sektörde kurumsal kaliteyi artırmış bir Türkiye hedefliyoruz.","411",NA
"Ekonomik ve teknolojik atılımlarımızın yanı sıra sadece ulusal düzeyde değil, uluslararası düzeyde de hizmet verebilecek nitelikte mega projelerimizi birer birer hayata geçirmeyi sürdüreceğiz.","404",NA
"Ülkemizi; eğitim,","506",NA
"sağlık,","504",NA
"bilgi ve iletişim, enerji, savunma sanayii, ulaştırma, lojistik","411",NA
"ve ticarette yerli ve milli üretimle dünyada söz sahibi olan ve cazibe merkezi konumunda bir ülke haline dönüştüreceğiz.","407",NA
"Savunma sanayiinin birçok alanında geliştirmekte olduğumuz milli teknolojimizin seviyesini en üst düzeye ulaştıracağız.","104",NA
"Önümüzdeki dönemde Türkiye, sadece kendi ihtiyaçlarını karşılamakla kalmayacak, dünyada önde gelen ihracatçı ülkeler arasına girecektir.","104",NA
"Geleneksel unsurların yanı sıra siber alanda da savunma mekanizmalarına sahip olacak şekilde ülkemizin yerli ve milli teknolojik altyapısını ve organizasyon kabiliyetini geliştireceğiz.","104",NA
"Ülkemiz için vazgeçilmez olan enerji ve gıda güvenliği alanlarında uluslararası standartlarda en üst düzeyde tedbirleri hayata geçireceğiz.","404",NA
"Vatandaşlarımızın huzur ve güven içinde daha kaliteli bir yaşam sürmesini hedefliyoruz.","605.1",NA
"Bu bağlamda, akıllı ve yeşil kent projeleriyle, şehirlerimizi daha yaşanabilir bir niteliğe kavuşturacağız.","404",NA
"Gelecek nesillerimize medeniyetimizin izlerini bulacakları, iftihar edecekleri, kimliği olan şehirler bırakacağız.","601.1",NA
"Geçmiş değerlerimizi geleceğe taşıyan bir anlayış içinde eğitim, kültür ve sanatta yenilikçi ürün ve yaklaşımlarla tüm insanlık için değer üretmeye yönelik atılımlar gerçekleştireceğiz.","601.1",NA
"Ülkemiz, özellikle gelişmekte olan ülkelerin sorun ve beklentilerini dile getirmede önemli bir rol üslenmektedir.","107",NA
"Bu tecrübeden de faydalanarak, AB başta olmak üzere farklı bölgesel yapılarla ekonomik ve siyasi ilişkilerimizi daha da güçlendireceğiz.","108",NA
"Milletimizle birlikte bölgemizdeki ve tüm dünyadaki dost ve kardeş milletlerin daha fazla refaha kavuşmasını istiyoruz.","107",NA
"Bunun için gereken işbirliklerini daha da sıkılaştırarak katma değerin bu coğrafyada üretilmesi için sağlam adımlar atacağız.","107",NA
"Geçmişte önemli medeniyetlere merkez olmuş, kültürlere ev sahipliği yapmış olan ülkemizin, bu zengin coğrafyada dünya ile entegrasyonunu artırarak komşularıyla birlikte kalkınma sürecini hızlandırma çabasında olacağız.","107",NA
"Yakın coğrafyamızda huzur ve refah ortamı için katkıda bulunmaya devam ederken, küresel düzeyde daha özgürlükçü, kapsayıcı, adaletli bir düzenin tesis edilmesinde öncülük edeceğiz.","107",NA
"Bu anlayışla Türkiye, bugün olduğu gibi gelecekte de demokrasi ve adaleti sadece kendi insanı için değil tüm insanlık için istemeye","202.1",NA
"ve hak temelli diplomatik yakla-şımını sürdürmeye devam edecektir.","107",NA
"“Dünya 5’ten büyüktür” çağrımızı kararlılıkla sürdüreceğiz.","107",NA
"Türkiye gelecekte de küresel düzeyde sözü dinlenen lider bir ülke ve mazlumların umudu olmayı sürdürecektir.","601.1",NA
"Yeniden şekillenen dünyada her alanda rekabet üstünlüğüne sahip, girişimci ve yenilikçi anlayışın toplumun tüm kesimlerine yayıldığı,","401",NA
"refahını adaletle paylaşan,","502",NA
"milli değerlerini evrensel değerlerle buluşturan, güçlü ve büyük Türkiye’yi hep birlikte inşa edeceğiz.","601.1",NA
"Va kit Tü rkiye va kti.","601.1",NA
"YENİ YÖNETİM MODELİ","H",NA
"24 Haziran seçimleri, yeni yönetim sistemini hayata geçireceğimiz ilk seçim olacaktır.","204",NA
"Vatandaşlarımız bir taraftan cumhurbaşkanını yani Hükümeti sandıkta seçecek, diğer taraftan milletvekillerini belirleyecektir.","204",NA
"Yeni dönem güçlü Meclis ve güçlü Hükümet dönemi olacaktır.","202.3",NA
"Bu iki temel kurumun kendi alanlarına yoğunlaşmalarının yanı sıra ahenk içinde çalışmaları milli hedeflerimizin gerçekleşmesine hizmet edecektir.","204",NA
"Bu iki kuvveti, bağımsız ve tarafsız yargı tamamlamış olacaktır.","202.1",NA
"Yeni dönemde Meclis daha itibarlı, Hükümet daha güçlü, bağımsız ve tarafsız yargı daha etkin olacaktır.","202.1",NA
"Cumhurbaşkanlığı Hükümet sistemiyle birlikte yürütme erkinin kendi içerisindeki fonksiyonları derli toplu ve etkili bir nitelik kazanırken,","204",NA
"kuvvetler ayrılığı prensibi daha sağlıklı bir şekilde uygulanma zemini bulacaktır.","202.1",NA
"Yürütmenin daha bütüncül bir yapıyla daha hızlı ve kaliteli hizmet vermesine dayalı yeni yönetim modelinde güçlü bir Meclis yasama faaliyetlerini daha iyi yaparak yürütme üzerindeki sorumluluklarını yerine getirirken,","204",NA
"bağımsız ve tarafsız yargı vatandaşlarımızın adil ve etkin bir şekilde adalet hizmeti alabilmesinin hukuki zeminini oluşturacaktır.","202.1",NA
"Güçlü Meclis","H",NA
"Ülkemizde her ne kadar ilk parlamento Meşrutiyet döneminde ortaya çıkmışsa da, gerçek anlamda 1950 yılında çok partili hayata geçişle birlikte demokratik bir yasama sürecinin temelleri atılmıştır.","202.1",NA
"1960 sonrasında askeri darbeler ve muhtıralar nedeniyle zaman zaman özgür iradesi kesintiye uğratılmak istense de halkımızın dirayeti ile milli irade her defasında Milletin Meclisini ayakta tutmuş ancak Meclis’in tek başına irade göstermesinin önüne engeller çıkarılmaya devam edilmiştir.","202.1",NA
"İktidara geldiğimiz 2002 yılından itibaren sivilleşme çabalarımız doğrultusunda Meclis’in iradesi sürekli güçlenmiştir.","202.1",NA
"Her türlü vesayet girişimine rağmen hükümetlerimizin gösterdiği güçlü irade ile milli iradenin örselenmesine, Meclis’in gücünün azalmasına izin verilmemiştir.","202.1",NA
"27 Nisan’da e-muhtıra, 15 Temmuz’da silahlı darbe girişimleriyle Meclis’in iradesine el konulmak istenmiş ancak AK Parti iktidarlarımızın 10 yıl arayla karşı karşıya geldiği iki teşebbüs de halkımızın güçlü desteği ve hükümetimizin kararlı duruşuyla bertaraf edilmiştir.","202.1",NA
"15 Temmuz hain darbe girişimi sürecinde tarihimizde ilk defa olmak üzere Meclis’imiz bombalanmış, millet iradesi yok edilmeye çalışılmıştır.","202.1",NA
"Tarihi geleneği güçlü olan Türkiye Büyük Millet Meclisi, milli iradenin üzerinde herhangi bir güç kabul etmeyeceğini 15 Temmuz’da tüm dünyaya göstermiştir.","202.1",NA
"Meclisimiz, milli iradenin sembolü, halkımızın kendini yönetme hakkının garantisidir.","202.1",NA
"Meclis sadece yasama faaliyetlerinin yapıldığı bir yer değil aynı zamanda Türkiye’nin bağımsızlığının, demokratik hüviyetinin, halkın yüce iradesinin vücut bulduğu yerdir.","202.1",NA
"Meclisimiz, yürütme üzerinde halkın sesi olup yasama denetimini sağlayan yönetim sistemimizin ve demokrasimizin vazgeçilmez bir parçasıdır.","202.1",NA
"Güçlü bir Meclis olmadan güçlü bir Hükümet","202.3",NA
"ve bağımsız ve tarafsız yargıdan bahsetmek ve gelişmiş bir ülke hayali kurmak mümkün değildir.","202.1",NA
"Bundan yüzyıl önce, rahmetle andığımız dedelerimiz, Gazi Mustafa Kemal önderliğinde, Yunan askeri Polatlı’ya dayandığında bile Meclis’i kapatmamış, savaş şartlarında dahi Meclis’in iradesiyle kararlar almış ve İstiklal Harbimizi Büyük Millet Meclisimizin önderliğinde kazanmıştır.","202.3",NA
"Milli iradenin tecelligâhı olan Türkiye Büyük Millet Meclisi, yeni dönemde de güçlü bir şekilde faaliyetlerine devam edecek; yeni sistemin önemli bir unsuru olarak işlev görecek; halkımızın güvenliği, özgürlüğü, huzuru ve refahı için yasama faaliyetlerini aralıksız sürdürecektir.","202.3",NA
"Anayasa değişikliğiyle beraber Meclisimize daha güçlü bir ortamda çalışmasının önü açılmıştır.","204",NA
"Yeni sistemle Meclis ve Hükümet güçlenecek, yönetimde çift başlılık ortadan kalkacaktır.","204",NA
"Seçimler artık dört yılda değil, beş yılda bir gerçekleştirilecek ve uzun süreli istikrar sağlanacaktır.","204",NA
"Yeni Meclisimizde artık 550 değil, 600 milletvekili olacak, 18 yaşında seçme hakkıyla birlikte Meclisimiz daha da gençleşecek ve temsil gücü artacaktır.","204",NA
"Yeni sistemde Meclisimiz asli işlevi olan yasa yapmaya odaklanacak ve hükümeti daha güçlü bir şekilde millet adına denetleyecektir.","204",NA
"Yasa teklifleri artık sadece milletvekilleri tarafından verilecek ve halkımızın beklentileri, kanunlara çok daha fazla yansıyacaktır.","204",NA
"Hükümet, bütçe dışında yasa tasarısı teklif edemeyecektir.","204",NA
"Yeni sistemde hükümetin kanun tasarısı hazırlama, sunma yetkisi olmadığı gibi yetki kanunuyla KHK çıkarma yetkisi de kaldırılmıştır.","204",NA
"Nitelikli demokrasi için etkin bir yasamanın gereği olarak güçlü bir Meclis bundan sonraki dönemde de yönetim sistemimizin vazgeçilmez unsurlarından biri olmaya devam edecektir.","204",NA
"Meclisin yürütmeyi denetim yetkisi de güçlenecek ve gerçek bir denetime dönüşecektir.","204",NA
"Meclis hükümeti kanun yoluyla, ayrıca meclis araştırması, genel görüşme ve yazılı soru yoluyla denetleyecektir.","204",NA
"Meclis, soruşturma ve dokunulmazlıkları kaldırma yoluyla cezai denetim sürecini başlatma yetkisini gerektiğinde kullanabilecektir.","204",NA
"Bizim için güçlü bir Meclis; çalışan, üreten, yasalaştıran ve bu yolla vatandaşlarımızın, ekonomik birimlerimizin ve sosyal hayata dair tüm kesimlerin günlük hayatını kolaylaştıran, sorunların çözümüne katkıda bulunan bir Meclis anlamına gelmektedir.","202.3",NA
"Milletvekillerinin yasama gücü yeni yönetim modeliyle güçlenecektir.","204",NA
"Yeni dönemde Meclisin, ülkemizin temel problemlerini çözmede yasa yapıcı olarak daha fazla işlev görmesi bizim için oldukça önemlidir.","204",NA
"Bunun için de yüce halkımıza Meclis sıralarında vekâlet eden, onların sorunlarıyla dertlenen, çözüm arayışında olan, kafa yoran ve teklif üreten milletvekillerinin daha nitelikli çalışmalarla yeni dönemde daha kaliteli bir yasama süreci oluşturmalarına özel önem vereceğiz.","204",NA
"Meclisimizin teknik ve kurumsal altyapısını güçlendireceğiz.","202.3",NA
"Mecliste yer alan ihtisas komisyonlarının müzakere etme ortamı geliştirilerek, çok daha aktif hale gelmeleri sağlanacak, Meclisimizin kurumsal altyapısı daha da güçlenecektir.","202.3",NA
"Genel kurul daha çok karar alma süreçlerine odaklanacaktır.","202.3",NA
"Meclisin yasama kapasitesinin güçlendirilmesini sağlarken, diğer taraftan hükümeti denetim kapasitesini güçlendireceğiz.","202.3",NA
"Özellikle Komisyon çalışmalarında kaliteli bir yasama süreci için sivil toplum kuruluşlarının aktif katılımı ve katkısı sağlanacaktır.","202.3",NA
"AK Parti olarak, Meclisin çalışma usul ve esaslarını belirleyen iç tüzüğün yeni hükümet sistemimize uygun bir biçimde çalışmasını sağlayacak düzenlemelere öncülük edeceğiz.","202.3",NA
"Parlamentomuz sadece yasama görevi yapmayacak, uluslararası alanda da ülkemizin ve insanımızın hukukunu koruyacak şekilde bir misyonu olacaktır.","202.3",NA
"Yeni dönemde parlamenter diplomasi alanında Meclisimiz çok daha aktif bir rol oynayacaktır.","202.3",NA
"Güçlü Hükümet (Cumhurbaşkanlığı Yönetim Modeli)","H",NA
"Türkiye’yi alt orta gelirli ülkeler liginden üst orta gelirli ülkeler ligine yükselttiğimiz, başarılarla dolu geçen son 16 yılımız, 16 Nisan 2017 Anayasa Halk Oylamasıyla milletimizin evet dediği yönetim sistemi değişikliği ile taçlanmıştır.","204",NA
"Türkiye Cumhuriyeti Hükümet Sistemi, milletimizin iradesiyle Cumhurbaşkanlığı Hükümet Sistemi olarak değiştirilmiştir.","202.3",NA
"24 Haziran Seçimleri ile birlikte en öncelikli meselemiz; halkoylaması sonuçlarının tüm unsurlarıyla hayata geçirilmesi, “milli iradeye dayalı etkin işleyen bir yönetim” yapısı tesis edilmesidir.","202.4",NA
"Yeni yönetim sistemine yasal ve kurumsal uyum süreci, 2023 hedeflerimiz çerçevesinde “reformcu” bir anlayışla hayata geçirilecektir.","202.3",NA
"Seçimlerin beş yılda bir yapılması istikrarı ve öngörülebilirliği sağlayacak, belirsizlikleri azaltacaktır.","202.3",NA
"Anayasa değişikliğiyle devletin başı sıfatıyla yürütme yetkisinin verildiği Cumhurbaşkanlığı Makamının liderliğinde artık daha çabuk karar alacak ve daha hızlı işleyecek bir devlet sistemine geçiyor, Meclis ve Hükümetin daha uyumlu bir biçimde çalışacağı bir döneme giriyoruz.","204",NA
"Cumhurbaşkanlığı Hükümet Sistemi ile yeni bir şahlanış dönemine gireceğiz.","204",NA
"Bu dönemde bürokrasinin azaldığı hızlı ve etkili yönetim;","303",NA
"ekonomik büyüme, refah ve kalkınmanın garantisi olacaktır.","410",NA
"Hızlı karar alan, hızlı icraat ve reform yapan, etkin bir yönetim modeli oluşturacağız.","305.3",NA
"Yeni sistemle Cumhurbaşkanlığı merkez teşkilatı politika ve strateji geliştirmeye, izleme ve değerlendirmeye yoğunlaşırken, bakanlıklar daha icracı ve fonksiyonel bir yapıda şekillendirilecektir.","204",NA
"Bakanlar artık milletvekili olmayacak, dolayısıyla seçim bölgesinden çok kendi asli işlerine yoğunlaşacaklardır.","204",NA
"Vatandaşlarımızın ihtiyaçlarını karşılayan, gelişmelere ayak uyduran, kurumların hızlı çalışmalarını sağlayan bir yönetimi hakim kılacağız.","303",NA
"Bürokrasiyi azaltırken,","303",NA
"büyümeyi hızlandıracak;","410",NA
"2023 ve ötesine uzanan hedeflerimize ivme kazandıracağız.","404",NA
"Güçlü bir hükümetle, huzurun, güvenliğin","605.1",NA
"ve özgürlüğün teminatı olacağız.","201.1",NA
"Kurumsal yenilenme sayesinde güvenlik politikalarımızı daha etkin şekilde işletileceğiz.","605.1",NA
"İnsanımıza özgürlüklerini güvenli bir ortamda yaşama imkânı sunacağız.","605.1",NA
"Güçlü hükümet sistemi ile aynı zamanda ülkemizi bölgesinde ve küresel siyasette daha etkili bir konuma yükselteceğiz.","601.1",NA
"Böylece bölgesel ve küresel barış ile istikrara katkımızı artıracağız.","106",NA
"Fırat Kalkanı ve Zeytindalı Operasyonlarında görüldüğü gibi, uluslararası işbirliği ve terörle mücadelede imkânlarımızı genişleteceğiz.","104",NA
"Uluslararası sorunların çözümünde söz ve hak sahibi olmak konusunda elimiz güçlenecek.","601.1",NA
"Öncü ülke olma hedefimiz, yeni yönetim sistemimizle birlikte daha kısa sürede gerçekleşecek.","601.1",NA
"Sorun çözen, güçlü bir ülke olarak bölgede etkinliğimiz artacak.","601.1",NA
"Yeni sistemle yürütmede karar alma süreçlerindeki çok başlılık ortadan kalkacak, daha etkin hızlı bir yönetim anlayış sergilenecektir.","305.3",NA
"Bu sayede atamalarda bürokratik gecikmeleri ortadan kaldıracağız.","303",NA
"Yöneticilerde performansa dayalı görev değişikliklerini daha hızla yapabileceğiz.","303",NA
"Görevde ehliyet ve liyakati ön plana çıkaracağız.","304",NA
"Bürokraside yönetim kademelerini azaltacağız.","303",NA
"Kurumların yapısal dönüşümleri, benzer iş yapan birim veya kurumların birleşmesini kolaylaştıracağız.","303",NA
"Yeni teknoloji ve uygulamaların gerekli kıldığı kurumları hızla hayata geçireceğiz.","303",NA
"Bu dönemde Cumhurbaşkanı liderliğinde; bakanlıklar, taşra teşkilatları ve yerel yönetimlerle birlikte kamu yönetiminde çarklar daha hızlı dönecek; hem vatandaşlarımıza sunacağımız hizmet kalitesi artacak hem de bürokratik iş ve işlemlerin süre ve maliyeti azalacaktır.","303",NA
"Yeni hükümet sisteminin gereklerine uyum sağlayacak şekilde kamu yönetiminin yapısal ve fonksiyonel dönüşümünü sistematik ve bütüncül bir şekilde tasarlıyoruz.","303",NA
"Yeni yönetim sistemi ile birlikte, yeni ve kapsamlı bir kalkınma hamlesi gerçekleştireceğiz.","410",NA
"Ülkelerin tarihinde her zaman karşısına çıkmayan büyük bir fırsat olarak görülmesi gereken bu sürecin, her bakımdan milletimizin yükselişine vesile olacağına inanıyoruz.","601.1",NA
"Bu dönemde bir taraftan teknolojik atılımlar yaparak ekonomimizi büyütürken","411",NA
"diğer taraftan da her alanda daha kaliteli hizmetlerle tanışacağımız bir or-tam hedefliyoruz.","404",NA
"Yönetim sistemleri belirli bir alanı değil tüm politika alanlarını ilgilendirir.","305.3",NA
"Yönetim sisteminin istikrarlı ve etkili hale gelmesi tüm alanlarda olumlu sonuçlar doğuracaktır.","305.3",NA
"Cumhurbaşkanlığı Hükümet Sisteminin gerektirdiği düzenleme ihtiyaçları, kamu yönetiminin daha ve etkin ve verimli çalışması, karar alma ve uygulama süreçlerinin hızlan-dırılması,","303",NA
"milli iradeye dayalı yönetim anlayışı çerçevesinde demokratik siyasetin güçlendirilmesi ve vesayetçi yapıların ortadan kaldırılması,","202.1",NA
"dünyadaki değişim ve rekabet ortamı içinde kamu yönetiminin ihtiyaç duyduğu reformların gerçekleştirilmesi anlayışı ile şekillendirilecektir.","404",NA
"Bu anlayış içinde yapılacak reformlar demokratik siyasetin alanını genişletecek ve halkımızın beklentilerine çok daha etkili bir şekilde cevap verecektir.","202.1",NA
"Gerek politika belirleme gerekse uygulama süreçlerinde daha etkili hale gelecek olan yönetim sistemimiz, rekabetçi bir dünyada ülkemiz bakımından son derece önemli bir avantaja dönüşecektir.","305.3",NA
"Bakanlıklarda ve merkezi kamu idarelerinde yeni sistemin gerektirdiği uyumu sağlayacağız.","303",NA
"Kamu idari yapılanmasına, kamu idarelerinin görev dağılımlarının netleştirilerek hizmet sunumunda mükerrerliklerin önlenmesine, Cumhurbaşkanlığı ile Bakanlıklar arasındaki koordinasyonun sağlanmasına dair mekanizmaların tanımlanmasına yönelik çalışmalarımızı tamamlama aşamasındayız.","303",NA
"24 Haziran seçimlerinden sonra sistemin gerektirdiği mevzuat altyapısını tamamlayacağız.","303",NA
"Gerçekleşti rile n Anayasa değişikliği sonrasında ihtiyaç duyulan alanlarda hukuk reformunu devam ettireceğiz.","204",NA
"Temel olarak merkezi idare için gereksiz yük oluşturan hususlarda merkez-taşra ve merkezi idare yerel yönetimler ilişkisini de güçlendirecek yasal düzenlemeleri hayata geçireceğiz.","303",NA
"Hesap verebilirlik, şeffaflık, katılımcılık","304",NA
"ve kalite odaklılık ilkelerimiz çerçevesinde","303",NA
"devletin, her bir vatandaşımızın temel hak ve hürriyetlerinin korunmasında,","201.2",NA
"huzur ve güvenliğinin sağlanmasında,","605.1",NA
"yaşam standartlarının yükseltilmesinde bir araç olduğunu, asıl amacın insanı yaşatmak olduğunu unutmadan yeni sistemin gerektirdiği uygulamaları hayata geçireceğiz.","303",NA
"İnsanı, bilgiyi ve mali kaynakları daha etkin yönetebilen, hızlı düzenleme kabiliyetine sahip, hızlı karar alabilen ve çözüm üreten bir yönetim mekanizması oluşturacağız.","303",NA
"Yeni dönem kamu yönetimimiz açısından yürütmenin yasama süreçlerine daha kaliteli katkı sunduğu; izleme, değerlendirme ve denetimin daha etkili olduğu bir dönem olacaktır.","303",NA
"Ekonomi, sosyal politika, dış politika, güvenlik, istihbarat ve savunma gibi devletin stratejik öneme sahip fonksiyonlarının daha ön alıcı bir şekilde koordine olacağı bu dönemde; devletin karar verici, planlama ve yönlendirme işlevini daha aktif bir biçimde hayata geçireceğiz.","303",NA
"Yeni dönemde veriye ve kanıta dayalı politika geliştirme anlayışımız daha da ileriye götürerek devlet idaresinde bilgiye dayalı yönetimi hakim kılacağız.","303",NA
"Tarihi tecrübeleri ve içerisinde bulunduğu coğrafyayı da dikkate alarak devletin ortaya çıkabilecek krizleri hızlı müdahale edebilecek kapasitede ve etkin bir şekilde yönetebilecek bir yapıda olması gerekmektedir.","303",NA
"Bu çerçevede, Cumhurbaşkanlığı Hükümet Sisteminde kamu yönetiminde mümkün olduğunca sade bir yapı tesis ederek, işlevsel, görev çatışma ve çakışmalarından arınmış, güçlü ve hızlı karar alınmasını sağlayacak bir kamu yönetimi çatısının oluşturulmasını sağlayacağız.","305.3",NA
"Bu yapı bir taraftan kamu hizmetlerinde koordinasyon kolaylığı ve esnekliği içerirken diğer taraftan da icraatların etkili ve isabetli olmasına daha fazla imkân tanıyacaktır.","303",NA
"Vatandaşlarımıza hizmet sunumunda hiçbir aksaklığa meydan vermemek üzere yeni hükümet sistemimizde üst kadem yönetici atama sistemimizi reforme edeceğiz.","304",NA
"Bu bağlamda atama süreçlerinde objektif, liyakate ve performansa dayalı bir sistem temin edecek düzenlemelere gideceğiz.","304",NA
"Bağımsız ve Tarafsız Yargı","H",NA
"Adaleti mülkün ve meşruiyetin temeli, hukuk devletinin esası olarak görüyoruz.","202.1",NA
"Bize göre adalet, hukukun üstünlüğüne dayalı, herkesin güven duyduğu, her türlü güç odağından bağımsız, tarafsız, vatandaşlarımızın ihtiyaçlarına hızlı cevap verebilen bir yapıda olmalıdır.","202.1",NA
"Yargının bağımsız ve tarafsız olması tüm vatandaşlarımız ve ulusular arası kamuoyuna hukuk güvencesi sunması, tüm süreçlerinin uluslararası standartlarda ve demokratik usullerle işlemesi temel prensibimizdir.","202.1",NA
"Yargı erkinin güven veren; öngörülebilirliği sağlayan; ideoloji, siyasal tasavvur veya inanç dikte etmeyen ve bunların etkisinde kalmayan bir çerçevede olması sadece adalet gereği değil aynı zamanda demokrasimizi de güvence altına alınması anlamına gelmektedir.","202.1",NA
"Bağımsız ve tarafsız yargı, adaletin tesisini sağlayan ve temel hakların kullanımını garanti altına alan bir kurumsal yapı olduğu gibi","202.1",NA
"aynı zamanda sağladığı hukukla öngörülebilirlik ortamında belirsizliği azaltan, üretim ve yatırım kararlarının daha sağlıklı ve nitelikli bir şekilde alınmasını sağlayan, böylece kalkınma sürecimizi hızlandıran bir çerçeve sunmalıdır.","404",NA
"Çok partili hayata geçtikten sonra neredeyse sürekli yaşanan hükümet krizleri yargının bağımsızlığı ve tarafsızlığını da etkilemiştir.","202.1",NA
