"text","cmp_code","eu_code"
"Madele 20) Partimiz, Devletin her türlü iktasdî alandaki tertip ve teşebbüslerinde mahallî ve siyasî menfaat ve maksatların müessir olmasını,","404",NA
"İktisadî hürriyeti ortadan kaldıran her nevi inhisarın riyeti ortadan ......... her nevi inhisarın, milîl emek ve sermayenin israfını reddeder.","401",NA
"Ve fakat, İktisadî verimliliği esas alır.","410",NA
"Madde 21) Parti, her türlü istihsal ve jş hayatının maliyet ve satış fiyatlarını, para, sermaye ve kredi piyasasının faiz hadlerini Bedenî ve fikrî bilcümle hizmet erbabının ücret esaslarım, gayrî menkullerin iradîarmı gösteren kira ücretlerini, geniş mâııâsiyîe, İktisadî hayatın millî gelir hâsılasından vatandaşın paylarını almalarına yarayan birer İktisadî mekanizma telâkki eder.","412",NA
"Ve bunların arasındaki münasebetleri yakından takip ve gözetleyerek içtimai zümrenin iktisaden ve tüm olarak kalkınmasını esas alır.","410",NA
"Ve devletin, millî istihsal, kuvvet ve imkânlarını her sahada destekleyen ve uyaran İktisadî faaliyetlere tanzimci olarak karışmasını caiz gö rür.","404",NA
"Madde 22) Millî ekonomi kavramı içine giren bütün faaliyetlerin koordinasyonunun sağlanmasını mutlak bir zaruret addeder","404",NA
"ve icap ederse, bu çalışmalara tek merkezden istikamet vermevi düşünürüz.","404",NA
"ADALET İŞLERİ","H",NA
"Madde 23) Memlekette adaletin tam bir şekilde tecellîsini te min için kaza fonksiyonunu icra edecek teşkilâtın ve bilhassa, hâkimlerin her türlü maddî ve manevî tesirden masum bulunmalara ilk şart olarak kabul ediyoruz.","202.1",NA
"•Bunun için : a) Hâkim teminatını zedeleyen her türlü yetkilerin aleyhindeyiz.","202.1",NA
"•b) Adaletin kaabil olduğu kadar külfetsiz, masrafsız ve kolay tevziine taraftarız.","202.1",NA
"•c) Adlî kadronun bütün elemanlarının azamî huzur ve refaha erişmesini ve bütün adalet cihazının imkân ve vasıtalarla teçhizini düşünüyoruz.","202.1",NA
"Madde 24) Asliye Mahkemeleriyle Yargıtay arasında ikinci bir kaza kademesinin kurulmasını işlerin sür’atlendinlmesy ve adaletin cellisi i zarurî görüyoruz.","202.1",NA
"Bütün mahkemelerin kuruluşuna, derecelerine ve vazifelerine dair esaslı bîr mahkemeler teşkili kanunu vücuda getirilmesi ve teşkilât .... i dağınık hükümlerden kurtarılması lüzumuna kaniiz.","202.1",NA
"Madde 25) Adalet işlerinin kaza birliği esasına uygun bir şekilde sağlanması ve hususi mercilere verilen selâlıiyetlerin kaldırılması lüzumuna inanıyoruz.","202.1",NA
"Yalnız orducun sırf askerî işlerinden doğan suçlar n Askerî Mahkemelerde duruşması yapılıp hükme bağlanmasını istisnai olarak câîz görüyoruz.","202.1",NA
"Madde 26) Kanunların bîrbiriyle ahengini temin etmek için mevzuatı yeniden gözden geçirmek ve bilhassa hükümleri ve tatbikatı île iş hayatını sekteye uğratan icra ve iflâs kanununu yeniden düzenlemek kararındayız.","202.1",NA
"Madde 27) Adalet cihazının ihtisasa yol açacak çığırda işlemesini istiyoruz.","202.1",NA
"Madde 28) Memleket kadastrosunun bir an evvel ikmâlinin zaruretine kaüûi bulunuyor, bu sebeple ihtilâfları sür'atle neticelendirmek için kadastro heyetleriyle mahkemelerinin günün şart ve icaplarına göre yeniden gözden geçirilmesini istiyoruz.","404",NA
"Madde 29) Suçlu çocukları muhakeme etmek için hususi mahkemeler açilmasinave ayrı muhakeme usullerine tâbi tutulmasına, çocuk suçlular için ıslahaneler açılmasına taraftarız,","706",NA
"Madde 30) Adlî Tıp müessesesine lâyık olduğu ehemmiyetin yerilinesiîıi vs adli tabiplerin çoğaltılmasını ve bu sebeple lüzumlu görülen yerlerde adlî tıp teşkilâtı kurulmasını zarurî görüyoruz.","202.1",NA
"Madde 31) Tevkif, evlerinin, cezaevlerinden mutlaka ayrılma Sim zarurî görmekteyiz.","202.1",NA
"Ceza ve tevkit evlerinin insanlık hislerine sağlık ve medenî hayat şartlarına uygun bir hâle getirilmesine ve bükümlüleri mânea ve maddeten yükseltmek, iş sahibi yaparak iyi bîr vatandaş durumunda cemiyete iade etmek arzusundayız.","202.1",NA
"Madde 32) Ceza evlerinde tatbik ediîegelen döner sermayeli aş evlerini takviye, teşmil ve ıslahhnelerde de tatbik etmek suretiyle verimli neticelere yöneltmek arıusundayız.","202.1",NA
"MİLLİ EĞİTİM VE ÖĞRETİM İŞLERİ","H",NA
"Madde 33) Parti, millî eğitim ve öğretim işlerini bütün faaliyetinin temeli sayar.","506",NA
"Cehalet ve ümmîlikle mücadeleyi esas alır.","506",NA
"Bunun için de eğitim ve öğretim işlerimizin memleket ihtiyacım en iyi şekilde karşılayacak umumî bir plâna bağlanmasını","506",NA
"ve bu alanda tarihî kültür örf ve âdetlerini","601.1",NA
"garbin teknik ve kültürü ile meez ve unsurlarını bir arada mütalâa etmeyi zarurî görmektedir.","411",NA
"Madde 34) Eğitim, millete ilim","506",NA
"ve teknik bilgilerle beraber","411",NA
"millî,","601.1",NA
"ve ahlâkî terbiye verecek surette nizamlanmalı,","603",NA
"Türk gençliğine millî imân ve ülkü aşılayacak ve kuvvetlendirecek bir gaye takip etmelidir.","601.1",NA
"Bu arada gençlerin viedan hürriyetleri ve mânevi inançlarının takviyesi ile insanlık sıfatlar ninyükseltilmesinde büyük hayır görmekteyiz.","706",NA
"Madde 35) Tahsilleri müddetince öğrencilere şahsî teşebbüs ve içtihat kaabiliyetiyle yaratıcılık ve yapıcılık fikir ve terbiyesi verilmeli,","411",NA
"çalışma esasına dayanan vazife ve mes’uliyet duyğusiyle teçhiz edilmeli, amelî hayatta muvaffak olacak şekilde yetiştirilmelidir.","411",NA
"Her sahada üstün değerde ilim adamları ve liderler yetiştirmek, fakir veya zengin olsun, ehliyet ve istidatlı gençlere imkân temin etmekle kendimizi vazifeli görmekteyiz.","506",NA
"Gençliği her türlü kötü tesirlerden korumak için onları birer meslek sahibi yapmak azmindeyiz.","706",NA
"Madde 36) Memleketin ilim ve teknik alanlarda gelişmesini sağlamak maksadiyle muhtelif ilim ve fen şubelerinde araştırma enstitüleri ve değerli bilginlerden müteşekkil, muhtariyete sahip akademilerin kurulmasını faydalı görürüz.","506",NA
"Bu günkü dünya ve memleket şartları karşısında teknik ve ien adamlarının bolca yetiştirilmeleri zaruretine kaniiz.","506",NA
"Madde 37) Eğitimde ve öğretimde yeni metodların tatbiki zaruridir.","506",NA
"Kültür,","502",NA
"teknik ve san’atın halka yayılması bakımından tedbirler alacağız.","411",NA
"Memlekette san’at ve teknik okııliariyle fabrika, çırak okullarını çoğaltmak,","411",NA
"küçük san’at ehlini bollaştırmak gayemizdir.","411",NA
"Madde 38) İlk öğretim, eğitim faaliyetlerinin temelini teşkil edeı.","506",NA
"Bu itibarla, mecburî ve parasız ilk öğretimin temini birinci ğayemizdlr.","506",NA
"Memleketin artan nüfusu ve yarının ihtiyaçları göz önünde tutularak yurt çocuklarının okullara ve öğretmenlere kavuşabilmelerini en kısa zamanda sağlamaya çalışacağız.","506",NA
"Köy okulları yapılırken vatandaşın durumunu güçleştidecek mükellefiyet usûlünden kaçınılması","506",NA
"ve inşaatta lüks ve israftan sajıiiiılarak sağlam ve en sade yapı tiplerinin seçilmesi lâzımdır.","506",NA
"Bütün köy okullarının da 5 er sınıflı olmasının teminine ve dağınık küçük köylerin okutulması için bölge okullarının tesisine gayret sarîedilecektir.","506",NA
"îlk öğretim temin olunduktan sonra bilhassa ziraat ve sanat öğretimine ehemmiyet verilecektir.","411",NA
"Madde 39) İlkokuldan sonraki öğretim derecelerinde, hassaten orta tahsilde kaabiliyet ve istidadı birinci derecede dikkate alacağız.","506",NA
"Bunların gelişmesini temin etmeyi Hükümetin vazifelerinden addetmekteyiz.","506",NA
"Yüksek tahsile basamak teşkil eden orta tahsilde kemmiyet değil, keyfiyet bakarımdan randıman elde etmeyi esas olarak vasıflarım yükseltmeye ve muvaffak olamayan gençlerin vakit kaybetmelerine mahal vermeden diğer meslekî okullara ve hayata atılmalarına imkân vermeyi faideli ve zarurî görüyoruz.","411",NA
"İlkokul öncesi eğitime ehemmiyet verir ve bunun tahakkuku için yapılan teşebbüslerin teşvik ve himayesini düşünürüz.","506",NA
"Madde 40) Partimiz, memlekette yabancı dil tahsiline lüzumu kadar ehemmiyet verilmediği kanaatindedir.","506",NA
"Bu sebeple mevzuun tekrar vs ciddî bir şekilde ele alınmasını ve icaplarının yerine getirilmesini ister.","506",NA
"Yurdun muhtelif bölgelerinde yabancı dil üzerine öğretim yapan okulların artırılması ve yabancı dil bilen öğrenciler yetiştirilmesi zaruretine kaaniiz.","506",NA
"Madde 41) Milletimizin folklor değerlerine büyük kıymet vereceğiz.","502",NA
"Beden terbiyesi ve her nevi sporun memleket çapında yaşama şartlarımıza uygun şekilde tamimini temin edeceğiz.","502",NA
"Bunların san'at, kültür ve temiz eğlence olma bakanından haiz oldukları ehemmiyei üzerinde duracağız.","502",NA
"Gençlerin okul dışı sosyal teşekküllerle ilgilenmelerini teşvik ederiz.","502",NA
"Madde 42) Hâli hazır Maarif kütüphanelerinin ihtiyacı karşılamaklan uzak olduğu ve bu konuya gereği kadar ehemmiyet atfedilmediği bîr gerçektir.","502",NA
"Bu sebeple, mevcutların genişletilmesini, yenilerinin tesisini ve seyyar kütüphane usûlünün ihdasını zarurî görüyoruz.","502",NA
"Tasnif edilmeyen eski eserlerin ayıklanmasiyle içlerinden mühim olanlarını yeni harflere çevirerek genç nesillere sunmak amacımızdır.","502",NA
"Dünya çapındaki değerli eserlerin tercümelerine devam olunmasında fayda mülâhaza etmekteyiz.","502",NA
"Madde 43) Ecdadın yadigârı, Türk tarihinin medârı iftiharı: ve geleceğin ilham kaynağı olan ""Eski Eserler"" i korumak ve yaşatmak emelimizdir.","601.1",NA
"Madde 44) Bütün eğitim ve öğretim üyelerinin maişet darlığı çekmeden vazifelerinde muvaffakiyetlerini sağlamaya ve lâyık oldukları yüksek itbar ve mevkii kendilerine temin etmeye azimliyiz.","506",NA
"İlkokul öğretmenlerinden kaabîliyeti tahakkuk edenler eğitini derecelerinin en yüksek derecelerine kadar çıkabilmek fırsatını bulmalıdırlar.","506",NA
"Madde 45) Mektep çağını, okumadan geçirmiş olanların yetiştirilmesi için köylerde ve şehirlerde akşam okulları, gece dershaneleri, teknik öğrenim kursları açılmasının zaruretine inanıyoruz.","506",NA
"Türk kadınının aile ve toplum içindeki vazife ve mes’uliyetini, anlayacak ve öğretecek şekilde yetiştirilmesini vazif eteîâkki ederiz.","506",NA
"İÇ İŞLERî","H",NA
"Madde 46) Türkiye’nin İdarî ve mülkî teşkilâtının yeni basian ele alınarak günün İktisadî ve sosyal icaplarına göre ünitelere ayrılmasına taraftarız.","404",NA
"Bunun için gereken tetkik ve çal ışmalürm hızlandırılması zaruretine inanıyoruz.","404",NA
"İdarecilikte hükmî şahıs olarak temel birlik «bucak» olmalı ve bucak, İdarî muhtariyet esahip bulunmalıdır.","301",NA
"Onun halkça seçilmiş bir Meclisi ve Meclis’ce seçilmiş bir de «Bucak Başkanı» bulunmalıdır.","202.3",NA
"İllere ve bucaklara verilen yetkiler, şahsa değil, İl Genel Mecslerine ve Bucak Meclislerine ait olmalıdır.","301",NA
"Valilerin, Kaymakamlafın, ye Bucak Başkanlarmm yetkileri tamamen idâre işlerine Bithıhasir kalmalıdır.","301",NA
"Böylece halkın idareye iştiraki sağlanmalıdır.","301",NA
"Madde 47) Bu günkü ıdârî teşkilâtın ruh ve zihniyet, muamelât ve idâre usulü bakımından ihtiyacı kargılar mahiyette bulunmadığma inanıyoruz.","303",NA
"Hükümeti ve teşkilâtı ,halkın d şmda ve üstünde yalnız emrefie n bir varlık olarak değil, halk ve millet hizmetinde, onların işlerini mevzu nizamlar dairesinde, adalet ve eşitlik ölçüleri içinde yürüten","202.1",NA
"ve vatandaşla münasebetlerinde özlenen demokratik sistemin icaplarım ruhlarına sindiren bir zihniyet İçinde geliştirmek ve takviye etmek esaslı prensibimizdir.","202.1",NA
"İdarecilerin memlekette mevcut siyasî partilerin hiç bir faaliyetine iştirak etmemelerini ve partilerüstü bir görüşle vatandaşa emniyet ve huzur sağlayacak bir şekilde hareket etmelerine taraftarız.","202.1",NA
"Madde 48) İdarî vazifelerin gerektirdiği selâhiyet ve mes'uliyet hudutlarım kesin olarak tayin etmek şarttır.","202.1",NA
"Bütün salâhiyetlein belirli ellerde toplanması ve mes'uliyetin zaafa uğraması neticelerini doğuran bürokratik davranış ve usullerin terki lüzumuna kaaııuz.","202.1",NA
"Madde 49) Bucak, Belediye ve İller idareleri faaliyetlerinin ihtisas heyetlerince hazırlanacak program ve plânlara göre yürütül inesi için gereken tedbirlerin alınmasını İstiyoruz.","202.1",NA
"DİŞ İŞLERl","H",NA
"Madde 50) Dış siyasette bağlı olduğumuz ana prensip, Türkiye Cumhuriyetinin istiklâlim, toprak bütünlüğünü ve milletlerarası alanda Türk milletinin hak ve menfaatlerini korumaktır.","601.1",NA
