"text","cmp_code","eu_code"
"Lider Ülke  146 Dış  Politika Yaklaşımımız  148 Avrupa Birliği ile İlişkiler  151 Amerika Birleşik Devletleri  152 Kıbrıs  153 Ortadoğu  153 Balkanlar  154 Rusya ve Kafkaslar  155 Orta Asya ve Türk Cumhuriyetleri  155 Afrika  156 Doğu ve Güneydoğu Asya  156 Latin Amerika  157 Dış  Yardımlar  158 Savunma  158",NA,NA
"3 Kasım 2002'de seçimlere girerken, ""Kaynak Türkiye'dir"" demiştik...",NA,NA
"Tarihiyle, kültürüyle, medeniyetiyle; dürüst, cesur, dinamik, girişimci insanlarıyla, gençleriyle, potansiyelleriyle Türkiye'nin en güzel kaynak olduğunu ifade etmiş,",NA,NA
"Türkiye'ye inanarak yola çıkmıştık.",NA,NA
"Son 8,5 yıl, Türkiye'ye inanmakla, güvenmekle ne kadar büyük bir isabet kaydettiğimizin, ne kadar haklı  olduğumuzun da açık ispatı  olmuştur.",NA,NA
"Biz yola çıkarken, bu milletin ve bu ülkenin en fazla ihtiyacını  hissettiği şeyin özgüven olduğunu biliyor ve görüyorduk.",NA,NA
"Bu milletin, kendisine, ülkesine, birbirine güvendiğinde, tüm engelleri aşacağına, tüm sorunları  geride bırakacağına, güçlü ve aydınlık bir geleceğe koşar adım ilerleyeceğine tüm kalbimizle inanıyorduk.",NA,NA
"Milletin ihtiyaç duyduğu en son şey ise hayal kırıklığı  idi...",NA,NA
"Yıllarca hayal kırıklıkları  yaşamış, siyasi ve ekonomik krizlerde tüm kazanımlarını  bir gecede kaybetmiş, siyasetin çözüm iradesinden umudunu kesmiş  bir milletin tekrar umutlarını  yitirmesine tahammülümüz olamazdı.",NA,NA
"Biz, ülkenin ve milletin umudu olduğumuzun bilincindeydik...",NA,NA
"Sadece sorunlarının çözümü için değil, o sorunların tekrar yaşanmaması, tekrar ve tekrar hayal kırıklıkları  yaşanmaması, Türkiye'nin dönüp dolaşıp başladığı  noktaya geri gelmemesi için de bir umut ışığı  olduğumuzun farkındaydık.",NA,NA
"Uzun ve kutlu yolculuğumuzda siyaset bizim için hiçbir zaman, millete hizmet dışında bir anlam taşımadı.",NA,NA
"Siyaseti içten çürüten, ülkeye ağır bedeller ödeten ikbal ve makam hırsı  siyaset anlayışımızda kendisine yer edinmedi.",NA,NA
"Milletin istikbali, çıkarları; milletimizin istikameti, milletimizin bize yüklediği emanet, nezdimizde her zaman kutsal kabul edildi ve hassasiyetle muhafaza edildi.",NA,NA
"AK Parti, milletin kurduğu, istikametini milletin çizdiği, rotasını  milletin belirlediği bir partidir ve uzun yolculuğu boyunca bu anlayıştan hiç sapmamıştır.",NA,NA
"Bu siyaset tarzı  ve bu anlayıştır ki, 8 yılı  aşkın sürede, 78 yılın birikimlerine yenilerini eklemiş, 78 yılda yapılanların çok daha fazlasını  bu sürede ülkenin ve milletin hizmetine sunmuştur.",NA,NA
"Yolsuzluğa geçit vermeyen, yasaklara tahammül edemeyen,",NA,NA
"yoksullukla tam bir mücadele sergileyen AK Parti iktidarı, ülkemizin ilkler yaşamasını, milletçe hepimizi sevindiren başarıların yakalanmasını  sağlamış,",NA,NA
"bunu kendi AK kadrolarıyla, AK teşkilatıyla ve 74 milyon Türkiye Cumhuriyeti vatandaşıyla birlikte gerçekleştirmiştir.",NA,NA
"Ne mutlu bize ki, bugün, Türkiye'ye kazandırdıklarımız, eser, hizmet ve yatırımlarımız öyle bir çırpıda sayılamıyor, listelere sığmıyor.",NA,NA
"Yine ne mutlu bize ki, bizi, bizden ziyade yaptıklarımız anlatıyor.",NA,NA
"Mezra ve yaylalardan köylere, belde ve ilçelerden büyük şehirlere kadar, derslikler, üniversiteler, yollar, modern konutlar, barajlar, hastaneler, adalet sarayları  bizi anlatıyor.",NA,NA
"Gözlerinden umut fışkıran çocuklar, geleceğe güvenle bakan gençler, esnafın, çiftçinin, köylünün, işçi ve memurun, sanayicinin özgüveni bizi anlatıyor.",NA,NA
"Yıllardır hatırı  sorulmayan insanlarımızın sevinci, ihmal edilmiş, dışlanmış  kardeşlerimizin coşkusu, sorunları  inkâr edilen vatandaşlarımızın heyecanı, devlete güveni sarsılmış  bireylerin tebessümü bizi ve yaptıklarımızı  anlatıyor.",NA,NA
"Bizi, sadece Türkiye, sadece 74 milyon değil; Ortadoğu'da, Balkanlar'da, Kafkasya'da kardeşlerimiz; Melbörn'den Toronto'ya gurbetteki vatandaşlarımız; Bağdat'ta, Kabil'de, Kudüs ve Gazze'de mazlumlar, Pekin'den Saraybosna'ya soydaşlarımız anlatıyor.",NA,NA
"12 Haziran seçimlerine girerken, gücümüzü, heyecanımızı  ve enerjimizi yine milletimizden alıyor, milletimizin hayır dualarıyla bugün çok daha geniş  ufuklara yelken açıyoruz.",NA,NA
"""Her şey Türkiye İçin"" diyerek yola çıkan, ülkemizin itibarına itibar, gücüne güç, değerine değer katan siyasetimiz, yeni dönemde de, daha dinamik, daha etkili ve daha büyük bir Türkiye için, milletten aldığı  gücü yine sadece milletimizin hizmetine sunmaya hazırlanıyor.",NA,NA
"Elinizdeki Beyanname, gelecek tasavvurumuzun, Türkiye için tahayyül ettiğimiz ufkun, belirlediğimiz hedeflerin bir yol haritasıdır.",NA,NA
"Bu Beyanname, sadece önümüzdeki dönemin değil, aynı  zamanda Cumhuriyetimizin 100. yılına giden yolda her Türk vatandaşının hayal ettiği Türkiye ideali için AK Parti iktidarının atacağı  adımların ve gerçekleştireceği atılımların bir yol haritasıdır.",NA,NA
"Ufkumuz, Cumhuriyetimizin 100. kuruluş  yıldönümü olan 2023 yılıdır.",NA,NA
"Bu seçim beyannamemizde, bir yandan önümüzdeki dört yıl için hedeflerimizi oluştururken, bir yandan da Cumhuriyetimizin 100. kuruluş  yıldönümü için yeni bir vizyon ortaya koyuyoruz.",NA,NA
"Türkiye için bir kez daha büyük düşünüyor, bir kez daha büyük adımlar atmanın heyecanını  taşıyoruz.",NA,NA
"8,5 yıl boyunca popülizme asla tevessül etmedik; milleti, seçmeni kandırmayı  siyaset tarzı  olarak benimsemedik,",NA,NA
"yapamayacaklarımızı  asla vaat etmedik,",NA,NA
"vaat ettiklerimizin de güçlü şekilde arkasında durduk.",NA,NA
"2002'de ""3 yıl için bir vaadde bulunmayacağız, yapacaklarımız bizi anlatacak"" diyerek iktidara gelmiştik.",NA,NA
"Çünkü ülkemizin durumu halkımıza ne güven, ne de gelecek hissi veriyordu.",NA,NA
"Bugün 2023 hedeflerinden bahsedebiliyorsak, bu AK Parti olarak son 8,5 yıllık iktidarımızda ülkemize kazandırdığımız güven ve istikrar ile, büyük reformlar ve başarılarımız ile mümkün hale gelmiştir.",NA,NA
"Önümüzdeki dönemde de, yapabileceklerimizi hedef olarak belirliyor;",NA,NA
"hedeflerimize ulaşmak için kaynağı  belli, projesi hazır, gerçekleşebilir hedeflerle milletimizin huzuruna çıkıyoruz.",NA,NA
"Biz, bu ülkenin ve bu milletin, her şeyin en iyisini, en güzelini hak ettiğini düşündük;",NA,NA
"8,5 yıl boyunca gece gündüz bu idealin peşinden koştuk.",NA,NA
"Bugün artık bu ideale her zamankinden daha yakınız.",NA,NA
"Amacımız, Türkiye'yi 2023 yılında dünyanın en büyük 10 ekonomisinden birisi olarak, ihracatını  500 milyar doların üzerine çıkarmış, 2 trilyon dolar milli gelir üreten, tarihi ve değerleri ile barışık, mutlu ve huzur içinde yaşayan insanların ülkesi yapmak.",NA,NA
"Sizlerin desteği ve hayır duaları  ile başladığımız işi tamamlayacağız.",NA,NA
"Çıraklık ve kalfalık döneminin ardından, 12 Haziran seçimleriyle, ustalık döneminde Türkiye'ye çok daha büyük sevinçler yaşatacağız.",NA,NA
"Bu kutlu yolda her zaman milletimizle beraber yürüdük.",NA,NA
"Bir kez daha, 74 milyon bir ve beraber, hizmet yolculuğuna hazırlanmanın heyecanını  taşıyoruz.",NA,NA
"Yolumuz, bahtımız açık olsun diyor,12 Haziran seçimlerinin ülkemiz, milletimiz ve demokrasimiz için hayırlara vesile olmasını  diliyorum.",NA,NA
"R. Tayyip ERDOĞAN",NA,NA
"AK PARTI Genel Başkanı",NA,NA
"Ileri Demokrasi",NA,NA
"12 HAZİRAN GENEL SEÇİMLERİ",NA,NA
"Seçim",NA,NA
"Beyannamesi",NA,NA
"İleri Demokrasi Demokratikleşme Güçlü Siyaset Kurumu Güçlü Sivil Toplum Yeni Anayasa Güven Veren Adalet Sistemi Özgür ve Güvenli Bir Toplumsal Hayat Vatandaş  ve Sonuç Odaklı  Yönetim",NA,NA
"AK Parti siyaseti gerçek zeminine çekerek, bu zeminin merkezine insanı  koymuştur.","000",NA
"Bizim anlayışımızda, siyasetin temel amacı  insanın mutluluğu, huzuru ve refahıdır.","000",NA
"Çünkü biz, medeniyetimizin ruhunu teşkil eden ilkenin ""İnsani yaşat ki devlet yaşasin"" ilkesi olduğuna inanıyoruz.","000",NA
"AK Parti, milletimizin ferasetine, tecrübesine ve basiretine güven duyar.","601",NA
"Siyaseti millet iradesi temelinde yürütür.","202",NA
"AK Parti her zaman özgürlükten ve adaletten yana tavır koyar,","201",NA
"milletin iradesini her şeyden üstün tutar.","202",NA
"Bu demokratik vizyonda, devlet milletin efendisi değil, ona hizmet eden bir araç olarak görülür.","202",NA
"Bizim çoğulcu ve özgürlükçü demokrasi anlayışımız, bireylerin ve toplumdaki farklı  kesimlerin bütün yönleriyle kendilerini özgürce ifade ettiği zeminlerin inşa edilmesini gerektirir.","202",NA
"Çağdaş  demokrasilerde, siyasal katılım ve temsil ile yönetim arasındaki ilişkinin sarsılmaz bir bağla kurulması, herkesin buna saygı  göstermesi ve kabullenmesi zorunludur.","202",NA
"Demokrasi, insanın özgürlüğü için güvenliğin bir araç olarak kullanıldığı  bir siyasal rejimdir.","202",NA
"AK Parti, güvenlik için özgürlüğü feda eden bir anlayışı  kesinlikle reddeder.","201",NA
"AK Parti, bireylerin ve farklı  toplum kesimlerinin kendini özgürce ifade ettiği, haklarını  aradığı  ve başkalarıyla diyalog için tüm imkânların sağlandığı  demokratik koşulları  hazırlamıştır.","202",NA
"Hedefimiz, bu ortamın daha da geliştirilmesi ve gelecek nesillere aktarılmasıdır.","202",NA
"Çoğulcu ve katılımcı  demokrasi, tüm vatandaşların devletin imkânlarından ve kaynaklarından eşit ve adil bir biçimde yararlanması","202",NA
"ve herkesin hayat tarzına, kültürüne ve inancına saygı  gösterip kendilerini ifade edebilmelerine imkân sağlanması  anlamına gelir.","201",NA
"Bunun için, AK Parti siyasetinde kendi insanından korkan, her farklılığı  düşmanlık olarak gören, milletin sesine kulak vermeyen ceberrut siyaset anlayışına yer yoktur.","202",NA
"AK Parti, bu demokratik vizyonla yola çıkarak devletin asli görevinin bireyi daha mutlu, daha özgür ve daha huzurlu yaşatmak olduğuna inanır.","202",NA
"Bu yüzden, AK Parti'nin hizmet odaklı  siyaseti, insanların ve toplumun yüz yüze kaldığı  sorunlara çözüm üretmeyi amaçlar.","202",NA
"AK Parti'nin benimsediği çoğulcu ve özgürlükçü demokrasi anlayışının esasını, her bireyin ve tüm vatandaşlarımızın haklarını  güvence altına alan demokratik bir anayasa vizyonu oluşturmaktadır.","202",NA
"Bu anlayışla AK Parti anayasayı, insanları  haksızlıklara ve adaletsizliklere karşı  korumak için yapılmış  bir toplumsal sözleşme olarak görmektedir.","203",NA
"Sivil toplum bizim demokrasi anlayışımızın olmazsa olmazıdır.","606",NA
"Çağdaş, çoğulcu ve katılımcıdemokrasilerde sivil toplum alanı  her şeyden önce farklılığın, çeşitliliğin alanıdır.","606",NA
"AK Parti, toplumdaki bütün farklılıkların kendi görüş  ve talepleri doğrultusunda örgütlenip, siyasal, sosyal ve kültürel hak arayışında bulunmalarını  savunur.","606",NA
"Tektipçilikten ziyade farklılığa, kültürel çeşitliliğe önem veriyoruz.","607",NA
"Çağdaş  yönetişim anlayışı  gereği AK Parti, karar alma süreçlerinde sivil toplumun aktif katılımını  elzem görmektedir.","606",NA
"AK Parti'ye göre yerel yönetimlerin güçlendirilmesi, demokrasinin vazgeçilmez unsurlarındandır.","301",NA
"Bu çerçevede iktidarımız boyunca yetkinin merkezden daha çok yerel yönetimlere aktarılmasına büyük önem verdik.","301",NA
"Cumhuriyetimizin 100. yılında hedefimiz, vatandaş  odaklı  kamu politikalarının uygulanması  ve hizmet standartlarının yükseltilmesinde yerel yönetimlerin daha aktif ve yapıcı  roller üstlenmesidir.","301",NA
"Kısaca AK Parti, Türkiye'nin tabandan gelen en önemli demokratikleştirici siyasi gücü olduğunun bilincindedir.","202",NA
"Yeni iktidar döneminde sivil ve özgürlükçü bir anayasa yapımına önayak olarak bu misyonunu sürdürecektir.","204",NA
"Tüm toplumsal kesimlerin katılımıyla oluşturulacak bu anayasa, Türkiye'de demokratikleşmenin kusursuz işleyebilmesi için vazgeçilmezdir.","204",NA
"Ancak tam manasıyla demokratikleşmiş, tüm kurumların kendi yetki alanlarına çekildiği, millet iradesinin bütünüyle egemen olduğu bir Türkiye, muasır medeniyet seviyesine ulaşmış  olacaktır.","202",NA
"Demokratikleşme",NA,NA
"AK Partili yıllar her konuda olduğu gibi demokratikleşme açısından da Türkiye'nin değişim yıllarıdır.","202",NA
"2002 yılı  seçim beyannamemizde ifade ettiğimiz gibi; ""süreklilik içinde değişimi arayan, birliktelik içinde farklılıkları  koruyan, toplumun dinamizmine güvenen, dünyadaki gelişmelere ve yeniliklere açık bir siyaset anlayışını  hakim kılmayı  amaçlayan"" politikaları  hayata geçirdik.","202",NA
"Bu dönem ""Türk Demokrasisinin normalleşme yılları"" olmuştur.","202",NA
"Olağandışı  dönemler yaşayan Türkiye nin olağan döneme, normal demokrasiye, hukuk devletine geçmesi AK Parti iktidarında hız kazanmıştır.","202",NA
"Vesayet yıllarından sonra gelen bu normalleşme süreci büyük bir değişim dönemidir.","202",NA
"AK Parti, bu normalleşme sürecinin tamamlanması, demokrasinin tüm kurum ve kurallarıyla yerleştirilmesi,","202",NA
"eksik demokrasiden ileri demokrasiye geçişin tam olarak sağlanması  için üçüncü dönem iktidara taliptir.","202",NA
"AK Parti'nin varlık nedenlerinden biri, Türkiye'nin demokrasi açığını  kapatmaktır.","202",NA
"AK Parti hükümetleri, ilk gününden itibaren, halkımızı  hak ettiği demokratik yaşam standardına kavuşturmak için reform niteliğinde bir dizi çalışma yapmıştır.","202",NA
"Türkiye'nin daha özgür, daha güvenli ve daha müreffeh bir ülke olması  için çok önemli adımlar atmıştır.","201",NA
"Ülkemizin ve insanımızın adeta çehresini değiştirmiş, her alanda olduğu gibi, demokratikleşme alanında da ""sessiz devrim"" diyebileceğimiz köklü değişimleri gerçekleştirmiştir.","202",NA
"Nereden nereye geldiğimizi anlayabilmek ve anlatabilmek için birkaç örnek vermekte fayda vardır.","000",NA
"Hükümetlerimizin son sekiz yılda attığı  demokratikleşme adımlarının bazıları  şunlardır: Normalleşme sürecinin ilk adımı  olarak OHAL kaldırılmıştır.","202",NA
"AK Parti iktidara gelir gelmez, normalleşme ve demokratikleşme sürecini başlatmış","202",NA
"ve ilk iş  olarak da adeta olağanlaşan bir hukuk rejimine dönüşen OHAL uygulamasını  kaldırmıştır.","202",NA
"İnsan haklarına saygının ve demokratikleşmenin bir göstergesi olmak üzere ilk hükümetimizin kuruluşundan hemen on iki gün sonra 30, Kasım 2002 tarihinde atılan bu adım, demokrasimiz açısından bir dönüm noktasıdır.","202",NA
"Avrupa İnsan Hakları  Mahkemesine yapılan bireysel başvurular sonucunda verilen kararların ""yargılamanın yenilenmesi"" sebebi sayılması  için usul kanunlarımızda değişiklikler yapılmıştır.","201",NA
"Gözden geçirilmiş  Avrupa Sosyal Şartı  onaylanmıştır.","201",NA
"Demokratik bir yönetimin hayata geçirilmesi için, sivil toplumun güçlenmesi ve örgütlenme özgürlüğünün sağlanması  amacıyla, 5253 sayılı  Dernekler Kanunu yürürlüğe konulmuş","606",NA
"ve bu suretle dernek kurma hakkına getirilen kısıtlamalar kaldırılarak, Avrupa İnsan Hakları  Sözleşmesiyle uyumlu örgütlenme özgürlüğü sağlanmıştır.","606",NA
"Toplantı  ve gösteri yürüyüşü düzenleme hakkının kullanımının daha demokratik temele dayandırılması  amacıyla 2911 sayılı  Toplantı  ve Gösteri Yürüyüşleri Kanunu'nda gerekli değişiklikler yapılmıştır.","201",NA
"Açık, şeffaf ve hesap veren yönetim anlayışının gereği olarak 4982 sayılı  Bilgi Edinme Hakkı  Kanunu çıkarılmıştır.","202",NA
"işkence ve kötü muamele ile mücadele edilmiş,","201",NA
"hükümetimizin ""işkenceye sıfır tolerans"" ilkesi titizlikle uygulanmış","201",NA
"ve bu konudaki bütün yasal düzenlemeler hayata geçirilmiştir.","201",NA
"Bu yola tevessül edenleri cezalandırma, devletin doğmuş  olan hak mağduriyetlerini karşılaması  yönünde gerekli yasal düzenlemeler yapılmıştır.","201",NA
"Birleşmiş  Milletler Medeni ve Siyasi Haklara ilişkin Uluslararası  Sözleşmesi ile Ekonomik, Sosyal ve Kültürel Haklara ilişkin Uluslararası  Sözleşmesi onaylanmıştır.","201",NA
"Olağanüstü dönemleri çağrıştıran ve yargı  bağımsızlığı  noktasında sürekli tartışma konusu olan Devlet Güvenlik Mahkemeleri 2004 yılında hukuk sistemimizden çıkartılmıştır.","605",NA
"Milli Güvenlik Kurulu ve Milli Güvenlik Kurulu Genel Sekreterliğinin yapısı  ve fonksiyonları  yeniden düzenlenerek çağdaş  demokrasilerdeki standartlara kavuşturulmuştur.","202",NA
"Sivillerin askeri mahkemelerde yargılanmasını  öngören mevzuat hükümleri değiştirilmiştir.","605",NA
"2004 yılında yapılan Anayasa değişikliği ile temel hak ve özgürlüklere ilişkin uluslararası  sözleşmeler, iç hukukta kanunlardan üstün hale getirilmiştir.","201",NA
"2007 halkoylamasında kabul edilen değişiklikle Cumhurbaşkanı'nı  doğrudan halkın seçmesini sağlayan köklü bir adım atılmıştır.","202",NA
"ifade özgürlüğünü genişleten düzenlemeler gerçekleştirilmiştir.","201",NA
"Basın özgürlüğünü çağdaş  standartlara kavuşturan yeni Basın Kanunu 2004 yılında yürürlüğe konulmuştur.","201",NA
"Dil yasakları  kaldırılmıştır.","201",NA
"Türkçe dışındaki dil ve lehçelerde özel kurslar açılabilmesine ve yayın yapılabilmesine imkan sağlanmıştır.","201",NA
"Sürekli Kürtçe yayın yapan TRT Şeş  ve TRT Arapça bu anlamda bir dönüm noktasıdır.","201",NA
"Aynı  şekilde, cezaevlerinde Türkçeden başka dillerde görüş  yasağı  kaldırılmıştır.","201",NA
"Diğer yandan, dil yasaklarını  kaldırmak suretiyle demokratik siyasetin alanını  genişletilmiş;","201",NA
"Siyasi Partiler Kanununun ilgili hükmünü değiştirerek partilerimizin Türkçe dışındaki dillerde de propaganda yapabilmesine imkân sağlanmıştır.","201",NA
"Vakıflar Kanunu, Sivil toplumu güçlendirecek, temel hak ve özgürlüklerin alanını  genişletecek şekilde yeniden düzenlenmiştir.","201",NA
"Kadın Erkek Fırsat Eşitliği Komisyonu Kanunu yürürlüğe konulmuştur.","503",NA
"2010 yılında halkoylamasında kabul edilen demokrasi, paketi olarak nitelenen anayasa değişikliği ile kapsamlı  bir yargı  reformu gerçekleştirilmiştir.","605",NA
"Bireylere kamu denetçisine başvuru hakkı  getirilmiş  ve bu yolla idarenin işleyişinin denetlenmesi sağlanmıştır.","605",NA
"Yüksek Askeri Şuranın kararlarına karşı  yargı  yolu açılmış,","605",NA
"sivillerin askeri mahkemede yargılanamayacağı  anayasal güvenceye alınmıştır.","605",NA
"Anayasa Mahkemesinin yapısı  yenilenmiş,","605",NA
"demokratik meşruiyeti güçlendirilmiş","202",NA
"ve vatandaşlarımıza bireysel başvuru hakkı  getirilmiştir.","605",NA
"Hâkimler ve Savcılar Yüksek Kurulu demokratik meşruiyete kavuşturulmuş, hâkim-savcıların da temsili sağlanmıştır.","202",NA
"12 Eylül darbesini gerçekleştirenlerin yargılanmasının önündeki engel kaldırılmıştır.","605",NA
"Kadın-erkek eşitliğini sağlamak, çocuklar, yaşlılar, özürlüler, şehitlerin dul ve yetimleri ile malul ve gazilere yönelik olarak Devlet tarafından pozitif ayrımcılık yönünde bazı  tedbirlerin alınmasına imkan tanınmıştır.","503",NA
"Kişisel verilerin korunmasını  isteme hakkı  anayasal teminat altına alınmıştır.","201",NA
"Vatandaşların yurt dışına çıkmaları  ile ilgili sınırlamalar daraltılmış,","201",NA
"tamamen yargı  kararı  şartına bağlanmıştır.","201",NA
"Çocuk hakları  anayasal temele kavuşturulmuştur.","203",NA
"Sendikal haklar ile grev hakkına getirilen sınırlamalar kaldırılmıştır.","201",NA
"Memurlara ve diğer kamu görevlilerine toplu sözleşme hakkı  tanınmıştır.","201",NA
"Kamu harcamalarının ve varlıklarının tamamının denetlenmesini öngören ve böylece demokrasinin en temel şartlarından olan hesap verebilirliği ve şeffaflığı  güçlendirmeyi amaçlayan Sayıştay Kanunu çıkarılmıştır.","202",NA
"2007 ve 2010 yıllarında olmak üzere iki kez halkoylamasına gidilerek, halkımıza geleceğini ilgilendiren anayasal konular hakkında son sözü söyleme imkanı  sağlanmıştır.","202",NA
"Demokrasinin güçlendirilmesi ve temel hak ve özgürlüklerin genişletilmesi ile ilgili bu anayasal ve yasal düzenlemelerin fiilen uygulamaya geçirilmesi amacıyla da çok sayıda ikincil düzenleme yapılmış","204",NA
"ve bu düzenlemelerin kağıt üzerinde kalmaması  için bir zihniyet dönüşümü gerçekleştirilmiştir.","000",NA
"Yeni iktidar dönemimizde de bu yöndeki çalışmalarımız sürecek ve demokrasimiz bütün kurum ve kurallarıyla en üst düzeye ulaşacaktır.","202",NA
"Avrupa Birliğine üyelik süreci reformların gerçekleştirilmesinde destekleyici bir rol oynamaktadır.","108",NA
"AB'ye üyelik sürecinin gerektirdiği düzenlemeler, bundan sonra da demokratik reformları  şekillendirmeye devam edecektir.","108",NA
"Milli Birlik ve Kardeşlik Projesi: Önemli demokratikleşme adımlarını  atarken, ""Milli Birlik ve Kardeşlik Projesini"" de devreye koyduk.","106",NA
"Uzun yılların biriktirdiği kronik hale gelen ve bütünlüğümüzü olumsuz etkileyen bütün toplumsal sorunlarımızın demokratik yöntemlerle çözümünü hedefledik.","106",NA
"Esasen, AK Parti kurulduğu günden itibaren Türkiye'nin sürekli ertelenen ve ertelendikçe daha da karmaşık hale gelen köklü sorunlarıyla cesaretle yüzleşmiş,","305",NA
"bu sorunlara yönelik kalıcı  çözümler getirmiştir.","305",NA
"Bu bağlamda, Demokratik Açılım, farklı  kesimlerin mağduriyetiyle oluşan toplumsal sorunlarımızı  milli birlik ve kardeşlik çerçevesinde çözme iradesini ifade etmektedir.","106",NA
"Bu sorunlar, bölgesel ve küresel bir siyasi aktöre dönüşen Türkiye'nin ayağındaki prangalardır.","000",NA
"Türkiye, bölgesinde düzen kurarken, küresel sistemin geleceğinde etkili olacak karar mekanizmalarında yer alırken, 2023 yılında ilk 10 büyük ekonomiden biri olmayı  hedeflerken toprakları  üzerinde, terör başta olmak üzere tüm sorunlarını  çözmek zorundadır.","106",NA
"Yıllardır Türkiye'nin farklılıklarını  bir zenginlik yerine bir tehdit alanı  olarak gören yaklaşımdan AK Parti iktidarı  ile uzaklaşan ülkemiz; bütün zenginliklerimizi fark etmemizi sağlayan bir iklime kavuşmuştur.","607",NA
"Farklı  etnik kimliklerin ve inanç grupların yaşadığı  sorunlar bu proje kapsamında cesaretle ele alınmıştır.","607",NA
"Birlik ve bütünlük potasında bir kardeşlik projesine dönüştürülmüştür.","607",NA
"Bu sorunların en can alıcısı  olan Kürt sorunuyla birlikte Alevi, Gayri Müslim ve Roman vatandaşlarımızın mağduriyetlerine el atılmıştır.","607",NA
"Öncelikli olarak Kürt sorunu ele alınmıştır.","106",NA
"Bu konuda esasen, yapılan yanlışların ve çözümsüzlük politikalarının nedeni, sorunun yıllardır sadece ""terör ve güvenlik meselesi"" olarak güvenlik paradigması  içinde algılanmış  olmasıdır.","106",NA
"Bu durum, önceki siyasi iktidarların sorunun çözümünü nerdeyse tamamen güvenlik bürokrasisine havale etmelerine neden olmuştur.","106",NA
"Böyle olunca da meselenin tek çözümü olarak güvenlik tedbirleri düşünülmüştür.","105",NA
"AK Parti hükümetleri olarak, biz bu siyasetin kolaycılık olduğunu, sorunu çözmekten ziyade iyice içinden çıkılmaz hale dönüştürdüğünü gördük ve terk ettik.","305",NA
"Öncekiler gibi yapabilir, hamaset ve retorikle sorunun çözümünü sadece güvenlik güçlerimize havale edebilirdik.","305",NA
"Bu siyaset daha az riskli olabilirdi.","305",NA
"Fakat biz, tarih ve millet önünde sorumluluğumuzun farkında olarak bunu yapmadık, yapamazdık da.","305",NA
"Terör gibi çok boyutlu sorunları, tek bir söylem üzerinden anlamak ve çözmek mümkün değildir.","106",NA
"Bu nedenle, sorunun tüm dinamiklerini hesaba katan kapsamlı  bir çözüm perspektifine ihtiyaç vardır.","106",NA
"AK Parti, baştan beri bu çok boyutlu ve kapsamlı  perspektifın hayata geçmesini sağlayacak adımlar atmaktadır.","106",NA
"Demokratik açılım sürecinde, meselenin her boyutunu dikkate alan, demokratikleşme, güvenlik tedbirleri, ekonomik kalkınma ve dış  politika gibi etkenleri ihmal etmeyen kapsamlı  bir program uygulamaya konulmuştur.","106",NA
