"text","cmp_code","eu_code"
"Tek adam rejimi, Gazi Meclis’imizin egemenlik haklarını elinden almaya çalışmakta, kuvvetler ayrılığı ilkesini hiçe sayarak demokrasimizi işlemez hale getirmektedir.","202.1",NA
"Olağanüstü hal rejimi, hukuk devletini ve yargı bağımsızlığını yok etmekte; hukukun üstünlüğü yerine, üstünlerin hukukunu dayatmaktadır.","202.1",NA
"Türkiye, bugün bir parti devletiyle yönetilmektedir.","202.1",NA
"Türkiye, bu nedenle bir rejim krizi, bir meşruiyet krizi yaşamaktadır.","202.1",NA
"Yurttaşlarımız, baskı ve eziyet düzeni altında mağdur edilmektedir.","201.2",NA
"Milletimizin barış içinde, bir arada yaşama arzusu, korku ve karamsarlık iklimine teslim edilmektedir.","606.2",NA
"Çatışmacı ve ayrıştırıcı dil, halkımızın huzur ve güvenini ortadan kaldırmaktadır.","606.2",NA
"Demokratik bir rejimin asgari koşulu olan adil ve serbest seçimlere gölge düşürülmektedir.","202.1",NA
"Seçimlerin güvenliğinden sorumlu olan kurullar ve görevliler, seçim yolsuzluklarının sebebi haline gelmektedir.","304",NA
"Seçimleri kaybedeceğini anlayan iktidar, çareyi seçim hilelerine başvurmakta aramaktadır.","304",NA
"Yozlaşmış parti devleti, halkımızın derin demokrasi bilincine ve ülkemizin uluslararası itibarına gölge düşürmektedir.","202.1",NA
"Özgür basının, üniversitelerin ve sivil toplumun sesi kesilmektedir.","201.1",NA
"Muhalifler hapse atılmakta; toplumun diğer kesimlerine karşı sindirme politikası izlenmektedir.","201.1",NA
"Cumhuriyetin özgür yurttaşları yerine, parti devletinin itaatkar kitleleri arzulanmaktadır.","201.1",NA
"Tek adam rejimi, ülkemizin yüzlerce yıllık devlet geleneğini, kurumların hafızasını ve yetişmiş insan kaynaklarını yerle bir etmektedir.","304",NA
"Liyakatsizlik, usulsüzlük ve kayırmacılık, her düzeyde yaygınlaşmaktadır.","304",NA
"Seçilmişler OHAL düzenlemeleriyle görevlerinden alınmakta; neredeyse tüm kurumlar, kayyumlar ve vasıfsız danışmanlar tarafından yönetilmektedir.","202.1",NA
"Hak edenler dışlanmakta, hak etmeyenler baş tacı edilmektedir.","304",NA
"Kamu kurumları ve kadroları çürütülmektedir.","304",NA
"İktidar sahipleri doğal kaynaklarımızı ve kamu olanaklarını adaletsizce yandaşlarına dağıtmakta, pervasız yolsuzluklarla ülkemizin üretken sektörlerini iflasa sürüklemektedir.","304",NA
"BİZ, İNSANİ GELİŞMENİN VE HAKÇA BÖLÜŞÜMÜN PARTİSİYİZ","H",NA
"Bugün artık tüm çıplaklığı ile görülmektedir ki, Türkiye’nin çalışan ve","701",NA
"üreten kesimleri üretimden hak ettikleri payı alamıyorlar.","402",NA
"Ülkemiz nitelikli büyüme potansiyelini gerçekleştiremiyor.","410",NA
"Türkiye, üretimde ve bölüşümde uygar dünyanın gerisinde kalıyor.","503",NA
"Milyonlarca işçimiz düşük asgari ücretle çalışmak zorunda bırakılıyor.","412",NA
"Esnaflarımız, vergi ve kredi borçlarını ödeyemiyor.","402",NA
"Sattığı malın yerine yenisini koyamıyor.","402",NA
"Çiftçilerimiz, yüksek girdi maliyetlerini karşılayamıyor.","703.1",NA
"İthalat nedeniyle eziliyor.","703.1",NA
"Düşük ürün fiyatları yüzünden tarlasını terk ediyor.","703.1",NA
"Orman köylülerimiz, sosyal güvenliğe ve emeklilik haklarına sahip olmaksızın çalışıyor.","703.1",NA
"Emeklilerimiz, emekli maaşıyla geçinemiyor.","504",NA
"Her geçen gün yoksullaşıyor.","504",NA
"Öğretmenlerimiz, düşük maaşa ve kabul edilemez çalışma koşullarına mahkum ediliyor.","701",NA
"Yüz binlerce genç öğretmen göreve atanmıyor.","701",NA
"Ücretli öğretmenler yoksulluk sınırında çalıştırılıyor.","701",NA
"Memurlar, liyakate göre yükseltilmiyor.","304",NA
"Atama ve tayinler adaletsiz biçimde gerçekleştiriliyor.","304",NA
"KOBİ’ler borç ve vergi yükü altında eziliyor.","402",NA
"Yüksek maliyetler nedeniyle zarar edip üretimden çekiliyor.","402",NA
"Sanayiciler, istikrarsız dış politika yüzünden pazar kaybediyor.","402",NA
"Küresel rekabet avantajını yitiriyor.","402",NA
"Ülkemizin genç kuşakları, niteliksiz eğitim sisteminden zarar görüyor.","506",NA
"Paralı eğitimden ve kötü sınav sisteminden muzdarip oluyor.","506",NA
"Dünya sıralamasında hızla geriliyor.","506",NA
"İş bulma umudunu kaybetmiş yüz binlerce gencimiz, okurken çalışmak zorunda kalıyor.","706",NA
"Gençlerimiz umutsuzluğa mahkum ediliyor.","706",NA
"Öğrenciler, yozlaşmış eğitim sisteminin","506",NA
"ve işsizliğin birer kurbanı haline getiriliyor.","701",NA
"Tek adam düzeni, baskılar ve liyakatsizlik yüzünden akademisyenleri, yetişmiş ve başarılı profesyonelleri ülkemizden göç ettiriyor.","411",NA
"Ülkemizi bilim ve teknolojide geri bırakıyor.","411",NA
"Türkiye, nitelikli göç veren; niteliksiz sığınmacı kabul eden bir ülke konumuna geriliyor.","601.2",NA
"Tek adam rejimi, sömürünün, hukuksuzluğun ve liyakatsizliğin en temel nedeni haline geliyor.","202.1",NA
"Halkımızın karakteriyle bağdaşmayan tek parti devleti, milletimizin ortak aklını ve ortak vicdanını hiçe sayıyor.","606.2",NA
"Milletimizin irade ve geleceğini ipotek altına almaya çalışıyor.","606.2",NA
"Türkiye, bugün önemli bir kararın eşiğinde.","305.1",NA
"Türkiye, bugün Yeniden Kurtuluş’un ve Yeniden Kuruluş’un eşiğinde.","305.1",NA
"Şüphesiz bu vahim koşullar altında bile Aziz Milletimiz, kaderini tek bir kişiye, tek bir aileye, tek bir zümreye, tek bir parti devletine teslim etmeyecek kadar, basiret, cesaret ve adalet duygusuna sahiptir.","202.1",NA
"Çünkü, Türkiye, yeni demokratik bir anayasayı halkımızla birlikte hayata geçirebilecek,","204",NA
"Yıkılmış kamu kurumlarını ve yozlaşmış kadroları sil baştan inşa edebilecek;","304",NA
"Geri kalmış ve bağımlı ekonomik düzenin yerine milli bir üretim ve bölüşüm sistemi kurabilecek;","412",NA
"Yoksulların, ezilenlerin ve adalet arayan mağdurların yanında cesaretle durabilecek;","504",NA
"Hak, Hukuk ve Adalet için mücadele edebilecek bir partiye sahiptir.","202.1",NA
"Bu parti, Halkın partisidir.","305.1",NA
"Bu parti, Cumhuriyet’in partisidir.","305.1",NA
"Bu parti, Cumhuriyet Halk Partisi’dir.","305.1",NA
"Yaşasın Cumhuriyet,","203",NA
"Yaşasın Gazi Meclis,","202.1",NA
"Yaşasın Hürriyet,","201.1",NA
"Yaşasın Adalet.","202.1",NA
"Yaşasın Her Türlü Adaletsizliğe, Baskıya ve Sömürüye Karşı Direnen Halkımız.","606.2",NA
"Yaşasın Aziz Türk Milleti.","601.1",NA
"DEMOKRASİ: HAK, HUKUK, ADALET","H",NA
"Türkiye, demokratik ve uygar dünyadan uzaklaşmaktadır.","202.1",NA
"Yurttaşlarımız, baskıcı ve hukuksuz bir anlayışla yönetilmektedir.","202.1",NA
"15 Temmuz darbesinin kaos ortamını kullanan siyasal iktidar, 20 Temmuz darbesiyle birlikte, temel hak ve özgürlükleri askıya almış, bir tek adam rejimi kurmuştur.","201.2",NA
"Cumhurbaşkanlığı makamı tarafsız niteliğini kaybetmiş, yurttaşların tamamını temsil etme özelliğini yitirmiştir.","202.1",NA
"Milli iradeyi temsil eden TBMM üzerinde bir vesayet inşa edilmiştir.","202.1",NA
"Meclisin üstünlüğü ilkesi terk edilmiştir.","202.1",NA
"Tek adam rejimi, güçler ayrılığını ortadan kaldırmıştır.","202.1",NA
"Güçlerin tek elde toplanması, gücün yozlaşmasını beraberinde getirmiştir.","304",NA
"Yargı tarafsızlığını ve bağımsızlığını kaybetmiştir.","202.1",NA
"Anayasa Mahkemesi’nin kararlarının dahi uygulanmadığı bir noktaya gelinmiştir.","202.1",NA
"Yurttaşların haklarının güvencesi olan adalet ve hukuk mekanizmaları devre dışı bırakılmıştır.","202.1",NA
"Düşünce ve ifade özgürlüğü, barışçı gösteri hakkı ve örgütlenme özgürlüğü ortadan kaldırılmaktadır.","201.2",NA
"Otoriterleşen ve tekelleşen iktidar, siyasal çoğulculuğu olanaksız hale getirmektedir.","202.1",NA
"Her türlü muhalefet, muhtelif baskılar ve hileler ile etkisizleştirilmek istenmektedir.","201.1",NA
"Basın, aydınlar, üniversiteler ve sanatçılar susturulmaktadır.","201.1",NA
"OHAL uygulamaları, yurttaşları, kendi ülkelerinde en temel haklarından yoksun bırakmıştır.","201.2",NA
"Tek adam rejimi, uyguladığı korkutma ve sindirme politikaları ile benzeri ancak geri kalmış ülkelerde görülen keyfi ve despotik bir yönetim inşa etmiştir.","202.1",NA
"Serbest seçimler, güçlükle sürdürülmektedir.","202.1",NA
"Seçim yolsuzlukları, adaletsizlikler ve eşitsizlikler sebebiyle demokrasimize gölge düşmüştür.","202.1",NA
"YSK’nin tarafsızlığı ortadan kalkmış, yurttaşların oylarına sahip çıkmaları zorlaştırılmıştır.","202.1",NA
"Tek adam rejiminin, seçilenleri zorla istifa ettirmesi ve KHK’lerle seçilenlerin yerine kayyum ataması, demokratik temsilcileri ve süreçleri tasfiye etmiştir.","202.1",NA
"Yurttaşlara hizmet verirken tarafsız olması gereken kamu kurumları, keyfileşmiş ve parti devletinin etkisi altına girmiştir.","202.1",NA
"Devlet aklını ve kamu çıkarını temsil etmesi gereken kurumlar, şahsi çıkarları temsil etmeye başlamıştır.","304",NA
"Devlet yönetiminde liyakat ve ehliyet ortadan kalkmıştır.","304",NA
"Sadakat, liyakatin; partizanlık ehliyetin yerine geçmiştir.","304",NA
"Devlet aklı yerini, sarayın aklına bırakmıştır.","304",NA
"Bir kişinin ve zümrenin çıkarı, kamu çıkarının önüne geçmiştir.","304",NA
"Saray rejimi, 1982 darbe Anayasası’nı değiştireceğini iddia etmiş, ancak 12 Eylül’den bile baskıcı ve geri bir siyasal rejim kurmuştur.","202.1",NA
"Tek adam rejimi, artık Türkiye’yi anayasasız,    meclissiz, adaletsiz, bürokrasisiz ve yurttaşsız bir biçimde yönetmeye çalışmaktadır.","202.1",NA
"Cumhuriyet Halk Partisi, bu baskıcı ve çarpık yönetim anlayışına son verecek, tüm Türkiye’yi kucaklayan ve tek bir yurttaşımızı dahi dışarıda bırakmayan yeni bir demokratik anayasayı, tüm partilerle birlikte yaşama geçirecektir.","202.1",NA
"EKONOMİ: ÜRETEN, BÜYÜYEN, HAKÇA BÖLÜŞEN TÜRKİYE","H",NA
"Tek adam rejimi altında Türkiye ekonomisinin büyüme ortalaması gelişmekte olan diğer ülkelerin gerisinde kalmıştır.","410",NA
"Türkiye’nin dış borç stoku 450 milyar doları aşmıştır.","414",NA
"Özel firmaların birikmiş döviz borçları ve yüksek cari açık nedeniyle döviz kurları sürekli artarken, ülkemiz yüksek faiz ve yüksek kurdan oluşan karanlık bir döngünün içine çekilmektedir.","414",NA
"AKP’nin rant ekonomisi bir avuç zengin yaratırken, milyonları yoksulluğa mahkum etmiştir.","403",NA
"Ekonominin dengelerini bozan Saray rejimi plansız ve günübirlik müdahaleleriyle Türkiye’yi bir krize sürüklemekle kalmamış,","414",NA
"aynı zamanda dolaylı vergilere yaslanarak gelir dağılımındaki adaletsizliği pekiştirmiştir.","409",NA
"AKP’nin politikaları Türkiye’yi üretimsizliğe sürüklemektedir.","410",NA
"AKP döneminde Türkiye’nin enflasyon oranı dünya ortalamasının beş katının üstüne çıkmış, Türk Lirası son beş yılda en çok değer kaybeden paralardan biri olmuştur.","414",NA
"Dışa bağımlılığın artması nedeniyle yükselen döviz fiyatlarıyla yapılan her ithalat mal ve hizmetlere yansımaktadır.","414",NA
"Bir avuç yandaş zenginleşirken, hanelerin borçları harcanabilir gelirlerinin yarısına ulaşmıştır.","414",NA
"Türkiye’de bugün 16 milyon insanımız yoksul,","504",NA
"6 milyon insanımız işsizdir.","701",NA
"Milyonlarca emekçi, açlık sınırının altında asgari ücretle yaşamlarını sürdürmektedir.","504",NA
"Çalışanın ve üretenin hakkını vermeyen AKP, Türkiye ekonomisinin ana gövdesini oluşturan çalışanlar, emekliler ve yoksul halkımızın ihtiyaçlarını karşılayabileceği bir refah ortamı yaratamamaktadır.","504",NA
"OHAL döneminde temel hak ve özgürlükler askıya alınmış, işçilerin grev hakkını kullanmasına izin verilmemiştir.","701",NA
"Sosyal adaleti gerilemiş,","503",NA
"toplu sözleşme ve grev hakları kullanılamaz hale gelmiş,","701",NA
"ekonomik öngörülebilirlik ortadan kalkmıştır.","401",NA
"Türkiye ekonomisi olumsuz anlamda ayrışmış ve temel göstergelerde dünya ortalamalarının gerisine düşmüştür.","414",NA
"Dışlayıcı ve ayrıştırıcı kurumsal yapılar inşa eden, rantı vergilendirmeyip teşvik eden,","403",NA
"kamu kaynaklarını partizanca kullanan bu baskıcı rejim, milletin geleceğini tehdit eder hale gelmiştir.","414",NA
"Ülkemizin teknoloji kullanımını artıran, rekabetçi ve yüksek katma değer üreten bir ekonomiye ihtiyacı vardır.","411",NA
"21. yüzyıl, Türkiye’nin temel ekonomik sorunlarının aşılması için olanaklar sunarken AKP hükümetleri bu fırsatları heba etmektedir.","305.1",NA
"AKP’nin israf ekonomisi yolsuzluğu yaygınlaştırmış,","304",NA
"yoksulluğu derinleştirmiştir.","504",NA
"Büyümeye rüzgar sağlayacak yatırımlar için uygun bir iklim yaratılmamıştır.","402",NA
"Tek adam yönetimi altında Türkiye yatırımsızlık, üretimsizlik ve kirli sanayilerin yanı sıra kötü yönetime de mahkum edilmiştir.","410",NA
"Sarayın yarattığı ranta ortak olan % 1, toplumun % 99’una sırtını dönmektedir.","403",NA
"CHP olarak bizler, toplumun yok sayılan % 99’undan yana, emekliden,","504",NA
"esnaftan,","402",NA
"çiftçiden,","703.1",NA
"üretenden","402",NA
"ve tüm yoksullardan yana olan bir gelecek amaçlamaktayız.","504",NA
"Rant ekonomisinin yerine, büyüme ve gelir adaleti programını uygulayarak toplumun tüm kesimlerine nefes aldıracağız.","503",NA
"Bir yandan makroekonomik dengeleri gözetecek ve istikrar sağlayacak,","414",NA
"diğer yandan da Türkiye’nin ihtiyacı olan kalkınmacı atılımı gerçekleştireceğiz.","410",NA
"Ücretlerin yükselmesini ve","701",NA
"gelirin hakça paylaşılmasını sağlarken,","504",NA
"üretimde teknoloji atılımıyla daha yüksek katma değer hedeflerimize ulaşacağız.","411",NA
"Bölüşümde adaleti sağlayacağız,","503",NA
"mali dengeyi gözeteceğiz,","414",NA
"teknoloji yoğun üretime odaklanan ve çağın fırsatlarını kullanan yeni bir ekonomik yapı oluşturacağız.","411",NA
"Ülke içindeki ticaret hacmini genişleterek, birbirine bağlı ekonomik bölgeler ortaya çıkmasını sağlayacağız.","410",NA
"İhracatta yüksek ve orta yüksek teknoloji yoğunluğuna sahip ürünlerin payını artıracağız.","411",NA
"Cari açığı kontrol edilebilir seviyelere getirecek; enflasyon, yüksek faiz","414",NA
"ve işsizlik sorununu çözecek,","701",NA
"yoksulluğu alt edecek,","504",NA
"kişi başına düşen geliri zengin toplumlar seviyesine yaklaştıracağız.","410",NA
"EĞİTİM: İŞ GARANTİLİ, PARASIZ, NİTELİKLİ EĞİTİM","H",NA
"İktidarı boyunca eğitim politikalarını sürekli değiştiren AKP, en değerli varlığımız olan çocuklarımızı deneme tahtasına çevirmiştir.","506",NA
"Cumhuriyetin kurduğu eğitim kurumlarının içini boşaltmıştır.","506",NA
"Dar gelirli ailelerin çocuklarının nitelikli eğitim olanaklarını ellerinden almıştır.","506",NA
"Eğitimin niteliğindeki düşüş, öğrencilerin ve velilerin daha iyi bir gelecek hayallerini boşa çıkarmıştır.","506",NA
"Aileler ve gençler için bu durum, büyük bir umutsuzluğa sebep olmaktadır.","506",NA
"İyi ve kaliteli eğitim, yüksek gelirli dar bir azınlığın ayrıcalığı haline gelmiştir.","506",NA
"Parasız ve nitelikli okulların oranı azalırken, velilerin gereksinim duymadığı okulların sayıları hızla artırılmaktadır.","506",NA
"Devlet yurtlarının sayısının yetersiz ve kalitelerinin düşük olması nedeniyle, ailelerin eğitim harcamaları artmaktadır.","506",NA
"Ekonomik sıkıntı içindeki aileler, çocuklarını tarikat yurtlarına göndermek zorunda kalmaktadır.","506",NA
"AKP politikalarının sonucunda öğrencilerimizin başarı düzeyi gerilemiş, uluslararası testlerdeki performansları düşmüştür.","506",NA
"İktidarın dogmatik ve tutarsız eğitim anlayışı, insan kaynaklarının verimsiz bir biçimde kullanılmasına ve teknolojik yatırımların heba edilmesine neden olmuştur.","411",NA
"AKP, eğitim kaynaklarını beceriksizce ve savurganca yönetmektedir.","411",NA
"Niteliksiz uzmanların elinde tasarlanan eğitim sistemi, nitelikli iş gücünün oluşmasına olanak sağlamadığı gibi, büyük bir işsizler ordusunun ortaya çıkmasına da yol açmaktadır.","411",NA
"Bugün dünyada, bilim ve teknoloji büyük bir hızla gelişmekte, ülkelerin refahı ve bireylerin yaşam standartları buna bağlı olarak yeniden şekillenmektedir.","411",NA
"Dünyaya entegre olabilmek, nitelikli ve becerikli iş gücünün yetiştirilmesi ve istihdam edilmesi ile mümkündür.","411",NA
"AKP’nin eğitim sistemiyle Türkiye’nin dünyanın gelişmiş ekonomileri arasına girmesi hayaldir.","411",NA
"Bu eğitim modeli, Türkiye’yi içine girdiği orta gelir tuzağından çıkarmak bir yana, gerilemesine neden olacaktır.","411",NA
"Türkiye’nin dünyadaki teknolojik değişimi takip edebilmesi ve bazı alanlarda öncü olabilmesi için yetkin, beceri düzeyi yüksek ve sorgulayan gençler yetiştirmesi gerekmektedir.","411",NA
"Oysa AKP, iktidarını muhafaza etmek için itaatkar, ve koşulsuz biat eden bir gençliğe ihtiyaç duymaktadır.","411",NA
"AKP’nin eğitim sistemi, dünya ile rekabete, bilgi ekonomisine ve Endüstri 4.0’ın gereklerine yanıt vermemektedir.","411",NA
"İyi bir eğitim sistemi için çağın gerektirdiği nitelikte öğretmenlerin yetiştirilmesi ve iyi koşullarda istihdam edilmesi gerekmektedir.","506",NA
"Bugün Türkiye’de atanmamış on binlerce öğretmen kadro beklemekte, öğretmenler uzmanlık alanlarında çalışamamaktadır.","506",NA
"Gelecekten umudunu kesen öğretmenler, düşük gelirli başka işlerde çalışmaya zorlanmaktadır.","506",NA
"Bir yandan öğretmenlik mesleğinin düşen itibarı, diğer yandan da görece azalan maaşlar yüzünden meslekte ciddi sorunlar ortaya çıkmaktadır.","506",NA
"Buna özellikle yönetim kademelerinde gözlemlenen partizanca atamalar eklendiğinde, eğitim politikalarının liyakate göre şekillenmediği görülmektedir.","506",NA
"Benzeri bir durum, iktidarın üniversite politikalarında da mevcuttur.","201.1",NA
"Tek adam yönetimi Türkiye’nin seçkin üniversitelerinde kadrolaşmayı amaçlamaktadır.","201.1",NA
"YÖK aracılığıyla üniversite yönetimleri, üniversite yönetimleri aracılığıyla ise akademisyenler üzerinde baskı kurmaya çalışmaktadır.","201.1",NA
"Partizanca yapılan rektör atamaları yüzünden üniversite özerkliği zarar görmektedir.","201.1",NA
"Kadro ve kaynak tahsisatı siyasal itaate bağlı olarak yapılmaktadır.","201.1",NA
"Tekçi zihniyet, itaat etmeyen ya da eleştirel konumdaki akademisyenleri soruşturmalarla yıldırmaktadır.","201.1",NA
"KHK’lerle meslekten atmaktan çekinmemektedir.","201.1",NA
"Siyasal ve idari baskıların yanı sıra, kayırmacı istihdam politikaları yüzünden, üniversitelerde eğitimin niteliği düşmektedir.","506",NA
"Bilimsel üretim yapması gereken üniversiteler, teker teker hükümetin arka bahçesine dönüştürülmekte, bu yüzden nitelikli akademisyenler yurt dışında iş aramaya başlamaktadır.","506",NA
"Demokrasi eksikliği, niteliksiz eğitime ve beyin göçüne yol açmaktadır.","506",NA
"Bu şartlar altında üniversitelerimiz ülkemizin ihtiyaçlarına uygun mezunlar verememekte, mezunlarımızın çoğu işsiz kalmaktadır.","506",NA
"Başarılı olan gençler ise yurt dışına çıkmaktadır.","506",NA
"CHP’nin hedefi, anayasal bir hak olan çağdaş, nitelikli ve parasız bir eğitimi okul öncesinden üniversiteye kadar sağlamaktır.","506",NA
"Ancak böyle bir eğitim modeliyle katma değeri yüksek üretimin artması ve vasıflı iş gücünün yetiştirilmesi mümkündür.","411",NA
"Bilimsel ve sorgulayıcı eğitim, ülkemizin demokrasisinin","202.1",NA
"ve kalkınmasının temel koşuludur.","410",NA
"TOPLUMSAL BARIŞ: KARDEŞLİK VE BİRLİKTE YAŞAM","H",NA
"AKP, iktidarını devam ettirebilmek için Türkiye’nin bir arada yaşama kültürüne darbe vurmaktadır.","607.1",NA
"Dinsel, etnik ve siyasal kimlikleri birbirine karşı kullanmakta, açılım adı altında gizli pazarlıklar, çözüm görüntüsünde inandırıcılıktan uzak vaatler üretmektedir.","607.1",NA
"Her bir açılım, fiyasko ile sonuçlanmakta, her bir açılım başka bir toplum kesiminin ötekileştirilmesi ile sona ermektedir.","607.1",NA
"Tek adam rejimi, karşılaştığı her sorunu, daha büyük sorunlar ve krizler yaratarak aşmaya çalışmaktadır.","607.1",NA
"Varoluşunu adeta toplumsal kutuplaşmanın sürekli tırmandırılmasına bağlamaktadır.","607.1",NA
"AKP’nin Kürt Sorunu’nu çözme vaatlerinin akıbeti de benzer olmuştur.","607.1",NA
"AKP, Kürt Sorunu’nun çözümü için bir hukuki yapı oluşturmaktan kaçınarak, gayrı resmi mekanizmaları ve merdiven altı süreçleri uygulamaya sokmuştur.","607.1",NA
"AKP hükümetlerinin çıkarcı ve samimiyetsiz açılımları, seçim dönemlerinde verip de tutmadıkları vaatlerin ötesine geçmemiştir.","607.1",NA
"Türkiye’de toplumun etnik, dinsel, mezhepsel ve yaşam tarzı ekseninde kutuplaştırılması, artık sürdürülemez bir noktaya gelmiştir.","607.1",NA
"Tek adam rejimi ve şahsileşmiş parti devletinin, tüm yurttaşlarımızı kucaklamayan, ortak bir paydada buluşturmayan anlayışı, Türkiye’yi kalkınmış","410",NA
"ve demokratik ülkelerin gerisinde bırakmaktadır.","202.1",NA
"AKP’nin Cumhuriyet tarihiyle hesaplaşma çabası, ülkenin yetişmiş insan kaynaklarına ve ilerleme motivasyonuna zarar vermektedir.","410",NA
"Toplumsal barış için gerekli güven ve huzur iklimi ortadan kaldırılmaktadır.","607.1",NA
"İşte bu koşullarda CHP, hiçbir yurttaşımızı inancı, kökeni ve kimliği nedeniyle dışlamayacak ve ötekileştirmeyecektir.","607.1",NA
"Her bir bireyi demokratik bir yurttaşlık anlayışıyla kucaklayacaktır.","607.1",NA
"Özgürlükçü yurttaşlık siyasetimizin     ve Cumhuriyet anlayışımızın gereği budur.","607.1",NA
"DIŞ POLİTİKA: İSTİKRAR VE İTİBAR","H",NA
"AKP iktidarı, dış politikada Türkiye’nin kurumlarını ve teamüllerini hiçe sayan bir tek adam diplomasisi yaratmıştır.","202.1",NA
"Türk dış politikası, tutarsız ve değişken bir nitelik kazanmış, güvenilirliğini yitirmiştir.","107",NA
"Bu yüzden Türkiye, uluslararası arenada her geçen gün daha da yalnızlaşmıştır.","107",NA
