"text","cmp_code","eu_code"
"iradeyE' saldınnınvarlığa saldın olduğunu, kE'ndi iradE'sini VE' çıkannı dayatmakta kararlı E'rkE'k-dE'VlE'tin nE' kadar kıyıcı olabildiğini kE'ndi yaşamlanmızdan çok yakındanbiliyoruz.","503",NA
"VE' hiç tE'rE'ddütsüz diyoruz ki: ""Biz bu saldınlan tanıyoruz; iradeyE' sahip çıkmakartıkvarlığına sahip çılanak dE'mE'ktir.""","503",NA
"Biz kadınlar; ölümE' karşıyaşamın, savaşakarşı banşın,","106",NA
"diktatörlüğE' karşı E'Şitlik,","202.1",NA
"özgürlük","201.1",NA
"VE' adaletin,","202.1",NA
"kölE'liğE' karşı onurlu yE'ni yaşamınmücadE'lE'sini VE'riyoruz.","403",NA
"Sözümüzü VE' iradE'ınizi bir kE'z daha VE' hE'p büyüyE'n bir kadın dayanışmasıylaVE' kararlılıkla ortaya koyuyoruz.","503",NA
"KadınlarhE'p birliktE' başaracağız.","503",NA
"DünyanınVE' yaşamınyansı olan biz kadınlardiyoruz ki:","503",NA
"BE'dE'nimiz, kimliğimiz, E'mE'ğimiz bizimdir.","201.2",NA
"AnadilindE' E'ğitim VE' yaşamkonusunda ısrarcıyız.","607.1",NA
"HayatınhE'r alanında, siyasettE' istE'diğimiz an istE'diğimiz gibi var olacağız.","201.1",NA
"Çocuk doğurup doğurmayacağımıza, kaç çocuk doğuracağımıza, nasıl doğumyapacağımıza kE'ndimiz kararvE'ririz.","201.1",NA
"BaşörtümüzE' dE', etE'k boyumuza da kE'ndimiz karar VE'ririz.","201.1",NA
"Okulumuzu mE'slE'ğimizi kE'ndimiz SE'ÇmE'ktE' kararlıyız.","201.1",NA
"DüşüncE'lE'rimizi, inançlanmızı özgürcE' ifadE' etmE'miz yasaklanamaz.","201.2",NA
"İradE'miz yok sayılıp ayaklar altına alınamaz.","503",NA
"Savaş tE'zkE'rE'sinE' E'VE't diyE'nlE'rE' gE'çit VE'rmeyE'cE'ğiz.","106",NA
"Banşabir adımkala ""Kürt sorunu da yok, masa da yok, taraf da yok"" diyE'nlE'rE' gE'çit VE'rmeyE'cE'ğiz.","202.1",NA
"Başta kadınlarbütün halkın yaşamını cE'ndE'reyE' alan özE'l harE'kat uygulamalanna, fiili sokağa çıkmayasaklanna, göç ettirmE' haskılanna boyun E'ğmeyE'cE'ğiz.","605.2",NA
"Onlar bir diktatörlük, E'konomik, siyasal, toplumsal baskı rE'jimi kurmaya çalışıyorlar.","202.1",NA
"Bizim yaratmak için mücadE'lE' ettiğimiz isE';AnadilimizdE' E'ğitim görebildiğimiz;","607.1",NA
"savaşınVE' şiddetin olmadığı;","106",NA
"Evimizi, köyümüzü tE'rk E'tmE'dE'n, istE'diğimiz yaşamalanını SE'ÇE'bildiğimiz;","201.1",NA
"Şiddet görmE'diğimiz, kadınayönE'lik şiddeti daha gE'rÇE'klE'ŞmE'dE'n, tE'hdit VE' fiziki şiddetE' yE'ltE'nmE' aşamasında ciddi bir suç sayıp, ağır ŞE'kildE' cE'zalandıran;","605.1",NA
"ŞiddE't uygulayanlan indirimsiz, aynıncılıkyapmadan yargılayan mahkE'mE'lE'rE' sahip;","202.1",NA
"Hiçbir yE'rdE' tacizE' uğramadansokaklarda özgürcE' dolaşabildiğimiz;","201.1",NA
"Erkek VE' dE'Vlet şiddE'tiylE' öldürülmE'diğimiz;","503",NA
"Hakkımız olan ücrE'ti VE' sosyal dE'stE'ği E'ldE' E'dE'bildiğimiz;","503",NA
"Eşdeğerişe eşit ücret alabildiğimiz;","701",NA
"Çocuklann okul undan, dedenin sağlığına, ailenin beslenmesinden sağlığınave huzuruna bütün sorumluluklann üstümüze yüklenmediği;","503",NA
"Dünyanınbütün kirli çamaşırlannı, bütün kirli bulaşıklannı bizim yıkamadığımız;","503",NA
"Bütün dünyayı kendi emeğimizle doyurmak zorunda kalmadığımız;","503",NA
"Ev içi çalışmayı da, çocuk, yaşlı ve hasta bakımını da ortaklaştıran çözümlerüretmiş;","503",NA
"Çocuklann koşuşturduğuyemyeşil parklara, her mahallede güvenle kalabilecekleri ücretsiz kreşlere sahip;","502",NA
"Meclisi'nin yansıkadın mücadelesini temsil eden kadınvekilierden oluşan;","503",NA
"Başta erkek egemenliği olmak üzere, hiçbir egemenliğetabi almadığımız birTürkiye, biryaşamkurmak için mücadele ediyoruz.","503",NA
"Kadınlarolarak tüm barajlan yıkmayolunda önemli adımlarattık.","202.1",NA
"32 kadınvekilimizle birkadın grubu kurduk.","202.1",NA
"Seçim barajını da,","202.1",NA
"kentlerimiz etrafındaki zulüm ablukasını da,","605.2",NA
"erkek barajlannı da yerle bir etmeye 1 Kasım'dave her zaman heryerde devam edeceğiz.","503",NA
"Sonuna kadar savaş diyenierin zulmüne ve adaletsizliğine inat, bütün neş'e ve coşkumuzla, sonuna kadar eşitlik,","503",NA
"sonuna kadar özgürlük,","201.1",NA
"sonuna kadarbanş diyerek,","106",NA
"kendimize, irademize ve sözümüze yani özyönetimimize sahip çıkarakyeni bir gelecek kuracağız.","301",NA
"Ataerkil toplum yapısını, eril zihniyeti dönüştürmekiçin birlikte mücadele edeceğiz.","606.2",NA
"Eşbaşkanlıksistemini her kurum ve kaderneye yayacağız.","202.1",NA
"Kadın eksenli yeni anayasayı birlikteyapacağız.","204",NA
"BMart'ı kadınlar için resmi tatil ilan edeceğiz.","503",NA
"Savaşa entegre bütçe değil, toplumsal cinsiyete duyarlı bütçe yapacağız.","503",NA
"Kadın istihdamını arttıracak, işsizliği azaltacak, çalışmayaşamındaki cinsiyetçiliğe, aynmcılığa, eşitsizliklere son vereceğiz.","503",NA
"Mevsimlik kadın işçilerin çalışma ve hannma koşullannı iyileştirecek, mevsimlik gezici işçilere bulunduklan yerde iş olanaklan yaratacağız.","503",NA
"Kadınayönelen şiddeti ortadan kaldıracakhertürlü önlemi alacağız.","605.2",NA
"Kadınyaşamdır, yaşamınkatlE'dilmE'sinE' izin VE'rmeyE'cE'ğiz, öz savunmamızı örgütleyE'cE'ğiz.","606.2",NA
"Kadın sığınma E'Vi VE' özgüryaşam alanlannın sayısını artıracağız.","503",NA
"Kadınlarla ilgili tüm sorunlara doğrudankadıniannVE' kadın kurumlannın çözüm gE'liştirdiği ""Kadın Bakanlığı""nı kuracağız.","202.1",NA
"EngE'lli kadınlara E'ngE'lsiz özgüryaşamı birliktE' kuracağız.","503",NA
"EğitimdE' aynıncılığa VE' cinsiyE'tçiliğE' son VE'rE'cE'ğiz.","503",NA
"Ekolojik VE' kadın mE'rkE'zli bir yaşamı birliktE' kuracağız.","503",NA
"Kadınlara E'Şit, parasız, ulaşılabilir, nitE'likli VE' anadilindE' sağlık hizmE'ti sağlayacağız.","503",NA
"Sporda cinsiyetçiliğE' son VE'rE'cE'ğiz.","503",NA
"""Kadınlar çözüm VE' müzakE'rE' sürecindE' taraftır"" diyE'rek banşı birliktE' inşa E'dE'cE'ğiz.","606.2",NA
"Ev işlE'ri, bakım E'mE'ğini toplumsallaştıracak, E'V içi yükü kadın E'rkE'k arasında paylaştıracakyE'ni bir yaşamkuracağız.","503",NA
"Ev işçisi kadıniann iş yasası kapsamına alınmasını, E'V işçilE'rinE'sosyal güvE'nCE' için tE'şvik VE'rilmE'sini sağlayacağız.","504",NA
"Toplumsal cinsiyE't E'ŞitliğinE' hizmet E'dE'n sosyal dE'stE'k mE'kanizmalan yaratacak, E'Şi VE'fat etmiş/boşanmış olan kadınlara ücrE'tdE'StE'ği VE'rE'CE'ğiz.","504",NA
"ÖlümE' karşıyaşamı, savaşa karşı banşı,","106",NA
"diktatörlüğE' karşı E'Şitlik,","202.1",NA
"özgürlük","201.1",NA
"VE' adalE'ti,","202.1",NA
"kölE'liğE' karşı E'Şit VE' ortak yaşamı kazanacağız.","503",NA
"KALlCI BARI$ VE DEMOKRATiK ÇÖZÜMDE ISRARLMZ","H",NA
"Çözüm sürE'cinin kalıcı banşyoluna girmE'sinE' ramak kalmıştı.","202.1",NA
"28 Şubat'ta kamuoyuna açıklanan 'DolmabahçE' Mutabakatı' ilE' kısa zaman dilimindE' Kürt sorununun müzakE'rE' yoluyla çözümE' ulaşmasını sağlamakVE' TürkiyE''nin dE'mokratiklE'ŞmE'sinin önünü açmak mümkün olacaktı.","202.1",NA
"Ancak, 7 Haziran'da istE'diği 400 millE'tvE'kilini alamayan Erdoğan, 'Kürt sorunu yok, DolmabahçE' yok, masa yok' diyE'rE'k çözüm sürE'cinE' son VE'rdi.","202.1",NA
"Savaşı gE'rE'ktirE'cE'k inandıncı hiçbir gE'rE'kÇE' olmadığı haldE', ÇE'Şitli bahanE'lE'rlE' yE'nidE'n savaş başlattı.","202.1",NA
"Onlarca gE'nç yaşamınıyitirdi, ailE'lE'rin ocağına atE'Ş düştü.","202.1",NA
"Şimdi dE' 400 millE'tvE'kilini E'ldE' etmE'k VE' 'tE'k başına iktidar'olmak için savaştanVE' kaostan mE'dE't umuyor.","202.1",NA
"HDPolarak:DE'rhal silahiann iki taraflı susturulması, akan kanın durdurulması","202.1",NA
"VE' yE'nidE'n müzakE'rE' masasına dönülmE'sini istiyoruz.","202.1",NA
"Yoksul, E'mE'kçi çocuklannınkanı ÜzE'rindE'n 'siyasi ikbalini' garantiyE' almak isteyE'nlE'rE' fırsat VE'rmeyE'cE'ğiz.","202.1",NA
"'Sonuna kadar savaş' diyE'nlE're karşı, 'sonuna kadar banş' diyE'cE'ğiz.","606.1",NA
"BanşçılyöntE'mlE'rlE', müzakE'rE' yoluyla, özyönE'tim modE'liylE' hE'm Kürt sorununun çözülE'cE'ğinE',","202.1",NA
"hE'm dE' TürkiyE''nin dE'mokratiklE'ŞmE'sinin önünün açılacağına inanıyoruz.","202.1",NA
"HE'r koşulda silahsız çözüm VE' dE'mokratik siyaseti savunmaya dE'Vam E'dE'cE'ğiz.","202.1",NA
"Savaşın zararlannın saptanmasını, savaş yüzündE'n yE'rindE'n E'dilE'nlE'rin gE'ri dönüşünüVE' E'konomik açıdan dE'stE'klE'nmE'sini, tahrip E'dilE'n yaşamalanlannınVE' mayınlanantanm arazilE'rinin iyilE'ştirilmE'sini, zararıanntE'lafisini VE' tazminini sağlayacağız.","202.1",NA
"ÖlYÖNETiM YA DA YERiNDEN YÖNETiM","H",NA
"ÖzyönE'tim 21. Yüzyıl TürkiyE''sinin inşası bakımındanyaşamsaldır.","301",NA
"21. Yüzyıl TürkiyE''sinin ihtiyacı otoritE'r, bürokratik mE'rkE'ziyE'tçi dE'Vlet yapısını pE'kiştirmE'k, yetkilE'ri tE'k E'ldE' toplamak VE' 'tE'k adam' diktatörlüğünE' yönE'lmE'k dE'ğildir.","301",NA
"Çok kimlikli, çok kültürlü, çok dilli, çok inançlı bir 21. YüzyılTürkiyE''sinin ihtiyacı mE'rkE'zin yE'tkilE'rini yE'rE'l yönE'timlE'rE' devrE'tmE'ktir.","301",NA
"Halklann doğrudan yönE'timE' katılacağı VE' kE'ndi kE'ndini yönetE'cE'ği 'yE'rE'l dE'mokrasi'yi gE'liştirmE'k,","202.1",NA
"özE'rk yE'rE'l VE' bölgE'sE'l bir modE'lE' dayalı adE'ın-i mE'rkE'zi yönetim sistE'minE' gE'ÇmE'ktir.","301",NA
"ÖzyönE'tim, ÖzE'rk VE' dE'mokratik yE'rindE'n yönE'tim modE'lidir.  TürkiyE''nin 'ünitE'r dE'Vlet yapısı' VE' 'dE'mokratik parlamE'ntE'r sistE'm' içE'risindE' gE'rÇE'klE'ŞmE'si mümkündür.","301",NA
"ValilE'rin VE' kaymakamıann E'liylE' uygulanan Ankara sultasına karşı özyönE'tim, yE'rE'l dE'mokrasidir.","202.1",NA
"ÖzyönE'tim gönüllü birliğin güvE'ncE'sidir.","301",NA
"Farklı kimliklE'rE', kültürlE'rE', dillE'reı VE' inançlara hE'm E'Şit yurttaşlıkhukuku içE'risindE' bir arada yaşama imkanı sunacak, hE'm dE' kE'ndi kimlik, inanç veya özgünlüklE'rinE' uygun yaşamalanlan açacaktır.","607.1",NA
"HE'm Kürt sorununun dE'mokratik çözümü VE' kalıcı banşın gE'rÇE'klE'ŞmE'sinE' katkı sağlayacak, hE'm dE' TürkiyE''nin dE'mokratiklE'ŞmE'si","202.1",NA
"VE' halklann gönüllü birliğinin sağlanmasında bE'lirleyici rol oynayacaktır.","606.1",NA
"ÖzyönE'tim, bugün 'bölünmüş"" TürkiyE''yi birlE'ştirE'cE'k VE' hE'rkE'SE' farklılıklanyla birarada yaşamaimkanı sağlayacaktır.","607.1",NA
"ÖzyönE'tim dE'mokratik çözümün adrE'sidir.","202.1",NA
"TarihtE'n deıvralınmış E'tnik kimlik, kültür, dil VE' inanç E'ksE'nli sorunlan çözmE' k,","607.1",NA
"E'Şit yurttaşlıktE'mE'lindE' E'Şitlikçi,","503",NA
"özgürlükçü,","201.1",NA
"E'kolojik,","501",NA
"sosyal","504",NA
"VE' dE'mokratik bir anayasayla","204",NA
"farklılıklan güvE'nceyE' almak","607.1",NA
"VE' kalıcı banşı sağlamak","606.1",NA
"özyönE'timlE' mümkündür.","301",NA
"HDP olarak diktayönetimi dE'ğil, özyönetimi savunuyoruz.","301",NA
"YE'rE'l dE'mokrasiyi VE' yE'rindE'n yönetimi E'sas alan adE'ın-i mE'rkE'zi yönE'tim sistE'minE' gE'çilmE'sini istiyoruz.","301",NA
"Buyaklaşıma uygun olarak;Merkezinyerel üzerindeki vesayetini ortadan kaldıracakanayasal adımlaratılacak.","301",NA
"Vali dahil yerelyöneticilerin seçimle işbaşma gelmesi için gerekli yasal, idari veyapısal düzenlemeleryapılacak.","301",NA
"Yerel kaynaklann kullaruınındayerel yönetimlerin yetkileri artınlacak.","301",NA
"Yerellerdeki dil, kültür, inanç, hafızave ihtiyaç farkl.ılıldannı gözeten çoğulcupolitikalargeliştirilecek.","607.1",NA
"Avrupa Yerel Yönetimler Özerklik Şartı'na konulan şerhlerkaldınlacakve ilgili ek maddeler imzalanacak.","301",NA
"Türkiye'nintamaiiWlı kapsayacakşekilde sosyal, siyasal, kültürel, ekolojik, ekonomik ve coğrafi nitelikler göz önüne alınarakbölgeler belirlenecekve bölge meclisleri oluşturulacak.","301",NA
"Bölge meclisleri, Türkiye'nin geneli için özerk ve demokratikyerinden yönetim birimleri olacak.","301",NA
"Demokratikanayasal ilkelere uygun olarak sağlık, eğitim, çevre, kültür, ulaştırma, bayındırlık, tanm, trafikve güvenlik hizmetleri hakkındaki karariann alınmasında, valilerin seçilmesinde, yerellerin bölgeleri, doğalvarlıklanve kaynaklan üzerinde doğrudansöz, yetki ve kararsahibi olduklanyönetim birimleri olacaklar.","301",NA
"Karadeniz'eYeşilYol'un, HES'lerin, İstanbul'a 3. Köprünün, yeni birhavalimanınınyadayeni birboğazın; Gezi Parkı'na Topçu Kışlası'nın; Sinop ve Mersin'e nükleer santralin;Yırcaveya S oma ya elektrik santrallerininyapılıp yapılmayacağınaAnkara değil, o bölgenin özyönetimleri kararverecek.","301",NA
"Halklarm yönetime doğrudankatılmasını sağlamakiçin enalt coğrafi birimden başlayarakköy, mahalle, ilçe ve kent meclisleri kurulacak, siyasiyönetim yapısı bir meclisler pirarnidi olarak inşa edilecek.","301",NA
"Bu meclisiere ek olarakayrıcakadın, gençlik, ekoloji ve işçi meclisleri inşa edilecek","202.1",NA
"ve tüm halkmeclislerinin eşgüdümünü sağlayacaktoplumsal ağlar, platformlar gibi gerekli mekanizmalarm kurulmasınınönü açılacak.","606.1",NA
"İllerde, ilçelerde veköylerdeyerelyönetim politikalan bu halk meclislerince belirlenecek.","301",NA
"Halk meclisleri o yerleşimbiriminde yaşayanherkesin doğrudankatılımıyla oluşacak.","202.1",NA
"Meclisler sadece ""görüş sorulan"" merciler değil, yerleşimbirimlerindeki hertürlü konuda kararalabilecekve yerel yöneticileri seçtikleri gibi 'geri ça~nnahakkı'na sahip olan, siyasi olarakyetkilendirilmiş birimler olacak.","301",NA
"Kamusal haklarmtoplumsal haklar olduğu gerçeğindenhareketle, yerel yönetimler ticari hizmet üreten birimler olmaktan çıkanlacak.","301",NA
"Yerel yönetimler, üretirken de tüketirken de ortaklaşmayı amaçlayan bir anlayışlayeniden yapılandırılacak.","301",NA
"Kadınlar, yerelde eşit temsil ile oluşankadın meclisleri aracılığıyla, yerel yönetimlere doğrudankatılacaklar.","503",NA
"Kentsel hizmetlerin önceliklerinin cinsiyet eşitlikçi temelde örgütlenmesi sağlanacak ve taleplerin karşılanmasında kadın meclislerinin alaca~kararlar belirleyici olacak.","503",NA
"Bu kararlarbelediye, il genel meclisi gibi tüm yerel yönetim organlannca uygulanacakve uygulamalarkadın meclislerince denetlenecek.","503",NA
"HDP, demokratikyerelyönetimleranlayışınıilke kabul eden düzenlemeleri ivedilikle hayata geçirecek, halkl.ann kendi kendini yönetmesine imkantanıyan, tümTürkiye'de demokratik biridari yapınınzeminini oluşturacak.","202.1",NA
"Bu yaklaşımınışığında HDP;Bütçesini halkınbelirlediği,","202.1",NA
"rantı vehırsızlığı,","304",NA
"taşeronlaştırmayı önle.ryenyerelyönetim anlayışını geliştirecek.","701",NA
"Yerel yönetimlerde toplumsal cinsiyet eşitliğini","503",NA
"ve ekolojik toplum yaklaşımınıhakim kılacak.","501",NA
"Halkımağdureden ranta dayalıkentsel dönüşümpolitikalannı durdurarak, sosyal projelerle destekl.enmişyerinde dönüşüm modelleriyle insancayaşanabilirkentleri geliştirecek.","504",NA
"Çocukl.ann, emeldilerin ve yaşlllannkent yaşamına daha rahat katılabilecekleri önlemleri alacak, gerekli yapısal düzenlemeleri yapacak.","503",NA
"Engeliiierin kent yaşaiiWlakatılmasının önündeki zorluklan ortadan kaldıracak.","503",NA
"Kamusal alanda anadilin kullammınıve çok dilli belediyeciliği yaygmlaştıracak.","607.1",NA
"Neo liberal yerel ekonomi politikalanyerine halktanve emekten yanasosyal politikalan hayatageçirecek.","504",NA
"'Kent hakkı' kavramını geliştirerek, kırsal alanlan da kapsayacak şekilde kente ve olanaklanna eşit ve nitelikli erişimi sağlayacak,","504",NA
"kent hizmetlerini bütün sosyal sınıfiara eşit dağıtacaktır.","503",NA
"HDP, yerellikhakkı'nı güvenceye almakiçin;Merkezle yerel arasındaki ilişkiyi, yerindeyönetimin güçlendirilmesiyönünde düzenieyecek.","301",NA
"Yerel yönetimleri toplumsal ihtiyaçlartemelinde geliştirecek.","301",NA
"Yerel kaynaklarınadilve etkinkullanıiiWlı sağlayacak.","301",NA
"Yerelde ortak kamusal alaniann çoğaltılmasını sağlayarak, toplumsal dayanışmayı destekleyecek.","606.1",NA
"Yereıllerdeki dil, kültür, inanç ve ihtiyaç farklılıklannı gözeten çoğulcuyaklaşımı geliştirecekve farklı toplumsal gruplann birbirleriyle ilişkileınmeısini ve müzakeresini destekleyecek.","606.1",NA
"Yerel hafızayı canlı tutacak.","301",NA
"Doğayı, suyu, ormanı, dereleri, meıralan, sahilleıri, tanm alanlannı, su ekosistemini koruyacak","501",NA
"ve sermaye birikim sürecinde karve rant alanı olarak kullanımını önleme yönünde mücadele edecek.","501",NA
"TEKÇI DEGIL, DEMOKRATIK CUMHURIYET","H",NA
